N,M,K1,K2,std_bt_likelihood,ho_bt_likelihood
1000,7419,2,3,1.0047987054561391,1.0076209622909822
1000,7419,2,3,1.0069591945124496,1.0065168016381163
1000,7419,2,3,1.0277062897741265,1.0239611405267
1000,7419,2,3,1.0003898446683892,1.0002968132764238
1000,7419,2,3,1.0107827810712682,1.0123176829920528
1000,7419,2,3,0.9877835859214202,0.9916958753022556
1000,7419,2,3,0.9978023551610687,0.9997315004840147
1000,7419,6,7,1.0114054454582564,1.007733018230783
1000,7419,6,7,0.9984010891707863,0.993489587637925
1000,7419,6,7,0.9849028500273168,0.9883752056586752
1000,7419,6,7,0.9891721140522249,0.9824955918942371
1000,7419,6,7,0.9948767471670427,0.9958037539211511
1000,7419,6,7,1.003144524223417,0.9974725629670463
1000,7419,6,7,1.0091460964418075,1.001435087507494
1000,7419,6,7,0.9869104426721699,0.9976379273914291
1000,7419,6,7,0.9959224253579225,1.0052713350770144
1000,7419,6,7,0.9929973611624571,0.99083355616101
1000,7419,6,7,1.011728337764851,1.0123843961686758
1000,7419,6,7,0.9881122825854641,0.9883232041962984
1000,7419,6,7,1.004831331016352,0.9986517453050912
1000,7419,6,7,1.0076317031021076,1.002971462895764
1000,7419,6,7,1.0098309952011342,1.0097553995267134
1000,7419,6,7,0.9827069853506855,0.9824820187497098
1000,7419,6,7,1.0149094462334989,1.0152985237767556
1000,7419,6,7,0.9994915609127982,1.0004165060269874
1000,7419,6,7,0.9986952219736941,0.9934931012986479
1000,7419,6,7,1.01263274575832,1.0185576772075753
1000,7419,6,7,1.0046650425458958,1.0064240662344697
1000,7419,6,7,0.9944986472205782,1.0011706259088118
1000,7419,6,7,0.9953321383736407,0.9878358924222708
1000,7419,6,7,0.9984463815181212,0.9961734670026079
1000,7419,6,7,1.0037020869913384,1.0071605356026923
1000,7419,6,7,0.9807486068890782,0.977528114080098
1000,7419,6,7,1.014151508982569,1.012996583698863
1000,7419,6,7,0.9861423982935127,0.9777665743042613
1000,7419,6,7,0.9839058646032642,0.9919432285912109
1000,7419,6,7,1.003667600567771,1.0086431913112246
1000,7419,6,7,1.0052956050231587,1.0054934218518319
1000,7419,6,7,0.9916047718534781,0.9978680011154456
1000,7419,6,7,0.9956381255319967,0.9960677622239477
1000,7419,6,7,0.9763529142403429,0.9754413930403586
1000,7419,6,7,1.0095096593234265,1.0029391067520583
1000,7419,6,7,1.017245231102708,1.0267139772071376
1000,7419,6,7,1.0022309644401008,0.9984349401765057
1000,7419,6,7,0.9841845904185506,0.9950758308593289
1000,7419,6,7,1.0035847379910203,1.0030817889388826
1000,7419,6,7,1.0044468537280415,1.004164255325997
1000,7419,6,7,1.0171776623168238,1.012910560888628
1000,7419,6,7,1.0123541324523155,1.0134920666918734
1000,7419,6,7,0.9945139617279145,0.9879556978590914
1000,7419,6,7,1.0127599640539864,1.0101269526468866
1000,7419,6,7,0.9969610164184007,1.002737470542374
1000,7419,6,7,1.0111586966903614,1.0107678977507493
1000,7419,6,7,1.0043609792966355,1.0063451652728608
1000,7419,6,7,0.9945094061075235,0.9929741297705578
1000,7419,6,7,1.0113657178206172,1.0073350242952857
1000,7419,6,7,1.0112866539982455,1.0139156074702629
1000,7419,10,11,1.0128654170894396,1.0069965334894404
1000,7419,10,11,0.9970463466564791,0.9907048258554121
1000,7419,10,11,0.9978797487228162,1.001457447034756
1000,7419,10,11,1.0114767523581891,1.0043050102174336
1000,7419,10,11,1.0047731288572466,0.9905682834720546
1000,7419,10,11,0.9999699922397819,0.9876475808565679
1000,7419,10,11,0.9732491406614452,0.9788499146338857
1000,7419,10,11,1.0029334002820076,1.0060652487945538
1000,7419,10,11,1.0058339244023642,1.0077544619447838
1000,7419,10,11,0.984984176312922,0.9861631939936737
1000,7419,10,11,1.0070928472713498,1.0000933728288286
1000,7419,10,11,1.0057274152790265,1.0081934167137692
1000,7419,10,11,1.0167186017284362,1.0087889361732374
1000,7419,10,11,0.9966677879765928,1.0034368220378727
1000,7419,10,11,1.0325322008720126,1.0288682248772891
1000,7419,10,11,0.9773878207720768,0.9846776768603118
1000,7419,10,11,1.0003824908339936,1.0026030789568883
1000,7419,10,11,1.0212696559376588,1.0257376771211737
1000,7419,10,11,1.0286839884211896,1.0109635487699766
1000,7419,10,11,0.9762660979097504,0.9877763799297135
1000,7419,10,11,1.0004882868473317,1.012544047281817
1000,7419,10,11,0.9918149929021727,0.9946662826485508
1000,7419,10,11,0.9910150462249719,0.9922599224369244
1000,7419,10,11,0.9802631695498153,0.9896831904699349
1000,7419,10,11,1.0077031082218424,1.0108511672567162
1000,7419,10,11,1.0127733839625916,1.0152860188222426
1000,7419,10,11,0.9891370660992257,0.9926963417157805
1000,7419,10,11,0.984866770147761,0.9930545068284354
1000,7419,10,11,0.9807407587008251,0.9880279662179177
1000,7419,10,11,1.020258724527117,1.0118417606817822
1000,7419,10,11,1.0006710285666667,0.9997509827018809
1000,7419,10,11,1.0061818391621913,1.0033671587922293
1000,7419,10,11,1.0024664328083668,1.0013616936399519
1000,7419,10,11,0.9700985391031629,0.9782111037473272
1000,7419,10,11,0.9835917215909938,0.979918809947806
1000,7419,10,11,1.0029935257792046,0.9977157863527935
1000,7419,10,11,0.9983039885798776,1.0006755864320838
1000,7419,10,11,0.9860800691989409,0.9839194661236919
1000,7419,10,11,1.0102239410307647,1.0026312229153498
1000,7419,10,11,1.0123230494270619,1.0013675289462627
1000,7419,10,11,1.0001343803145701,1.0032796779557192
1000,7419,10,11,1.020754156482858,1.0145632120293944
1000,7419,10,11,1.0070165150930712,1.0003440424783634
1000,7419,10,11,0.9986568927249402,1.000490491785747
1000,7419,10,11,0.9881442636224119,0.9884587677931258
1000,7419,10,11,0.9962192989009544,1.0033508961578672
1000,7419,10,11,0.9986716472611914,0.9973750169057344
1000,7419,10,11,0.9944733231535099,0.9917563966349472
1000,7419,10,11,0.9814304175816262,0.9902701980819943
1000,7419,10,11,1.014547430346542,1.0154966287145675
1000,7419,14,15,1.000950180486764,1.0009873737886334
1000,7419,14,15,0.9993173486715515,0.9989945596929077
1000,7419,14,15,1.0023803173152377,0.9912468126312649
1000,7419,14,15,1.006858379303552,1.013485551645799
1000,7419,14,15,1.021453496486678,1.0154215276416698
1000,7419,14,15,1.013622835806327,1.0156907195344993
1000,7419,14,15,1.015698614739175,1.013285723049192
1000,7419,14,15,1.006079196746824,1.0015998556733499
1000,7419,14,15,0.9896919024026679,0.9929267993314245
1000,7419,14,15,1.028952952445013,1.0268808164966892
1000,7419,14,15,1.011303071604008,1.0065070375198242
1000,7419,14,15,1.013823704162311,1.0164698741687612
1000,7419,14,15,1.0114052479131113,0.9976113913558614
1000,7419,14,15,1.0032107206878609,0.9954051028456516
1000,7419,14,15,1.0083214486221495,1.0152868371351416
1000,7419,14,15,1.0215260888482125,1.0206039637729964
1000,7419,14,15,0.9964663991637719,1.0006300142195748
1000,7419,14,15,1.0119294205416685,1.0027968091867565
1000,7419,14,15,1.0219348716274954,1.0209725899673356
1000,7419,14,15,1.0055379316630546,0.9938984822391496
1000,7419,14,15,1.005184464737857,1.006420272243142
1000,7419,14,15,0.9954958160371334,0.9958829526088038
1000,7419,14,15,1.0158125453999127,1.0207594390363097
1000,7419,14,15,1.005117158677898,1.0055974029989485
1000,7419,14,15,0.9850999449511091,0.9905512200553365
1000,7419,14,15,0.9996530478241519,1.0018932136373402
1000,7419,14,15,0.9921872976327133,0.9866420071383908
1000,7419,14,15,1.0104888354142396,1.0061589223377765
1000,7419,14,15,0.9936118336200349,0.9954061135805639
1000,7419,14,15,0.9900271562497085,0.9868673047854598
1000,7419,14,15,1.031939462676823,1.028869421053128
1000,7419,14,15,0.9763722520347929,0.9896735321874052
1000,7419,14,15,1.0005545606254769,1.0018645851733077
1000,7419,14,15,1.008093118042161,1.0100136977715763
1000,7419,14,15,0.9955527184658985,0.9860125818191849
1000,7419,14,15,1.0269117832734838,1.0210701673849782
1000,7419,14,15,1.0112942271859726,1.0110653254470152
1000,7419,14,15,1.002910225276582,0.9971801356982616
1000,7419,14,15,0.9965348221203785,0.9964661300738082
1000,7419,14,15,0.9872051479720605,0.987552041799662
1000,7419,14,15,1.0216362014769198,1.0099186865795133
1000,7419,14,15,0.9854187027208576,0.9902627650930381
1000,7419,14,15,0.9929127264890535,0.9926823376170607
1000,7419,14,15,1.0168787308409286,1.015680841885858
1000,7419,14,15,0.9978559458007813,0.9875526976373786
1000,7419,14,15,0.9933514623441502,0.997831060307146
1000,7419,14,15,0.9879349315467025,0.9953041053499598
1000,7419,14,15,0.9872299129516913,0.9959199970731255
1000,7419,14,15,0.9986866826762738,0.9926821925329039
1000,7419,14,15,0.976909712405922,0.9768586111005901
1000,7419,18,19,1.004258922941055,1.0104331401706426
1000,7419,18,19,0.9962027720383791,0.9995601759174688
1000,7419,18,19,0.9949658273930789,1.0020679027882318
1000,7419,18,19,1.0081230024827899,0.9962458974493748
1000,7419,18,19,1.007374125584851,1.0015156979912438
1000,7419,18,19,1.0029613794212502,1.0078007632856627
1000,7419,18,19,0.9944073139224064,0.9996676410341163
1000,7419,18,19,1.0044564153266249,0.997895936125974
1000,7419,18,19,0.9964881652291644,1.0028710621262373
1000,7419,18,19,1.0054288307927377,1.002553527701045
1000,7419,18,19,0.9693229370400416,0.9849730120001636
1000,7419,18,19,1.0201496200823328,1.0102915710679898
1000,7419,18,19,1.0066009025022218,1.0061444757323883
1000,7419,18,19,1.0078866388923626,1.0037481731319267
1000,7419,18,19,1.025801854075606,1.013311138713348
1000,7419,18,19,1.0092437053994872,1.0016156299330263
1000,7419,18,19,1.0198788377043726,1.0184617024066311
1000,7419,18,19,0.9887179634599859,0.9906165598183266
1000,7419,18,19,0.9990061112571093,0.9975082096195258
1000,7419,18,19,0.9935953119329498,0.9966121978794794
1000,7419,18,19,1.0040291621822321,1.0237095380038148
1000,7419,18,19,0.9977125197240574,0.9917117267163826
1000,7419,18,19,1.0190416681581183,1.0034163993667915
1000,7419,18,19,0.9862943147643032,0.998674064403263
1000,7419,18,19,0.9905640174793846,1.0008438836724511
1000,7419,18,19,0.9938765537671057,0.9891180959969131
1000,7419,18,19,1.0151522524965768,1.0106138032303305
1000,7419,18,19,1.003591874261741,0.9972836418255553
1000,7419,18,19,1.0083037809477104,1.0051507672465105
1000,7419,18,19,0.9680432982869284,0.9743109254265239
1000,7419,18,19,0.9987200186330739,1.003854776363989
1000,7419,18,19,1.0090433588078813,1.0074112246503055
1000,7419,18,19,0.9951309166716292,0.9920253563814295
1000,7419,18,19,1.0055331215963843,0.9972642124703504
1000,7419,18,19,0.9874599436600715,0.9954842658935857
1000,7419,18,19,0.9880177738235725,0.9909657457695277
1000,7419,18,19,0.9944701550193779,0.9959706066142939
1000,7419,18,19,1.0085944223180727,0.995129747005146
1000,7419,18,19,0.9846468220591934,0.9891797406270263
1000,7419,18,19,0.9836992375491802,0.9746262872365207
1000,7419,18,19,0.992671299859569,0.9863548850102961
1000,7419,18,19,1.0173704637496725,1.0084819504093707
1000,7419,18,19,1.000478407290848,0.9999293789071918
1000,7419,18,19,1.0066611074381189,1.0109425169322195
1000,7419,18,19,0.9951681369143618,0.9912308345765675
1000,7419,18,19,0.994356293348,1.0087069082415743
1000,7419,18,19,1.0117935846341293,1.013911610857667
1000,7419,18,19,1.0224380967020201,1.0085177700654662
1000,7419,18,19,1.0179755749804744,1.011532757828213
1000,7419,18,19,1.0031972717476347,1.0049968977649626
1000,16384,2,3,1.0066251289674621,1.0060595594718558
1000,16384,2,3,0.9867992602627408,0.9870004551894404
1000,16384,2,3,1.0024813573362292,1.0011056658191833
1000,16384,2,3,1.0021151612039054,1.0016222414229763
1000,16384,2,3,1.0017252827446113,1.0019390181560588
1000,16384,2,3,0.9945132261187226,0.993598488884345
1000,16384,2,3,1.0052321208293324,1.0042214812451318
1000,16384,2,3,0.9945069474956535,0.9949521945061336
1000,16384,2,3,1.0000012048472142,1.001288842283901
1000,16384,2,3,0.9943252663602649,0.9943117724298502
1000,16384,2,3,1.0009876623837677,1.0013370333974896
1000,16384,2,3,1.001057018420268,1.0010844072258982
1000,16384,2,3,1.01289018684302,1.0114070075367958
1000,16384,2,3,0.9947839692590388,0.9946004880941053
1000,16384,2,3,0.9952938139816949,0.9944185287261664
1000,16384,2,3,1.0039671322778139,1.003044815641489
1000,16384,2,3,0.9947747992741868,0.996440263400801
1000,16384,2,3,0.9955593860168372,0.9950294915627759
1000,16384,2,3,1.0014420479776844,1.0010217041720781
1000,16384,2,3,0.9900256477075714,0.9908307443958283
1000,16384,2,3,1.0159487739597113,1.015021069689568
1000,16384,2,3,1.0003512659495182,1.0016000461773138
1000,16384,2,3,0.9975231249826375,0.9978261709507796
1000,16384,2,3,1.0022495084874274,1.0003038013454932
1000,16384,2,3,1.00095988281611,1.0008499845244454
1000,16384,2,3,1.0102395195823608,1.0100577335478134
1000,16384,2,3,0.9994346214623329,0.9987696737144051
1000,16384,2,3,0.9968474508662397,0.9976082954531487
1000,16384,2,3,0.9951261748384913,0.9941199341165047
1000,16384,2,3,1.0104187653947245,1.0100097129562122
1000,16384,2,3,1.0015473811204199,1.0014823495872844
1000,16384,2,3,1.003364536965489,1.0018165584860697
1000,16384,2,3,1.004709109497116,1.0061745859724731
1000,16384,2,3,0.9953029074078189,0.9951880888604662
1000,16384,2,3,0.999667044822815,1.0004129033277414
1000,16384,2,3,0.9959776162699108,0.9962442182846569
1000,16384,2,3,0.9903330400956589,0.9894361367520024
1000,16384,2,3,1.0068897861952233,1.0056393113459645
1000,16384,2,3,1.0050347092421108,1.0052864428780612
1000,16384,2,3,1.0071519941349167,1.0062877181751013
1000,16384,2,3,0.9969257950946963,0.9966310208522509
1000,16384,2,3,0.9968191620027121,0.9964921597848072
1000,16384,2,3,0.9960468402409076,0.9962948960562852
1000,16384,2,3,0.9986903096601003,0.9991212639218467
1000,16384,2,3,1.0019642912786937,1.003133145018164
1000,16384,2,3,0.9982796466394623,1.0002491804300861
1000,16384,2,3,1.0056283199683,1.0061413351961417
1000,16384,2,3,1.0067604311536709,1.0054002909103363
1000,16384,2,3,1.006510554315981,1.0054211462213805
1000,16384,2,3,0.9962998319834087,0.9940337483180494
1000,16384,6,7,1.0066369718283774,1.0083680740796652
1000,16384,6,7,1.0027015761367482,1.0023499980304906
1000,16384,6,7,1.003117595671677,1.0009245761862964
1000,16384,6,7,1.0051377579391811,1.0059660669070607
1000,16384,6,7,1.0033655063356302,1.002064406981001
1000,16384,6,7,0.9986444521987122,1.0020555636011261
1000,16384,6,7,0.9977132999746164,1.000738902621986
1000,16384,6,7,1.0052270520648157,1.0042304350727826
1000,16384,6,7,0.9938477325611704,0.9950290153809589
1000,16384,6,7,1.0018261963595358,1.0028305675096885
1000,16384,6,7,0.9958604437042835,0.9980575125409459
1000,16384,6,7,0.9935638052449917,0.9953014541244118
1000,16384,6,7,1.0037136804879587,1.0076414527123412
1000,16384,6,7,1.0118863768640127,1.0125870291905779
1000,16384,6,7,1.0010999355673402,1.0019096717999514
1000,16384,6,7,0.9946232270488813,0.9933268626626596
1000,16384,6,7,1.0097311665444255,1.008011834549504
1000,16384,6,7,1.0069884711550077,1.0077070053967072
1000,16384,6,7,1.0011294297502862,1.000687704243624
1000,16384,6,7,0.9992777454665411,0.9998318236391104
1000,16384,6,7,1.0012310338993107,0.9988210254011265
1000,16384,6,7,1.0108124907197715,1.0116803542900366
1000,16384,6,7,1.0043292947031819,1.0048535442611681
1000,16384,6,7,0.9966836627324442,0.9986895042792603
1000,16384,6,7,1.0025182373841184,0.9996339604518264
1000,16384,6,7,0.998419326550168,0.9966509925195304
1000,16384,6,7,0.9973950107675517,0.9965762024846727
1000,16384,6,7,1.0077708275710604,1.0060418132719366
1000,16384,6,7,1.0041443751459262,1.0023326003863215
1000,16384,6,7,1.0053099356496538,1.0023443564729233
1000,16384,6,7,1.003138440712558,1.0046750972590819
1000,16384,6,7,0.9960196616577145,0.9952546354616405
1000,16384,6,7,1.0031441848515532,1.0051378984519135
1000,16384,6,7,0.9934375827796389,0.9931711243787728
1000,16384,6,7,0.995408805359174,0.9958973868742925
1000,16384,6,7,0.992540646503309,0.9940907104063607
1000,16384,6,7,0.997409398097401,0.9969712756411501
1000,16384,6,7,1.0034437411543502,1.0041464142185015
1000,16384,6,7,1.0054916505031517,1.0025548406285436
1000,16384,6,7,1.0006107760139202,0.9984056806050938
1000,16384,6,7,0.9991544135961894,1.0008606682534846
1000,16384,6,7,1.0054381511338017,1.002469884515311
1000,16384,6,7,1.0034458474297818,1.003331311521951
1000,16384,6,7,0.9985692003669066,0.9998839437822181
1000,16384,6,7,0.997529069939946,0.9984263646357711
1000,16384,6,7,1.0013160266525987,1.0021056872588898
1000,16384,6,7,1.0040109723655133,1.0017927165247678
1000,16384,6,7,0.9988155850898244,0.9986593061396802
1000,16384,6,7,1.0073459254388297,1.007321744286982
1000,16384,6,7,0.9990961250069453,0.9983388797454179
1000,16384,10,11,1.0071524038301858,1.009044388875389
1000,16384,10,11,1.003230678049198,1.0042962911116677
1000,16384,10,11,0.9999286682099352,0.9962922164796316
1000,16384,10,11,0.9963944893527449,0.9935151096452209
1000,16384,10,11,0.9962547949509614,0.995505899452022
1000,16384,10,11,0.9986667304359022,0.9988171848483443
1000,16384,10,11,0.9919678723919434,0.9912459484319655
1000,16384,10,11,1.0071629824707757,1.0034103542172077
1000,16384,10,11,1.0062742326055774,1.0050066149273942
1000,16384,10,11,0.9988312102720271,1.0035416289566728
1000,16384,10,11,0.9955877774191932,0.9985051577573602
1000,16384,10,11,0.9938399023822345,0.9964747784949962
1000,16384,10,11,1.0061246688099335,1.0078242702855496
1000,16384,10,11,1.01063653477453,1.0113365879385066
1000,16384,10,11,0.9972736222662275,0.9960829960777599
1000,16384,10,11,0.9938446631869208,0.994338013437027
1000,16384,10,11,1.009627669159195,1.00732805474063
1000,16384,10,11,0.9961477097455347,1.0012351825759473
1000,16384,10,11,1.0044476151639379,1.0014909853160963
1000,16384,10,11,1.0023292553125318,1.0009119504397699
1000,16384,10,11,0.9963546964298785,0.9961496712289278
1000,16384,10,11,1.0006511213934528,0.9973581739282266
1000,16384,10,11,0.9964919757819296,0.9978272735635502
1000,16384,10,11,0.998994464865346,1.0006545405432878
1000,16384,10,11,0.9998935748468151,0.9989166804898884
1000,16384,10,11,1.0021690053421832,1.0024179647164435
1000,16384,10,11,1.002629669021932,1.0011456211960805
1000,16384,10,11,1.0072423269331456,1.005062609161939
1000,16384,10,11,0.9994241658657231,0.9977862009432101
1000,16384,10,11,1.0141115016352955,1.011684156721242
1000,16384,10,11,1.0012797577439745,1.0014421137079994
1000,16384,10,11,1.0020711074752102,1.0013798253001869
1000,16384,10,11,0.9974708423555602,0.9954796938339674
1000,16384,10,11,1.0011286944457927,0.9986771766244851
1000,16384,10,11,1.0020723418366273,1.0053694149206758
1000,16384,10,11,1.0010720461781986,1.002160734436847
1000,16384,10,11,1.0107840108168735,1.0075100914414616
1000,16384,10,11,1.0072448841205317,1.0044122862194165
1000,16384,10,11,1.0046197130729733,1.0028926734490378
1000,16384,10,11,0.9974262740050495,1.0000999678489229
1000,16384,10,11,1.007160371321779,1.0031845292807529
1000,16384,10,11,0.9955838169847664,1.0012737660132802
1000,16384,10,11,0.9898368307362484,0.9911721783377313
1000,16384,10,11,1.0029308754350879,1.0018686871250246
1000,16384,10,11,0.9979769397435656,0.9977513416287634
1000,16384,10,11,0.9964678402200857,0.9934262825961165
1000,16384,10,11,0.9973789441757899,0.9990570665860866
1000,16384,10,11,0.9991310332257296,0.9970209640803153
1000,16384,10,11,0.9901691621413395,0.9922958052020258
1000,16384,10,11,1.003468153444231,1.0028311827086605
1000,16384,14,15,1.0038928806266723,1.0043597727674154
1000,16384,14,15,0.9899044899825838,0.9891309885998765
1000,16384,14,15,0.9945726368787323,0.9966761204095824
1000,16384,14,15,1.002696691852985,1.0048176403220215
1000,16384,14,15,0.9952940309708106,0.9945876812089794
1000,16384,14,15,0.9974852138693244,1.0011912813835446
1000,16384,14,15,0.9983698835821101,0.9958317657189327
1000,16384,14,15,0.9957359374422546,0.9943385874070373
1000,16384,14,15,0.9975365846069513,0.9966074801942394
1000,16384,14,15,1.0060292011536,1.0025649945324073
1000,16384,14,15,0.9912061355852562,0.9937623931348444
1000,16384,14,15,1.0136430512948245,1.016200465477983
1000,16384,14,15,1.0035258123769775,1.0010181119399468
1000,16384,14,15,1.002573308917555,1.0036813192458562
1000,16384,14,15,1.0011853144547052,1.0014222352825641
1000,16384,14,15,1.013296127325306,1.0076578053167613
1000,16384,14,15,1.0059428029214221,1.0070348380780998
1000,16384,14,15,1.0030251452386636,0.9996257587745566
1000,16384,14,15,0.9967004601290612,0.9985904439402834
1000,16384,14,15,1.001972993880781,0.9977395063513512
1000,16384,14,15,0.9983970605510537,0.9955952588703778
1000,16384,14,15,0.9963012887554296,0.9969899056804694
1000,16384,14,15,0.9993774604262041,0.9987504789801112
1000,16384,14,15,0.9976716175012501,0.9988844693595258
1000,16384,14,15,1.0080765828365292,1.007479183601071
1000,16384,14,15,0.9976325799144409,0.999606063109211
1000,16384,14,15,1.0041905053222875,1.0061823847770346
1000,16384,14,15,0.9901209740296959,0.9880145548055036
1000,16384,14,15,1.0113306945086953,1.0033768819706999
1000,16384,14,15,0.9971856764773721,1.0012543633926445
1000,16384,14,15,1.008874948099361,1.0086809323139116
1000,16384,14,15,0.9900349162987832,0.9930499747671583
1000,16384,14,15,0.9947547790670646,0.9932333727435586
1000,16384,14,15,0.9832393797109077,0.9879471530912882
1000,16384,14,15,1.005552617146122,1.0002098278739935
1000,16384,14,15,1.008413803139209,1.0059891784548332
1000,16384,14,15,1.0069405939472815,1.0036626695118573
1000,16384,14,15,0.9910759079350584,0.9915973264551864
1000,16384,14,15,1.0058973568050056,1.0056890283669797
1000,16384,14,15,1.0088155960741263,1.0075910940503146
1000,16384,14,15,0.9992741233911149,1.0020767608496934
1000,16384,14,15,0.9973214989203947,1.0018378025905283
1000,16384,14,15,1.001660013322064,1.0014791844605972
1000,16384,14,15,1.0070158814531258,1.008046617079309
1000,16384,14,15,0.9948857708929817,0.993600395575404
1000,16384,14,15,1.0072931116236312,1.0056764723770315
1000,16384,14,15,1.0024070240991794,0.999639297794519
1000,16384,14,15,0.9966433547215141,0.9976420842249268
1000,16384,14,15,1.002893071559443,1.0022471684668657
1000,16384,14,15,0.9925979562343953,0.993416535829961
1000,16384,18,19,1.0024476569294518,0.9978804771920503
1000,16384,18,19,0.9930026161022479,0.9939114171740159
1000,16384,18,19,1.0103624463829308,1.0095987855415134
1000,16384,18,19,0.9919104660582561,0.9930788936706492
1000,16384,18,19,1.0039098900456862,1.0066287971018715
1000,16384,18,19,1.013426778443986,1.0148554202548083
1000,16384,18,19,0.9968916191971401,0.9955201735484974
1000,16384,18,19,0.9963362606473743,0.9976072867443275
1000,16384,18,19,1.0036887138044448,1.0037131387762446
1000,16384,18,19,0.9987861392449435,0.9966062878854416
1000,16384,18,19,0.9951197427999732,0.9947077823713351
1000,16384,18,19,1.0060612621446638,1.0021795403867242
1000,16384,18,19,0.9946769458452299,0.9878885174347237
1000,16384,18,19,1.0099672121532541,1.0116945831731454
1000,16384,18,19,1.0002370420630367,0.997133415887622
1000,16384,18,19,0.9967436686797734,0.9996228349418388
1000,16384,18,19,1.008954702084175,1.007009449289151
1000,16384,18,19,0.993475087108465,0.9959006449292667
1000,16384,18,19,0.9953035228376097,0.9965531740539116
1000,16384,18,19,0.9948654423682642,0.9939513848218138
1000,16384,18,19,1.0063101050415246,1.006305779687839
1000,16384,18,19,0.99363932822336,0.9953566278901788
1000,16384,18,19,1.0009493735571164,1.000515361556792
1000,16384,18,19,1.0013115852152679,0.998499173147231
1000,16384,18,19,1.0010356284073296,0.9991942662049408
1000,16384,18,19,1.0018318053354982,1.0015414770943634
1000,16384,18,19,0.9991258444731832,0.9978500871190991
1000,16384,18,19,0.9854000952962388,0.9875762351416426
1000,16384,18,19,1.002519311714659,1.0004846793441513
1000,16384,18,19,0.9976717346015952,0.9994089924021092
1000,16384,18,19,1.0039905520849364,1.0042121432500257
1000,16384,18,19,0.994515429105608,0.996887655359922
1000,16384,18,19,1.0045479475395942,0.9991519111153687
1000,16384,18,19,0.9952186084476411,0.9953468440284704
1000,16384,18,19,0.9991483903146587,0.9981524494417116
1000,16384,18,19,0.9991301391234402,1.0011332748581923
1000,16384,18,19,0.9988910802952574,1.002656401168513
1000,16384,18,19,0.9963972880703796,0.9989468230769095
1000,16384,18,19,0.9882755951139643,0.989136246837541
1000,16384,18,19,0.9993527111100495,1.0028222746327513
1000,16384,18,19,0.9951614510202269,0.9935656979433278
1000,16384,18,19,1.0034923495186152,0.998932671302984
1000,16384,18,19,0.9950144748928319,1.0010154875220996
1000,16384,18,19,0.9981484843967466,0.9974167133100157
1000,16384,18,19,1.0026582918899414,1.001470667635362
1000,16384,18,19,1.0058539537304583,1.0026453914236155
1000,16384,18,19,0.9987400650365232,0.9992049400502082
1000,16384,18,19,0.9953792377919524,0.9998644859069531
1000,16384,18,19,1.0056545277702924,0.9969131610478901
1000,16384,18,19,1.0004179537699542,1.00261060686053
