prop_ho_greater_std,prop_hol_greater_std,N,M,K1,K2,trainsize,rep,model
0.5764576457645765,0.45874587458745875,1000,1000,5,7,0.09120108393559097,12,ho
0.37149270482603813,0.29741863075196406,1000,1000,2,6,0.1096478196143185,18,hol
0.07995951417004049,0.1902834008097166,1000,1000,2,6,0.012022644346174132,0,hol
0.386734693877551,0.3153061224489796,1000,1000,7,8,0.020892961308540396,9,ho
0.38704318936877075,0.45182724252491696,1000,1000,5,6,0.3981071705534973,14,hol
0.43207981580967,0.36607828089025324,1000,1500,2,6,0.13182567385564073,0,hol
0.37459978655282816,0.2913553895410886,1000,1000,5,5,0.06309573444801933,14,hol
0.36583679114799444,0.35892116182572614,1000,1500,2,4,0.03630780547701014,7,ho
0.42152466367713004,0.35276532137518685,1000,1000,2,3,0.3311311214825911,2,hol
0.3485364193328795,0.14908100748808714,1000,1500,2,6,0.020892961308540396,4,hol
0.38697318007662834,0.41379310344827586,1000,1500,2,6,0.47863009232263826,17,hol
0.5820689655172414,0.4496551724137931,1000,1000,5,5,0.2754228703338166,16,ho
0.4423529411764706,0.3811764705882353,1000,1000,2,3,0.5754399373371569,4,hol
0.4508797653958944,0.38636363636363635,1000,1500,2,6,0.09120108393559097,7,hol
0.5690721649484536,0.45979381443298967,1000,1000,7,8,0.03019951720402016,12,ho
0.3490073145245559,0.2142110762800418,1000,1000,5,5,0.04365158322401661,10,hol
0.3333333333333333,0.3851132686084142,1000,1000,8,9,0.6918309709189366,15,hol
0.6568047337278107,0.23668639053254437,1000,1000,8,9,0.8317637711026709,15,ho
0.33649789029535865,0.24261603375527427,1000,1000,5,5,0.05248074602497726,7,hol
0.6517189835575485,0.3109118086696562,1000,1000,8,9,0.3311311214825911,12,ho
0.8947368421052632,0.4848178137651822,1000,1000,5,6,0.012022644346174132,15,ho
0.6983122362869199,0.33122362869198313,1000,1000,5,5,0.05248074602497726,18,ho
0.2461851475076297,0.12410986775178026,1000,1000,5,7,0.017378008287493755,15,hol
0.4406623735050598,0.44250229990800366,1000,1500,2,6,0.2754228703338166,14,hol
0.5495557074504442,0.608339029391661,1000,1500,2,6,0.025118864315095794,1,ho
0.6593785960874569,0.4568469505178366,1000,1000,7,8,0.13182567385564073,15,ho
0.4430379746835443,0.3993095512082854,1000,1000,2,3,0.13182567385564073,4,hol
0.26774847870182555,0.1511156186612576,1000,1000,7,8,0.014454397707459272,14,hol
0.4345006485084306,0.5304798962386511,1000,1000,8,9,0.22908676527677735,8,hol
0.33727810650887574,0.378698224852071,1000,1000,5,6,0.8317637711026709,19,hol
0.6328205128205128,0.442051282051282,1000,1000,5,7,0.025118864315095794,2,ho
0.42226310947562096,0.41030358785648574,1000,1500,2,4,0.2754228703338166,16,ho
0.4671417260490895,0.4093428345209818,1000,1500,2,4,0.15848931924611134,6,hol
0.4188722669735328,0.5109321058688148,1000,1000,7,8,0.13182567385564073,16,hol
0.3375130616509927,0.21525600835945663,1000,1000,5,7,0.04365158322401661,6,hol
0.4318936877076412,0.47840531561461797,1000,1000,5,7,0.3981071705534973,6,hol
0.7375287797390637,0.7367613200306984,1000,1500,2,2,0.13182567385564073,11,hol
0.4123456790123457,0.40370370370370373,1000,1000,2,6,0.19054607179632474,1,hol
0.3592233009708738,0.39805825242718446,1000,1000,5,5,0.6918309709189366,14,hol
0.1592292089249493,0.09533468559837728,1000,1000,5,5,0.014454397707459272,10,hol
0.6488794023479189,0.4599786552828175,1000,1000,8,9,0.06309573444801933,14,ho
0.47624703087885983,0.3919239904988123,1000,1000,2,6,0.15848931924611134,11,ho
0.4345991561181435,0.3670886075949367,1000,1000,8,9,0.05248074602497726,7,hol
0.523168908819133,0.38266068759342303,1000,1000,5,5,0.3311311214825911,3,ho
0.4782608695652174,0.4268774703557312,1000,1500,2,2,0.8317637711026709,17,hol
0.5185567010309279,0.3134020618556701,1000,1000,5,7,0.03019951720402016,12,ho
0.6517189835575485,0.36771300448430494,1000,1000,7,8,0.3311311214825911,11,ho
0.4578441835645678,0.4066168623265742,1000,1000,5,7,0.06309573444801933,13,hol
0.4565868263473054,0.46032934131736525,1000,1500,2,6,0.1096478196143185,15,hol
0.553639846743295,0.34099616858237547,1000,1000,5,6,0.47863009232263826,19,ho
0.5918367346938775,0.5112244897959184,1000,1000,7,8,0.020892961308540396,7,ho
0.3961136023916293,0.4977578475336323,1000,1000,5,6,0.3311311214825911,3,hol
0.5527690700104493,0.22988505747126436,1000,1000,2,6,0.04365158322401661,6,hol
0.6345679012345679,0.4444444444444444,1000,1000,5,7,0.19054607179632474,0,ho
0.2540485829959514,0.1417004048582996,1000,1000,7,8,0.012022644346174132,13,hol
0.4099616858237548,0.4731800766283525,1000,1000,5,5,0.47863009232263826,18,hol
0.4269102990033223,0.47840531561461797,1000,1000,5,7,0.3981071705534973,5,hol
0.40711462450592883,0.30039525691699603,1000,1500,2,6,0.8317637711026709,19,ho
0.4763729246487867,0.46998722860791825,1000,1500,2,2,0.47863009232263826,3,ho
0.13663967611336034,0.06882591093117409,1000,1000,5,5,0.012022644346174132,3,hol
0.504149377593361,0.29979253112033194,1000,1000,5,7,0.03630780547701014,1,ho
0.26045883940620784,0.2726045883940621,1000,1500,2,6,0.012022644346174132,2,ho
0.5172413793103449,0.31800766283524906,1000,1000,5,5,0.47863009232263826,11,ho
0.4781216648879402,0.4151547491995731,1000,1000,5,6,0.06309573444801933,2,ho
0.4476093591047813,0.3377416073245168,1000,1000,7,8,0.017378008287493755,3,hol
0.47035573122529645,0.33992094861660077,1000,1500,2,6,0.8317637711026709,0,ho
0.42528735632183906,0.45977011494252873,1000,1000,5,5,0.47863009232263826,4,hol
0.13233724653148346,0.4183564567769477,1000,1000,2,3,0.06309573444801933,5,hol
0.052062204192021636,0.04056795131845842,1000,1500,2,2,0.014454397707459272,19,hol
0.48954895489548955,0.4004400440044004,1000,1000,5,5,0.09120108393559097,17,ho
0.40374037403740376,0.40374037403740376,1000,1000,5,7,0.09120108393559097,15,hol
0.48804780876494025,0.39243027888446214,1000,1500,2,6,0.3311311214825911,3,ho
0.03913630229419703,0.04183535762483131,1000,1500,2,2,0.012022644346174132,19,hol
0.44660194174757284,0.46601941747572817,1000,1000,5,6,0.6918309709189366,8,hol
0.37763713080168776,0.28164556962025317,1000,1000,5,6,0.05248074602497726,5,hol
0.622680412371134,0.4309278350515464,1000,1000,7,8,0.03019951720402016,11,ho
0.42857142857142855,0.4717607973421927,1000,1000,5,7,0.3981071705534973,19,hol
0.42718446601941745,0.34951456310679613,1000,1000,2,3,0.6918309709189366,3,hol
0.4201424211597152,0.21464903357070192,1000,1000,2,6,0.017378008287493755,2,hol
0.28112033195020747,0.17946058091286307,1000,1000,5,5,0.03630780547701014,7,hol
0.44649021864211735,0.4062140391254315,1000,1000,5,5,0.13182567385564073,1,hol
0.4,0.24536082474226803,1000,1000,7,8,0.03019951720402016,6,hol
0.6981327800829875,0.5394190871369294,1000,1000,8,9,0.03630780547701014,1,ho
0.34213421342134215,0.27832783278327833,1000,1000,2,6,0.09120108393559097,2,hol
0.32222222222222224,0.291358024691358,1000,1000,2,3,0.19054607179632474,19,ho
0.3413940256045519,0.2951635846372688,1000,1500,2,6,0.06309573444801933,4,ho
0.3639274279615795,0.31910352187833513,1000,1000,5,7,0.06309573444801933,4,hol
0.4049382716049383,0.4703703703703704,1000,1000,5,7,0.19054607179632474,3,hol
0.45569620253164556,0.3931082981715893,1000,1500,2,6,0.05248074602497726,13,hol
0.42161520190023755,0.26365795724465557,1000,1000,2,3,0.15848931924611134,14,hol
0.43703703703703706,0.38395061728395063,1000,1000,2,6,0.19054607179632474,6,ho
0.4118918918918919,0.31351351351351353,1000,1000,5,5,0.07585775750291836,3,hol
0.42967884828349945,0.4839424141749723,1000,1500,2,6,0.3981071705534973,1,hol
0.5882352941176471,0.34823529411764703,1000,1000,5,6,0.5754399373371569,8,ho
0.43543223052294555,0.39701173959445035,1000,1000,7,8,0.06309573444801933,2,hol
0.48762886597938143,0.40824742268041236,1000,1000,7,8,0.03019951720402016,19,ho
0.3506224066390041,0.29771784232365145,1000,1000,5,6,0.03630780547701014,18,ho
0.5747474747474748,0.501010101010101,1000,1000,5,7,0.01,1,hol
0.42152466367713004,0.48878923766816146,1000,1000,7,8,0.3311311214825911,15,hol
0.5271477663230241,0.4584192439862543,1000,1500,2,6,0.03019951720402016,8,hol
0.35945017182130584,0.13402061855670103,1000,1500,2,4,0.03019951720402016,11,ho
0.18864097363083165,0.8529411764705882,1000,1000,5,5,0.014454397707459272,5,ho
0.6592592592592592,0.3950617283950617,1000,1000,8,9,0.19054607179632474,8,ho
0.16013745704467353,0.13539518900343642,1000,1500,2,4,0.03019951720402016,19,hol
0.08041237113402062,0.06529209621993128,1000,1500,2,2,0.03019951720402016,7,ho
0.5857605177993528,0.24919093851132687,1000,1000,7,8,0.6918309709189366,11,ho
0.5976520811099253,0.503735325506937,1000,1000,2,6,0.06309573444801933,14,ho
0.31962025316455694,0.22362869198312235,1000,1000,5,5,0.05248074602497726,12,hol
0.09797979797979799,0.06565656565656566,1000,1000,2,6,0.01,18,hol
0.40704070407040704,0.341034103410341,1000,1000,5,6,0.09120108393559097,2,hol
0.30186721991701243,0.18983402489626555,1000,1000,5,5,0.03630780547701014,17,hol
0.4816414686825054,0.46220302375809935,1000,1500,2,2,0.6918309709189366,6,hol
0.08247422680412371,0.06529209621993128,1000,1500,2,2,0.03019951720402016,2,ho
0.23651452282157676,0.3381742738589212,1000,1000,2,6,0.03630780547701014,17,ho
0.41954022988505746,0.4942528735632184,1000,1000,7,8,0.47863009232263826,6,hol
0.39823982398239827,0.37293729372937295,1000,1000,5,7,0.09120108393559097,19,hol
0.46702702702702703,0.4756756756756757,1000,1000,2,6,0.07585775750291836,1,ho
0.7448132780082988,0.6846473029045643,1000,1000,5,5,0.03630780547701014,17,ho
0.38461538461538464,0.41420118343195267,1000,1000,7,8,0.8317637711026709,19,hol
0.35214211076280044,0.22988505747126436,1000,1000,5,6,0.04365158322401661,15,hol
0.4578441835645678,0.37459978655282816,1000,1000,5,5,0.06309573444801933,14,ho
0.5088757396449705,0.23076923076923078,1000,1000,7,8,0.8317637711026709,8,ho
0.46179401993355484,0.4584717607973422,1000,1500,2,2,0.3981071705534973,17,hol
0.5393103448275862,0.4,1000,1000,5,5,0.2754228703338166,8,ho
0.41408751334044824,0.35325506937033085,1000,1000,2,6,0.06309573444801933,4,hol
0.5961995249406176,0.4358669833729216,1000,1000,5,7,0.15848931924611134,5,ho
0.03232323232323232,0.022895622895622896,1000,1500,2,2,0.01,10,hol
0.3371134020618557,0.4195876288659794,1000,1000,2,6,0.03019951720402016,7,hol
0.27637130801687765,0.3322784810126582,1000,1000,2,6,0.05248074602497726,18,hol
0.6084142394822006,0.24919093851132687,1000,1000,7,8,0.6918309709189366,7,ho
0.4923702950152594,0.4008138351983723,1000,1000,8,9,0.017378008287493755,12,ho
0.384282624369142,0.2328767123287671,1000,1500,2,4,0.07585775750291836,11,hol
0.38822447102115915,0.38638454461821525,1000,1500,2,2,0.2754228703338166,15,ho
0.4437869822485207,0.4319526627218935,1000,1000,5,6,0.8317637711026709,4,hol
0.4045307443365696,0.3948220064724919,1000,1000,5,6,0.6918309709189366,14,hol
0.4074074074074074,0.3432098765432099,1000,1500,2,4,0.19054607179632474,6,hol
0.4645030425963489,0.02028397565922921,1000,1000,2,3,0.014454397707459272,11,hol
0.47971602434077076,0.032454361054766734,1000,1000,2,3,0.014454397707459272,3,hol
0.38266068759342303,0.45590433482810166,1000,1000,5,6,0.3311311214825911,5,hol
0.4156769596199525,0.5083135391923991,1000,1000,8,9,0.15848931924611134,18,hol
0.4769335142469471,0.27883310719131615,1000,1500,2,6,0.017378008287493755,1,hol
0.440221694378464,0.41884402216943784,1000,1500,2,6,0.15848931924611134,13,hol
0.21212121212121213,0.18585858585858586,1000,1000,2,6,0.01,9,ho
0.035496957403651115,0.038539553752535496,1000,1000,2,3,0.014454397707459272,13,ho
0.4152823920265781,0.3853820598006645,1000,1000,2,3,0.3981071705534973,19,ho
0.45675105485232065,0.370253164556962,1000,1000,5,7,0.05248074602497726,8,ho
0.44501466275659823,0.3914956011730205,1000,1500,2,6,0.09120108393559097,1,ho
0.08506224066390042,0.9121715076071922,1000,1500,2,2,0.03630780547701014,0,hol
0.48665620094191525,0.35949764521193095,1000,1500,2,6,0.5754399373371569,2,ho
0.25,0.10020242914979757,1000,1000,7,8,0.012022644346174132,18,hol
0.3727144866385373,0.3368495077355837,1000,1500,2,6,0.05248074602497726,8,ho
0.45016611295681064,0.4368770764119601,1000,1000,2,6,0.3981071705534973,14,hol
0.3989145183175034,0.3921302578018996,1000,1500,2,4,0.017378008287493755,12,ho
0.40404040404040403,0.37485970819304154,1000,1000,5,5,0.1096478196143185,8,hol
0.29430379746835444,0.25316455696202533,1000,1000,2,6,0.05248074602497726,4,ho
0.4368932038834951,0.4336569579288026,1000,1000,5,6,0.6918309709189366,16,hol
0.3505226480836237,0.29965156794425085,1000,1500,2,6,0.04365158322401661,1,ho
0.378698224852071,0.3668639053254438,1000,1000,5,6,0.8317637711026709,18,hol
0.28205128205128205,0.2205128205128205,1000,1000,5,5,0.025118864315095794,15,ho
0.8884381338742393,0.8711967545638946,1000,1000,5,5,0.014454397707459272,17,ho
0.5765247410817032,0.45914844649021863,1000,1000,5,5,0.13182567385564073,16,ho
0.42902881536819637,0.4279615795090715,1000,1000,8,9,0.06309573444801933,1,hol
0.319971870604782,0.25246132208157523,1000,1500,2,6,0.05248074602497726,5,hol
0.41200406917599186,0.25025432349949134,1000,1000,2,6,0.017378008287493755,17,hol
0.1950207468879668,0.3475103734439834,1000,1000,2,6,0.03630780547701014,7,hol
0.4164705882352941,0.45647058823529413,1000,1000,5,6,0.5754399373371569,4,hol
0.28992878942014244,0.1607324516785351,1000,1000,8,9,0.017378008287493755,3,hol
0.3848648648648649,0.4702702702702703,1000,1000,8,9,0.07585775750291836,6,hol
0.44551724137931037,0.42344827586206896,1000,1000,2,6,0.2754228703338166,3,hol
0.14489795918367346,0.3520408163265306,1000,1000,2,6,0.020892961308540396,6,hol
0.42913697545526525,0.4267616785431512,1000,1500,2,6,0.15848931924611134,14,hol
0.4211764705882353,0.47294117647058825,1000,1000,7,8,0.5754399373371569,6,hol
0.42280285035629456,0.5213776722090261,1000,1000,7,8,0.15848931924611134,4,hol
0.4461738002594034,0.38780804150453957,1000,1000,2,6,0.22908676527677735,12,ho
0.5098814229249012,0.3675889328063241,1000,1500,2,6,0.8317637711026709,12,ho
0.8111111111111111,0.7555555555555555,1000,1000,8,9,0.01,3,ho
0.4096551724137931,0.5172413793103449,1000,1000,7,8,0.2754228703338166,8,hol
0.29632299927901945,0.35183850036049025,1000,1500,2,4,0.07585775750291836,19,ho
0.6338174273858921,0.524896265560166,1000,1000,7,8,0.03630780547701014,13,ho
0.2994871794871795,0.2441025641025641,1000,1000,5,5,0.025118864315095794,16,ho
0.08344640434192672,0.06377204884667571,1000,1500,2,4,0.017378008287493755,6,hol
0.6403415154749199,0.5165421558164355,1000,1000,7,8,0.06309573444801933,8,ho
0.6613924050632911,0.5421940928270043,1000,1000,8,9,0.05248074602497726,13,ho
0.4948132780082988,0.49377593360995853,1000,1000,2,3,0.03630780547701014,16,ho
0.4410810810810811,0.4627027027027027,1000,1000,8,9,0.07585775750291836,19,hol
0.12643678160919541,0.109717868338558,1000,1000,2,3,0.04365158322401661,11,ho
0.8089401586157173,0.8082191780821918,1000,1500,2,2,0.07585775750291836,2,ho
0.1292929292929293,0.05858585858585859,1000,1000,5,7,0.01,0,hol
0.6611661166116611,0.47854785478547857,1000,1000,7,8,0.09120108393559097,12,ho
0.5088757396449705,0.26627218934911245,1000,1000,7,8,0.8317637711026709,0,ho
0.5558974358974359,0.48717948717948717,1000,1000,2,6,0.025118864315095794,15,hol
0.08350515463917525,0.07835051546391752,1000,1000,2,3,0.03019951720402016,6,ho
0.4163860830527497,0.37373737373737376,1000,1000,2,6,0.1096478196143185,5,hol
0.5566343042071198,0.31715210355987056,1000,1000,5,7,0.6918309709189366,11,ho
0.6959619952494062,0.4750593824228028,1000,1000,7,8,0.15848931924611134,11,ho
0.2624618514750763,0.2380467955239064,1000,1000,2,6,0.017378008287493755,5,ho
0.43964562569213733,0.3842746400885936,1000,1500,2,4,0.3981071705534973,0,hol
0.466403162055336,0.5810276679841897,1000,1500,2,2,0.8317637711026709,5,ho
0.03535353535353535,0.025252525252525252,1000,1000,2,3,0.01,4,ho
0.34782608695652173,0.391304347826087,1000,1500,2,6,0.8317637711026709,4,hol
0.6009501187648456,0.4501187648456057,1000,1000,5,7,0.15848931924611134,18,ho
0.14941302027748132,0.15901814300960512,1000,1000,2,3,0.06309573444801933,6,ho
0.38735177865612647,0.37549407114624506,1000,1500,2,4,0.8317637711026709,14,ho
0.6362126245847176,0.34551495016611294,1000,1000,7,8,0.3981071705534973,10,ho
0.8363374188896899,0.1925018024513338,1000,1500,2,2,0.07585775750291836,0,hol
0.1700404858299595,0.14676113360323886,1000,1000,5,6,0.012022644346174132,8,ho
0.41517241379310343,0.48137931034482756,1000,1000,5,6,0.2754228703338166,14,hol
0.6032843560933449,0.6093344857389801,1000,1500,2,2,0.22908676527677735,14,ho
0.44655581947743467,0.3950910530482977,1000,1500,2,6,0.15848931924611134,11,hol
0.6094674556213018,0.27218934911242604,1000,1000,7,8,0.8317637711026709,6,ho
0.37626494940202393,0.37626494940202393,1000,1500,2,2,0.2754228703338166,7,hol
0.26369168356997974,0.11967545638945233,1000,1000,7,8,0.014454397707459272,16,hol
0.6188340807174888,0.3602391629297459,1000,1000,8,9,0.3311311214825911,13,ho
0.6068464730290456,0.48132780082987553,1000,1000,8,9,0.03630780547701014,11,ho
0.4578226387887527,0.3871665465032444,1000,1500,2,6,0.07585775750291836,13,ho
0.5676500508646999,0.4008138351983723,1000,1000,2,6,0.017378008287493755,14,ho
0.4629014396456257,0.4540420819490587,1000,1500,2,2,0.3981071705534973,1,ho
0.4168466522678186,0.3542116630669546,1000,1500,2,4,0.6918309709189366,10,ho
0.668646080760095,0.4679334916864608,1000,1000,7,8,0.15848931924611134,9,ho
0.3184647302904564,0.34854771784232363,1000,1000,5,6,0.03630780547701014,10,hol
0.4322668481960517,0.4179714091218516,1000,1500,2,6,0.020892961308540396,16,hol
0.40077821011673154,0.4889753566796368,1000,1000,7,8,0.22908676527677735,14,hol
0.39644970414201186,0.4378698224852071,1000,1000,5,7,0.8317637711026709,19,hol
0.400208986415883,0.3437826541274817,1000,1000,5,5,0.04365158322401661,9,ho
0.6888888888888889,0.3888888888888889,1000,1000,8,9,0.19054607179632474,14,ho
0.2382573179033356,0.20830496936691628,1000,1500,2,6,0.020892961308540396,9,ho
0.40380047505938244,0.4821852731591449,1000,1000,7,8,0.15848931924611134,3,hol
0.39903181189488246,0.3775933609958506,1000,1500,2,6,0.03630780547701014,8,ho
0.40018399264029436,0.41858325666973323,1000,1500,2,6,0.2754228703338166,6,hol
0.26230661040787623,0.25668073136427566,1000,1500,2,4,0.05248074602497726,7,ho
0.04183535762483131,0.0398110661268556,1000,1500,2,2,0.012022644346174132,1,hol
0.139943741209564,0.14135021097046413,1000,1500,2,2,0.05248074602497726,1,ho
0.4050632911392405,0.3670886075949367,1000,1000,5,5,0.13182567385564073,7,hol
0.5575485799701047,0.36771300448430494,1000,1000,5,6,0.3311311214825911,14,ho
0.5882352941176471,0.3388235294117647,1000,1000,5,6,0.5754399373371569,10,ho
0.2890295358649789,0.2563291139240506,1000,1000,2,6,0.05248074602497726,8,ho
0.43979591836734694,0.3693877551020408,1000,1000,7,8,0.020892961308540396,8,ho
0.4389438943894389,0.3432343234323432,1000,1000,5,5,0.09120108393559097,6,hol
0.4189723320158103,0.34782608695652173,1000,1500,2,4,0.8317637711026709,8,ho
0.5689655172413793,0.4061302681992337,1000,1000,5,5,0.47863009232263826,15,ho
0.4020926756352765,0.3931240657698057,1000,1000,2,3,0.3311311214825911,2,ho
0.4323040380047506,0.4085510688836104,1000,1500,2,6,0.15848931924611134,5,hol
0.42755344418052255,0.4323040380047506,1000,1000,5,6,0.15848931924611134,8,hol
0.5557768924302788,0.5338645418326693,1000,1500,2,2,0.3311311214825911,10,ho
