1173 Eivind Almaas
1174 D. Stroud
1175 Jian Yuan
1176 Yong Ren
1177 Xiuming Shan
1178 František Slanina
1179 Miroslav Kotrla
1180 Hasan Güçlü
1181 V. S. Anil Kumar
1182 Madhav Marathe
1183 Aravind Srinivasan
1184 Nan Wang
1185 David F. Gleich
1186 Azadeh Nematzadeh
1187 Emilio Ferrara
1188 Fabrizio Altarelli
1189 Alfredo Braunstein
1190 Luca Dall’Asta
1191 Alejandro Lage-Castellanos
1192 Riccardo Zecchina
1193 Suyu Liu
1194 Márton Karsai
1195 Flávio L. Pinheiro
1196 Marta D. Santos
1197 Francisco C. Santos
1198 Jorge M. Pacheco
1199 C. L. N. Oliveira
1200 Pablo A. Morais
1201 Mariusz Karpiarz
1202 Robert S. Farr
1203 John Harer
1204 E. A. Leicht
1205 Tore Opsahl
1206 Pietro Panzarasa
1207 Jake M. Hofman
1208 Chris H. Wiggins
1209 Yiping Chen
1210 Ingve Simonsen
1211 Ľuboš Buzna
1212 Karsten Peters
1213 Anastasios A. Tsonis
1214 Kyle L. Swanson
1215 Natali Gulbahce
1216 Thomas Maillart
1217 Didier Sornette
1218 Sebastian Spaeth
1219 Georg von Krogh
1220 Matti Nykter
1221 Nathan D. Price
1222 Antti Larjo
1223 Tommi Aho
1224 Stuart Kauffman
1225 Olli Yli‐Harja
1226 Ilya Shmulevich
1227 Gourab Ghoshal
1228 Juergen Reichardt
1229 Juan G. Restrepo
1230 Brian R. Hunt
1231 Bartolo Luque
1232 Octavio Miramontes
1233 Valery Van Kerrebroeck
1234 Enzo Marinari
1235 Sang‐Woo Kim
1236 Rediet Abebe
1237 Michael T. Schaub
1238 Ali Jadbabaie
1239 Jon Kleinberg
1240 Christoph Stadtfeld
1241 András Vörös
1242 Timon Elmer
1243 Zsófia Boda
1244 Isabel J. Raabe
1245 Fuchen Liu
1246 David Choi
1247 Lu Xie
1248 Kathryn Roeder
1249 Guanwen Zeng
1250 Shengmin Guo
1251 Liang Gao
1252 Ziyou Gao
1253 Gaogao Dong
1254 Ruijin Du
1255 Xiaosong Chen
1256 Shenggong Ji
1257 Yuliang Jin
1258 Ling Feng
1259 Leto Peel
1260 Mohammad Akbarpour
1261 Matthew O. Jackson
1262 Xiangyang Guan
1263 Cynthia Chen
1264 Alcides Viamontes Esquivel
1265 J. R. Wakeling
1266 Mauro Faccin
1267 Piotr Migdał
1268 T. H. Johnson
1269 Ville Bergholm
1270 Jacob Biamonte
1271 Gerald F. Frasco
1272 Jie Sun
1273 Hernán D. Rozenfeld
1274 Yuanzhao Zhang
1275 Maxime Lucas
1276 Guilherme Ferraz de Arruda
1277 Giovanni Petri
1278 Robert Jankowski
1279 Tiago A. Schieber
1280 Laura C. Carpi
1281 Pãnos M. Pardalos
1282 Cristina Masoller
1283 Martı́n Gómez Ravetti
1284 Zaiwu Gong
1285 Choujun Zhan
1286 Yao Huang
1287 Xin Lü
1288 Ahmed Elmokashfi
1289 Hongzhu Cui
1290 Dmitry Korkin
1291 Csaba Both
1292 Nima Dehmamy
1293 Rose Yu
1294 Marco Mancastroppa
1295 Iacopo Iacopini
1296 Anzhi Sheng
1297 Qi Su
1298 Aming Li
1299 Long Wang
1300 Joshua B. Plotkin
1301 Gerardo Íñiguez
1302 Sara Heydari
1303 Christos Nicolaides
1304 Alessandro Muscoloni
1305 Josephine Maria Thomas
1306 Sara Ciucci
1307 Carlo Vittorio Cannistraci
1308 Daning Shi
1309 Saeed Osat
1310 Goylette F. Chami
1311 Andreas A. Kontoleon
1312 Erwin Bulte
1313 Alan Fenwick
1314 Narcis B. Kabatereine
1315 Edridah M. Tukahebwa
1316 David W. Dunne
1317 Shaojun Luo
1318 Flaviano Morone
1319 Carlos Sarraute
1320 Matías Travizano
1321 Xun Li
1322 Xiang Li
1323 Rick Durrett
1324 Brian J. Enquist
1325 Karl J. Niklas
1326 Duncan S. Callaway
1327 Réka Albert
1328 F. Leyvraz
1329 Michelle G. Newman
1330 Markko Myllys
1331 J. Maunuksela
1332 Mikko Alava
1333 Tapio Ala-Nissilä
1334 J. Timonen
1335 A. Ioffe
1336 M. Arif
1337 David L. Jacobson
1338 F. Mezei
1339 Gueorgi Kossinets
1340 Michael Kearns
1341 Siddharth Suri
1342 Nick Montfort
1343 Xiao Han
1344 Alen Lančić
1345 Tomislav Šmuc
1346 Hrvoje Štefančić
1347 Mile Šikić
1348 Gergely Röst
1349 Zsolt Vizi
1350 Nikolaj Kulvelis
1351 Maxim Dolgushev
1352 Oliver Mülken
1353 Rico Fischer
1354 Jorge C. Leitão
1355 Soumyajyoti Biswas
1356 Parongama Sen
1357 Michael Sheinman
1358 Abhinav Sharma
1359 José Alvarado
1360 G. H. Koenderink
1361 F. C. MacKintosh
1362 Hiroki Ohta
1363 Su Yi
1364 Kyu-Min Lee
1365 Darko Hric
1366 Daniel B. Larremore
1367 Abigail Z. Jacobs
1368 Stanislav Sobolevsky
1369 Riccardo Campari
1370 Alexander Belyi
1371 Carlo Ratti
1372 André Luiz Barbieri
1373 Hui Gao
1374 Zonghua Liu
1375 Mattia Frasca
1376 Yehiel Berezin
1377 Nadav M. Shnerb
1378 Charles D. Brummitt
1379 Jiajing Wu
1380 Chi K. Tse
1381 N. Azimi-Tafreshi
1382 Arda Halu
1383 Luis F. Lafuerza
1384 Raúl Toral
1385 Moreno Bonaventura
1386 Emanuele Massaro
1387 Franco Bagnoli
1388 Xuqing Huang
1389 Rossana Mastrandrea
1390 Giorgio Fagiolo
1391 Michele Benzi
1392 Bhaskar DasGupta
1393 Nasim Mobasheri
1394 Oded Guez
1395 Avi Gozolchiani
1396 Mihai Cucuringu
1397 Michael M. Danziger
1398 Richard C. Wilson
1399 Yu Hu
1400 James Trousdale
1401 Krešimir Josić́
1402 Eric Shea‐Brown
1403 Shunsuke Watanabe
1404 Yasuaki Saijo
1405 Dean Korošak
1406 Ilker Tunc
1407 Christian Schmeltzer
1408 Jordi Soriano
1409 S Ruediger
1410 Pouya Esmailian
1411 Seyed Ebrahim Abtahi
1412 Mahdi Jalili
1413 Kihong Chung
1414 Kartik Anand
1415 Tongfeng Weng
1416 Yi Zhao
1417 Defeng Huang
1418 Qing Ke
1419 Robert R. Wilkinson
1420 Kieran J. Sharkey
1421 Stefano Bonaccorsi
1422 Stefania Ottaviano
1423 Francesco De Pellegrini
1424 Annalisa Socievole
1425 Yuanyuan Sun
1426 Yujie Zhao
1427 Giulia Menichetti
1428 Daniel Remondini
1429 Stefan Rüdiger
1430 Yuichi Yoshida
1431 Bing Wang
1432 Gouhei Tanaka
1433 Hideyuki Suzuki
1434 Antonio Majdandzic
1435 Chester Curme
1436 Zhilin Qiao
1437 Wei‐Xing Zhou
1438 Bofeng Li
1439 Hao Song
1440 Xiao‐Jing Wang
1441 Young-Ho Eom
1442 Thorsten Emmerich
1443 Asim Ghosh
1444 Arnab Chatterjee
1445 Anindya S. Chakrabarti
1446 Bikas K. Chakrabarti
1447 Nicolás Rubido
1448 Celso Grebogi
1449 Murilo S. Baptista
1450 Luca Ferreri
1451 Paolo Bajardi
1452 Mario Giacobini
1453 Silvia Perazzo
1454 Ezio Venturino
1455 Tue Herlau
1456 Mikkel N. Schmidt
1457 Morten Mørup
1458 Vijay Singh
1459 Stefan Boettcher
1460 Paul Expert
1461 Fabrizio De Vico Fallani
1462 Mario Chávez
1463 Prapanporn Rattana
1464 Luc Berthouze
1465 Fernando Kuipers
1466 Yong Ki Min
1467 Jiaren Hu
1468 Weihong Wang
1469 Ying-En Ge
1470 Jie Chang
1471 Xiaogang Jin
1472 Pietro Landi
1473 Nikolaos Bastas
1474 Kosmas Kosmidis
1475 Paraskevas Giazitzidis
1476 Michael Rudolph
1477 Lyle Muller
1478 S. Saha
1479 Animesh Mukherjee
1480 Tyll Krueger
1481 Klaus M. Frahm
1482 Dima L. Shepelyansky
1483 Xin Liu
1484 Tsuyoshi Murata
1485 Ken Wakita
1486 Pierre‐André Noël
1487 Maxim S. Shkarayev
1488 David F. Klosik
1489 Marc‐Thorsten Hütt
1490 K. Hoppe
1491 Fabio Ciulla
1492 Shahnewaz Siddique
1493 Vitali Volovoi
1494 Huiseung Chae
1495 Jiang-Hai Qian
1496 Y. G.
1497 Wenqing Shen
1498 Pik‐Yin Lai
1499 Shigefumi Hata
1500 Hiroya Nakao
1501 Alexander S. Mikhailov
1502 K. Y. Michael Wong
1503 Bo Li
1504 Hans Hooyberghs
1505 Hyun Keun Lee
1506 Pyoung-Seop Shim
1507 D. V. Stäger
1508 N. A. M. Araújo
1509 Twan van Laarhoven
1510 Elena Marchiori
1511 Adam Lipowski
1512 Dorota Lipowska
1513 Ameerah Jabr-Hamdan
1514 Joonhyun Yeo
1515 Do‐Gyoon Kim
1516 Anna D. Broido
1517 Jaehyuk Park
1518 Ian B. Wood
1519 Elise Jing
1520 Souvik Ghosh
1521 Michael Conover
1522 Philipp Lorenz-Spreen
1523 Bjarke Mønsted
1524 Philipp Hövel
1525 Weiping Wang
1526 Saini Yang
1527 Riccardo Marcaccioli
1528 Giacomo Livan
1529 Mi Feng
1530 An Zeng
1531 Jianlin Zhou
1532 Yougui Wang
1533 Teruyoshi Kobayashi
1534 Javier M. Buldú
1535 Federico Pablo-Martí
1536 Jacobo Aguirre
1537 Takashi Nishikawa
1538 Kaj-Kolja Kleineberg
1539 Tomokatsu Onaga
1540 Sergei Fedotov
1541 Helena B. Stage
1542 Nicolas Doyon
1543 Andreas Koher
1544 Hartmut H. K. Lentz
1545 Eugenio Valdano
1546 A. Ratkiewicz
1547 Filippo Menczer
1548 G. Li
1549 Miguel A. Muñoz
1550 Róbert Juhász
1551 Joaquı́n J. Torres
1552 Joaquín Marro
1553 Mária Ercsey-Ravasz
1554 Serena Bradde
1555 Fabio Caccioli
1556 Roberta Sinatra
1557 D. F. Condorelli
1558 Ludvig Lizana
1559 Nicola Pedreschi
1560 Demian Battaglia
1561 Heiko Rieger
1562 Márcio Argollo de Menezes
1563 Evan Variano
1564 Jonathan McCoy
1565 Hod Lipson
1566 André Valente
1567 Abhijit Sarkar
1568 Howard A. Stone
1569 Andrea Rinaldo
1570 Sagar A. Pandit
1571 R. E. Amritkar
1572 Maria A. Riolo
1573 Tzu-Chi Yen
1574 L. D. Valdez
1575 Fátima Velásquez-Rojas
1576 Paulo C. Ventura
1577 Federico Vázquez
1578 Jie Chen
1579 Mao-Bin Hu
1580 Cunqi Shao
1581 Yanchen Liu
1582 Benjamin F. Maier
1583 Alice C. Schwarze
1584 Carlos A. Serván
1585 Jordan Snyder
1586 Johannes Zierenberg
1587 Jens Wilting
1588 Viola Priesemann
1589 Anna Levina
1590 Matteo Cinelli
1591 Antonio Iovanella
1592 Hang Zhang
1593 Jie Zhou
1594 Yong Zou
1595 Gaoxi Xiao
1596 Roya Aliakbarisani
1597 Abdorasoul Ghasemi
1598 Mohsen Ebrahimi
1599 Mohammad R. Riazi
1600 G. R. Jafari
1601 Bnaya Gross
1602 Hillel Sanhedrai
1603 Liang Feng
1604 Qianchuan Zhao
1605 Cangqi Zhou
1606 Xiaomin Wang
1607 Lilei Han
1608 Zhaohua Lin
1609 Shuguang Guan
1610 Diogo H. Silva
1611 Hao Peng
1612 Daniel M. Romero
1613 Arthur A. B. Pessa
1614 Haroldo V. Ribeiro
1615 Olga Valba
1616 В. А. Аветисов
1617 A. Gorsky
1618 Sergei Nechaev
1619 Jelena Smiljanić
1620 Daniel Edler
1621 Mozhgan Khanjanianpak
1622 Şirag Erkol
1623 Dario Mazzilli
1624 Xudong Luo
1625 Zhen Su
1626 Chao Gao
1627 Jiming Liu
1628 Tao Jia
1629 C. Tyler Diggans
1630 Erik M. Bollt
1631 Jun Sun
1632 Steffen Staab
1633 Yup Kim
1634 David Ormrod Morley
1635 Alice L. Thorneywork
1636 Roel P. A. Dullens
1637 Mark Wilson
1638 O. Smith
1639 John A. Crowe
1640 Etienne Farcot
1641 Massimo A. Achterberg
1642 Johan Dubbeldam
1643 Cornelis J. Stam
1644 Vahan Nanumyan
1645 Christoph Gote
1646 Ignacio A. Perez
1647 Cristian E. La Rocca
1648 Ignacio Morer
1649 Alessio Cardillo
1650 Luce Prignano
1651 Sergi Lozano
1652 Hongjuan Zeng
1653 Yuexing Han
1654 Elohim Fonseca dos Reis
1655 A. Roxana Pamfil
1656 Sam Howison
1657 Lasko Basnarkov
1658 Miroslav Mirchev
1659 Ljupčo Kocarev
1660 Verena Schamboeck
1661 Ivan Kryven
1662 Piet D. Iedema
1663 Christopher Blöcker
1664 Suman Saha
1665 Arindam Mishra
1666 Syamal K. Dana
1667 Nandadulal Bairagi
1668 Enzhi Li
1669 Zhengyi Le
1670 Jing Ma
1671 Fenghua Wang
1672 Haggai Bonneau
1673 Hong Zhang
1674 Guohua Li
1675 Alexander I. Nesterov
1676 Pablo Héctor Mata Villafuerte
1677 Aurelio Patelli
1678 Sarthak Chandra
1679 Andrew Liu
1680 Eitan E. Asher
1681 Nagendra K. Panduranga
1682 Z. Burda
1683 Michalina Kotwica
1684 Krzysztof Malarz
1685 Madhusudan Ingale
1686 Snehal M. Shekatkar
1687 Heman Shakeri
1688 Ali Tavasoli
1689 Ehsan Ardjmand
1690 Pietro Poggi‐Corradini
1691 Stefan Landmann
1692 A. Engel
1693 M. S. Chaves
1694 T. G. Mattos
1695 A. P. F. Atman
1696 Hendrik Schawe
1697 Ignacio Tamarit
1698 María Pereda
1699 José A. Cuesta
1700 Sebastian Morel-Balbi
1701 Conrad J. Pérez-Vicente
1702 Jungyeol Kim
1703 René Pfitzner
1704 Ingo Scholtes
1705 Thomas Selhorst
1706 Biagio Nigro
1707 Claudio Grimaldi
1708 Peter Ryser
1709 Avik P. Chatterjee
1710 Paul van der Schoot
1711 Bastien Fernandez
1712 Kevin Lin
1713 Oscar Patterson‐Lomba
1714 Georg M. Goerg
1715 Benjamin M. Althouse
1716 Maya Paczuski
1717 Jianhui Wang
1718 Christian Schneider
1719 Daniel J. Rosenkrantz
1720 Anil Vullikanti
1721 S. S. Ravi
1722 Richard E. Stearns
1723 Simon A. Levin
1724 Bastian Prasse
1725 Kenneth S. Berenhaut
1726 Katherine Moore
1727 Ryan L. Melvin
1728 Miri Adler
1729 Ruslan Medzhitov
1730 Jiarong Xie
1731 Jin-Hua Zhao
1732 Wenyuan Liu
1733 Rounak Meyur
1734 Samarth Swarup
1735 Henning Mortveit
1736 Virgilio Centeno
1737 A.G. Phadke
1738 Lada A. Adamic
1739 Rajan M. Lukose
1740 Amit Puniyani
1741 Bernardo A. Huberman
1742 Robert M. May
1743 Alun L. Lloyd
1744 Emily Jin
1745 Illés J. Farkas
1746 John E. Hopcroft
1747 Ramon Ferrer‐i‐Cancho
1748 Christiaan Janssen
1749 D. Kim
1750 João D. G. Correia
1751 A. Krzywicki
1752 Nisha Mathias
1753 Venkatesh Gopal
1754 Holger Ebel
1755 Sven Bilke
1756 Carsten Peterson
1757 F. Jasch
1758 Jani Lahtinen
1759 N. Zekri
1760 Jean Pierre Clerc
1761 Lajos Kullmann
1762 Kasper Astrup Eriksen
1763 Michael Hörnquist
1764 Andrea Capocci
1765 R. Marchetti
1766 L. Pietronero
1767 Jordi Duch
1768 Liang Zhao
1769 Kwangho Park
1770 Nong Ye
1771 Julian Sienkiewicz
1772 Massimo Marchiori
1773 João F. Matias Rodrigues
1774 Ulrik Brandes
1775 Sara Nadiv Soffer
1776 Juan A. Rodríguez‐Velázquez
1777 Pedro G. Lind
1778 Marta C. González
1779 G. W. Gibbons
1780 I. Vragović
1781 E. Louis
1782 Claire P. Massen
1783 Jonathan P. K. Doye
1784 David Gfeller
1785 Jean-Cédric Chappelier
1786 Paolo De Los Rios
1787 Michael P. H. Stumpf
1788 Carsten Wiuf
1789 Juyong Park
1790 Etay Ziv
1791 Manuel Middendorf
1792 Yael Artzy‐Randrup
1793 Lewi Stone
1794 Hiroyoshi Miwa
1795 Norio Konno
1796 Andreas Grönlund
1797 Marcus A. M. de Aguiar
1798 Yaneer Bar‐Yam
1799 E. Ben‐Naim
1800 E. J. Lee
1801 Krzysztof Suchecki
1802 Yanbo Xie
1803 Brajendra K. Singh
1804 Zoltán Eisler
1805 Sameet Sreenivasan
1806 G. Mukherjee
1807 S. S. Manna
1808 Tim Evans
1809 Jun Ohkubo
1810 Kazuyuki Tanaka
1811 Tsuyoshi Horiguchi
1812 Hyun‐Joo Kim
1813 Jin Min Kim
1814 Tibor Antal
1815 Hari Thadakamalla
1816 Soundar Kumara
1817 P. M. Echenique
1818 Miri Sade
1819 Tomer Kalisky
1820 Richard Berkovits
1821 D.-H. Kim
1822 Vicent Cholvi
1823 Víctor Laderas
1824 Luis López
1825 Antonio Fernández Anta
1826 Serena M. Magdalena
1827 Dinghua Shi
1828 Qinghua Chen
1829 Liming Liu
1830 Doyeon Kim
1831 Rudolf Hanel
1832 Stefan Thurner
1833 M. J. Gagen
1834 John S. Mattick
1835 Kazumoto Iguchi
1836 Hiroaki Yamada
1837 Stijn van Langen
1838 Hyeong-Chai Jeong
1839 M. L. Goldstein
1840 Sidney A. Morris
1841 Gary G. Yen
1842 Paulo R. Guimarães
1843 Jordi Bascompte
1844 Pedro Jordano
1845 Sérgio Furtado dos Reis
1846 Prashant M. Gade
1847 Sudeshna Sinha
1848 Muneki Yasuda
1849 Robin Koytcheff
1850 José Ignacio Alvarez-Hamelin
1851 Marcel Ausloos
1852 A G Angel
1853 M. R. Evans
1854 E. Levine
1855 David Mukamel
1856 Bernard Porterie
1857 Jean-Pierre Clerc
1858 Jean‐Claude Loraud
1859 Wenqi Duan
1860 Chen Zhong
1861 Zengrong Liu
1862 Wei Jin
1863 Dietrich Stauffer
1864 Muhammad Sahimi
1865 Fangcui Zhao
1866 Kazuhiro Takemoto
1867 Chikoo Oosawa
1868 Romulus Breban
1869 Raffaele Vardavas
1870 Sally Blower
1871 Nima Sarshar
1872 Vwani Roychowdhury
1873 T. S. Lo
1874 K. P. Chan
1875 Benjamin B. Machta
1876 Jonathan Machta
1877 Wai M. Tam
1878 Francis C. M. Lau
1879 M. Lisa Manning
1880 Richard G. Clegg
1881 M. M. Dodson
1882 Alkan Kabakçıoğlu
1883 Attilio L. Stella
1884 Sungmin Lee
1885 Ted Brookings
1886 Ph. Blanchard
1887 A. Ruschhaupt
1888 Jose C. Nacher
1889 Naonori Ueda
1890 Minoru Kanehisa
1891 Tatsuya Akutsu
1892 Irving R. Epstein
1893 Young‐Pyo Jeon
1894 Benjamin J. McCoy
1895 Z. Z. Guo
1896 Kwok Yip Szeto
1897 Philippe Blanchard
1898 Tyll Krüger
1899 T Nikoletopoulos
1900 Paulo R. A. Campos
1901 F. G. Brady Moreira
1902 María Fabiana Laguna
1903 Jesse S. A. Bridgewater
1904 P. Oscar Boykin
1905 Matti Peltomäki
1906 Ville Vuorinen
1907 M. Rost
1908 O. M. Braun
1909 Bambi Hu
1910 E. Z. Meĭlikhov
1911 R. M. Farzetdinova
1912 Carlos Felipe Saraiva Pinheiro
1913 Américo Tristão Bernardes
1914 Wei Liu
1915 Wen-Yuan Xiong
1916 Jian-Yang Zhu
1917 Louie H. Yang
1918 Matthew D. Holland
1919 Duygu Balcan
1920 Ayşe Erzan
1921 Abolfazl Ramezanpour
1922 S. Mehdi Vaez Allaei
1923 Yuzhou Chen
1924 Niall Rodgers
1925 Peter Tiňo
1926 Jae-Young Son
1927 Apoorva Bhandari
1928 Oriel FeldmanHall
1929 Dakota Murray
1930 Jisung Yoon
1931 Rodrigo Costas
1932 Woo‐Sung Jung
1933 Staša Milojević
1934 Miguel Ruiz-García
1935 Juan Ozaita
1936 Antonio Alfonso
1937 Pablo Brañas‐Garza
1938 Ángel Sánchez
1939 Stefano Crotti
1940 Aleix Mariné-Tena
1941 Oliver Riordan
1942 Lutz Warnke
1943 Jacob Goldenberg
1944 Yuval Shavitt
1945 Eran Shir
1946 Linyuan Lü
1947 Qian-Ming Zhang
1948 Jichang Zhao
1949 Trivik Verma
1950 Fabian Russmann
1951 Florent Krza̧kała
1952 Elchanan Mossel
1953 Joe Neeman
1954 Allan Sly
1955 Prem Gopalan
1956 David M. Blei
1957 Joaquín Goñi
1958 Carlos Rodríguez‐Caso
1959 Lauri Kovanen
1960 Rémi Louf
1961 Pablo Jensen
1962 Jack Peterson
1963 Purushottam D. Dixit
1964 Ken A. Dill
1965 Salvatore Mandrà
1966 B. Bassetti
1967 Fabio Della Rossa
1968 Louis M. Pecora
1969 Karen Blaha
1970 Afroza Shirin
1971 Isaac Klickstein
1972 Mengqiao Xu
1973 Qian Pan
1974 Haoxiang Xia
1975 Zhao-Hua Lin
1976 Jiachen Sun
1977 Xiao Ma
1978 Dashun Wang
1979 Guilhem Semerjian
1980 Xueming Liu
1981 Karl Rohe
1982 Tai Qin
1983 Bin Yu
1984 Yi Yu
1985 Yubo Wang
1986 Hans Joachim Schellnhuber
1987 Isabel M. Kloumann
1988 Johan Ugander
1989 Yilong Zha
1990 Jukka‐Pekka Onnela
1991 Jörkki Hyvönen
1992 Gábor Szabó
1993 David Lazer
1994 Carl T. Bergstrom
1995 Scott Kirkpatrick
1996 Fang Wu
1997 Christian Borgs
1998 Jennifer Chayes
1999 Noam Berger
2000 Robert Kleinberg
2001 Michele Re Fiorentin
2002 Chiara Poletto
2003 Tommaso Nesti
2004 Alessandro Zocca
2005 Bert Zwart
2006 Sabato Manfredi
2007 Edmondo Di Tucci
2008 Francesca Di Patti
2009 Francesco Piazza
2010 Nora Molkenthin
2011 Willow Kion-Crosby
2012 Alexandre V. Morozov
2013 Daniel Grady
2014 Christian Thiemann
2015 Adam Hackett
2016 Francesco Alessandro Massucci
2017 David Dahmen
2018 Hannah Bos
2019 Moritz Helias
2020 Zhengzhong Yuan
2021 Zhao Chen
2022 Wen Xu Wang
2023 Wei Pan
2024 Coco Krumme
2025 Manuel Cebrián
2026 Ivan Bonamassa
2027 F. Vega-Redondo
2028 Antonio Cabrales
2029 Jörn Davidsen
2030 Stefano Mossa
2031 Alejandro Rozenfeld
2032 Johannes Berg
2033 Michael Lässig
2034 D. Kim
2035 J. Doyne Farmer
2036 Thilo Groß
2037 Carlos J. Dommar D’Lima
2038 Bernd Blasius
2039 Maciej Kurant
2040 Patrick Thiran
2041 Giovanni E. Salvi
2042 Zhenhua Wu
2043 Ke Jian-Hong
2044 Lin Zhen-Quan
2045 Yizhuang Zheng
2046 Xiaohong Chen
2047 Wei Lü
2048 Davide Cassi
2049 Federico Corberi
2050 Jian Xu
2051 Thanuka L. Wickramarathne
2052 Nitesh V. Chawla
2053 Jonathan Wheeler
2054 Raúl Beltrán‐Debón
2055 Jorge Joven
2056 I. Kovács
2057 Anna Saumell-Mendiola
2058 Hyoungshick Kim
2059 Ross Anderson
2060 Mark E. Dickison
2061 S. Havlin
2062 Tamara G. Kolda
2063 Ali Pinar
2064 Javier Borge‐Holthoefer
2065 Di Zhou
2066 Gregorio D’Agostino
2067 Antonio Scala
2068 Osman Yağan
2069 Virgil D. Gligor
2070 Weiping Liu
2071 Zhongyuan Ruan
2072 J. Ward
2073 Yinghuan He
2074 Gergana Bounova
2075 Olivier de Weck
2076 Jobst Heitzig
2077 Daniel J. Fenn
2078 Stephen Reid
2079 Mark D. Fricker
2080 Nick S. Jones
2081 Alejandro Rivero
2082 Golnoosh Bizhani
2083 Cong Li
2084 Zimo Yang
2085 Till Hoffmann
2086 B. Meyer
2087 O. Bénichou
2088 Raphaël Voituriez
2089 Mauricio Barahona
2090 P. A. Macri
2091 L. A. Braunstein
2092 Ri‐Qi Su
2093 Bowen Yan
2094 Steven Gregory
2095 Michael A. Taylor
2096 Tim Taylor
2097 Farinaz Roshani
2098 Yaghoob Naimi
2099 Christian Schneider
2100 Tobias Kesselring
2101 Run-Ran Liu
2102 Jianshe Wu
2103 Licheng Jiao
2104 Chao Jin
2105 Fang Liu
2106 Maoguo Gong
2107 Ronghua Shang
2108 Weisheng Chen
2109 Lucia Tajoli
2110 Yong Wang
2111 Ling‐Yun Wu
2112 Junhua Zhang
2113 Juyong Lee
2114 Steven P. Gross
2115 Jooyoung Lee
2116 Ryan N. Lichtenwalter
2117 Alberto Antonioni
2118 E. S. Roberts
2119 A C C Coolen
2120 Vimal Kishore
2121 M. S. Santhanam
2122 Maoxin Liu
2123 Liangsheng Li
2124 Xiaosong Chen
2125 Dandan Hu
2126 Peter Ronhovde
2127 Salvatore Scellato
2128 Ilias Leontiadis
2129 Yihang Yang
2130 Shuqin Zhang
2131 Hongyu Zhao
2132 Giorgio Facchetti
2133 Giovanni Iacono
2134 Claudio Altafini
2135 João L. B. Batista
2136 Chuansheng Shen
2137 Hanshuang Chen
2138 Zhonghuai Hou
2139 Tomaso Aste
2140 Ruggero Gramatica
2141 Tiziana Di Matteo
2142 Won‐Min Song
2143 Nicholas A. Christakis
2144 S.-W. Son
2145 C.L. Christensen
2146 David V. Foster
2147 Joris Walraevens
2148 Thomas Demoor
2149 Tom Maertens
2150 Herwig Bruneel
2151 Daniel Smilkov
2152 Hendrike Klein-Hennig
2153 Animesh Srivastava
2154 Yu-Teng Chang
2155 Richard M. Leahy
2156 Dimitrios Pantazis
2157 Aviv Yehezkel
2158 Junfei Zhao
2159 Ignacio Marı́n
2160 Daniele De Martino
2161 Chen Chen
2162 Fushing Hsieh
2163 Scott D. Pauls
2164 Christoph Fretter
2165 Matthias Müller–Hannemann
2166 Vincent Marceau
2167 James D. West
2168 Simone Severini
2169 Andrew E. Teschendorff
2170 M. Cortelezzi
2171 Bin Yang
2172 Giacomo Marmorini
2173 Markus Schläpfer
2174 Jeremi K. Ochab
2175 Franco Ruzzenenti
2176 Francesco Picciolo
2177 Riccardo Basosi
2178 Ajay Deep Kachhvah
2179 Sonia Cafieri
2180 Gilles Caporossi
2181 Pierre Hansen
2182 Sylvain Perron
2183 Alberto Costa
2184 Andrea Bettinelli
2185 Leo Liberti
2186 Lorenzo Asti
2187 Adriano Barra
2188 Luca Ferrucci
2189 Hiroshi Toyoizumi
2190 Seiichi Tani
2191 Naoto Miyoshi
2192 Yoshio Okamoto
2193 Hon Wai Lau
2194 Jiantong Li
2195 Mikael Östling
2196 Chi‐Jen Wang
2197 Da‐Jiang Liu
2198 J. W. Evans
2199 Yang Zhang
2200 Wei Wei
2201 Binghui Guo
2202 Renquan Zhang
2203 Zhiming Zheng
2204 Sanjeev Chauhan
2205 Eun-Youn Kim
2206 Dong‐Uk Hwang
2207 Tae-Wook Ko
2208 Michael Busch
2209 Jeff Moehlis
2210 Boris Rudolf
2211 Mária Markošová
2212 Martin Čajági
2213 Norbert Barankai
2214 Attila Fekete
2215 Gábor Vattay
2216 Holger Schmidtchen
2217 Ulrich Behn
2218 Masataka Satô
2219 Supreet Reddy Mandala
2220 Tao Yao
2221 Hamed Mahmoudi
2222 Paolo Crucitti
2223 Sergio Porta
2224 Zhongqian Fu
2225 Pan‐Jun Kim
2226 Vito D. P. Servedio
2227 Francesca Colaiori
2228 Luciana S. Buriol
2229 Debora Donato
2230 Stefano Leonardi
2231 Jian-Guo Liu
2232 Wen-Jie Bai
2233 Zoltán Dezső
2234 András Lukács
2235 Balázs Rácz
2236 István Szakadát
2237 Bogdan Danila
2238 Yong Yu
2239 John A. Marsh
2240 Michael Hinczewski
2241 A. Nihat Berker
2242 A. Paolo Masucci
2243 G. J. Rodgers
2244 Josep M. Pujol
2245 Javier Alonso
2246 Jordi Delgado
2247 Jian Wu
2248 Huijun Sun
2249 Fang Wang
2250 Yaoru Sun
2251 Sumiyoshi Abe
2252 Norikazu Suzuki
2253 Kazuko Yamasaki
2254 Kaushik Matia
2255 Dongfeng Fu
2256 Fabio Pammolli
2257 Massimo Riccaboni
2258 Aric Hagberg
2259 Pieter J. Swart
2260 D. A. Schult
2261 Thomas Petermann
