HO_BT,HOL_BT,BIN,BINL,N,M,K,L,epoch
-1.26407,-1.28352,-1.26519,-1.28742,1000,23357,8,0,28
-1.40487,-1.12163,-1.34695,-1.13679,1000,11288,6,1,3
-0.606265,-0.606265,-0.606265,-0.606265,1000,1623,2,1,9
-0.463778,-0.463778,-0.463778,-0.463778,1000,11288,2,1,13
-1.68613,-1.27507,-1.61464,-1.2766,1000,78475,8,1,29
-1.08863,-1.09944,-1.08879,-1.10111,1000,48329,6,0,32
-0.438621,-0.438621,-0.438621,-0.438621,1000,18329,2,0,17
-1.00991,-0.879977,-0.976617,-0.886505,1000,11288,4,1,0
-1.65093,-1.35612,-1.58622,-1.40072,1000,4281,8,1,28
-1.08122,-1.14004,-1.08293,-1.15453,1000,8858,6,0,9
-1.39299,-1.13051,-1.33065,-1.14189,1000,4281,6,1,24
-1.40172,-1.11135,-1.34715,-1.11355,1000,61584,6,1,16
-0.575905,-0.575905,-0.575905,-0.575905,1000,1274,2,0,49
-0.423478,-0.423478,-0.423478,-0.423478,1000,100000,2,0,40
-1.66663,-1.2941,-1.59583,-1.3165,1000,6951,8,1,16
-1.05233,-0.903112,-1.01408,-0.912423,1000,6951,4,1,10
-1.25492,-1.26925,-1.25482,-1.27124,1000,29763,8,0,27
-0.606603,-0.606603,-0.606603,-0.606603,1000,1623,2,1,35
-1.34718,-1.41929,-1.34973,-1.44399,1000,6951,8,0,36
-1.4827,-1.29952,-1.43371,-1.31977,1000,2069,6,1,28
-0.834715,-0.847256,-0.835193,-0.848334,1000,29763,4,0,5
-0.470858,-0.470858,-0.470858,-0.470858,1000,8858,2,0,10
-1.36488,-1.38197,-1.36518,-1.38509,1000,29763,10,0,37
-1.0048,-0.842826,-0.969698,-0.844016,1000,48329,4,1,34
-0.922787,-1.00691,-0.929247,-1.01434,1000,3359,4,0,3
-1.22653,-1.47482,-1.2351,-1.49669,1000,1000,8,0,35
-1.9008,-1.41891,-1.82227,-1.42701,1000,23357,10,1,34
-1.03968,-1.04682,-1.03989,-1.04712,1000,78475,6,0,40
-1.40813,-1.19808,-1.35847,-1.21824,1000,6951,6,1,35
-0.865093,-0.879264,-0.865699,-0.881232,1000,23357,4,0,45
-0.417143,-0.417143,-0.417143,-0.417143,1000,48329,2,1,11
-2.0101,-1.64637,-1.92766,-1.6688,1000,1000,10,1,49
-1.36358,-1.05752,-1.30592,-1.06012,1000,23357,6,1,33
-1.24148,-1.32536,-1.2465,-1.35522,1000,1623,6,0,27
-1.01861,-0.869318,-0.984148,-0.869536,1000,48329,4,1,42
-0.415435,-0.415435,-0.415435,-0.415435,1000,78475,2,0,6
-1.92645,-1.43689,-1.84729,-1.4393,1000,78475,10,1,7
-1.98791,-1.51446,-1.90984,-1.51657,1000,61584,10,1,10
-1.90471,-1.45368,-1.82295,-1.471,1000,6951,10,1,35
-1.09972,-1.11818,-1.10066,-1.12213,1000,29763,6,0,44
-0.49471,-0.49471,-0.49471,-0.49471,1000,6951,2,1,9
-1.41877,-1.15009,-1.36799,-1.15068,1000,78475,6,1,36
-0.415199,-0.415199,-0.415199,-0.415199,1000,100000,2,1,3
-1.67659,-1.29489,-1.60753,-1.31188,1000,14384,8,1,40
-1.95476,-1.52094,-1.87357,-1.55852,1000,4281,10,1,14
-0.410142,-0.410142,-0.410142,-0.410142,1000,78475,2,0,22
-0.453407,-0.453407,-0.453407,-0.453407,1000,23357,2,1,1
-1.91703,-1.45339,-1.84319,-1.45606,1000,48329,10,1,0
-1.23804,-1.27579,-1.24042,-1.29136,1000,11288,8,0,27
-0.507955,-0.507955,-0.507955,-0.507955,1000,4281,2,0,13
-0.853038,-0.859115,-0.853421,-0.860514,1000,61584,4,0,30
-1.0368,-1.04617,-1.03682,-1.04909,1000,48329,6,0,37
-1.7252,-1.42129,-1.66519,-1.46768,1000,4281,8,1,41
-0.411797,-0.411797,-0.411797,-0.411797,1000,37926,2,1,46
-1.18993,-1.29721,-1.19681,-1.33067,1000,2069,6,0,39
-1.07299,-1.08019,-1.07312,-1.08295,1000,48329,6,0,36
-1.9232,-1.43329,-1.84422,-1.43638,1000,37926,10,1,30
-1.1673,-1.19414,-1.16764,-1.20099,1000,18329,6,0,12
-1.48986,-1.23398,-1.43049,-1.25788,1000,3359,6,1,1
-1.91484,-1.4391,-1.83731,-1.44237,1000,23357,10,1,16
-1.30998,-1.35051,-1.31045,-1.36794,1000,8858,8,0,37
-1.89793,-1.58742,-1.8287,-1.64689,1000,1274,8,1,37
-0.57889,-0.57889,-0.57889,-0.57889,1000,2069,2,1,46
-1.30986,-1.12202,-1.29718,-1.1398,1000,1274,4,1,42
-1.50529,-1.54088,-1.5067,-1.544,1000,14384,10,0,14
-1.75893,-1.41153,-1.68743,-1.44557,1000,3359,8,1,44
-0.434505,-0.434505,-0.434505,-0.434505,1000,37926,2,0,35
-1.2824,-1.30033,-1.28255,-1.30579,1000,29763,8,0,17
-0.902038,-0.937406,-0.904504,-0.945639,1000,8858,4,0,27
-1.03143,-0.88133,-0.997745,-0.881736,1000,78475,4,1,19
-0.919783,-0.988724,-0.924405,-0.999807,1000,4281,4,0,24
-0.857259,-0.911119,-0.859595,-0.911705,1000,5455,4,0,46
-1.9035,-1.44996,-1.83005,-1.47636,1000,6951,10,1,4
-1.38132,-1.5609,-1.3943,-1.60711,1000,1000,8,0,3
-1.0675,-1.13607,-1.06919,-1.15452,1000,1274,4,0,30
-1.07988,-1.0873,-1.07997,-1.08864,1000,61584,6,0,23
-0.992705,-0.858097,-0.960078,-0.8635,1000,18329,4,1,19
-0.974689,-0.815896,-0.941624,-0.816346,1000,100000,4,1,39
-1.00883,-0.861648,-0.976303,-0.861747,1000,61584,4,1,42
-1.29295,-1.40033,-1.31503,-1.43299,1000,1000,6,0,19
-1.3282,-1.34894,-1.32942,-1.35075,1000,18329,8,0,43
-1.41691,-1.18895,-1.36677,-1.20764,1000,8858,6,1,13
-1.42101,-1.19651,-1.36628,-1.22145,1000,6951,6,1,42
-1.40898,-1.17045,-1.35386,-1.18723,1000,6951,6,1,11
-1.68032,-1.30822,-1.60821,-1.32282,1000,14384,8,1,25
-1.95424,-1.46561,-1.87593,-1.46768,1000,61584,10,1,19
-1.0788,-1.08714,-1.07884,-1.08826,1000,37926,6,0,0
-1.50623,-1.3771,-1.46627,-1.42677,1000,2636,6,1,43
-1.07064,-1.07529,-1.07088,-1.07611,1000,100000,6,0,1
-2.032,-1.70113,-1.95379,-1.81633,1000,1623,10,1,0
-0.837125,-0.844123,-0.837297,-0.845068,1000,48329,4,0,21
-1.47267,-1.35705,-1.42336,-1.41169,1000,1623,6,1,0
-1.03619,-1.0879,-1.04444,-1.10507,1000,1623,4,0,34
-0.408302,-0.408302,-0.408302,-0.408302,1000,78475,2,1,31
-1.43212,-1.57689,-1.44409,-1.65764,1000,2069,8,0,10
-1.45189,-1.46217,-1.45212,-1.46403,1000,48329,10,0,16
-0.868851,-0.876592,-0.86937,-0.877811,1000,48329,4,0,31
-1.05994,-1.09549,-1.0613,-1.10189,1000,14384,6,0,0
-1.93435,-1.45967,-1.84904,-1.47758,1000,4281,10,1,43
-1.3943,-1.12069,-1.33784,-1.13118,1000,14384,6,1,20
-0.849698,-0.857975,-0.850219,-0.859458,1000,48329,4,0,2
-0.402423,-0.402423,-0.402423,-0.402423,1000,29763,2,1,21
-1.23952,-1.43381,-1.24217,-1.49247,1000,1000,6,0,16
-1.06664,-0.938375,-1.03291,-0.945629,1000,6951,4,1,24
-1.36788,-1.46249,-1.37914,-1.51052,1000,2636,8,0,27
-0.51031,-0.51031,-0.51031,-0.51031,1000,3359,2,1,31
-1.40173,-1.56122,-1.40005,-1.59455,1000,2069,10,0,7
-1.88976,-1.42664,-1.80846,-1.44274,1000,4281,10,1,33
-1.70648,-1.39162,-1.64109,-1.43903,1000,4281,8,1,21
-0.420712,-0.420712,-0.420712,-0.420712,1000,61584,2,0,18
-1.64839,-1.26482,-1.58421,-1.26496,1000,100000,8,1,28
-1.39314,-1.10516,-1.33828,-1.10596,1000,61584,6,1,27
-1.68518,-1.29753,-1.61605,-1.30001,1000,37926,8,1,0
-0.403044,-0.403044,-0.403044,-0.403044,1000,78475,2,0,4
-1.06563,-1.12212,-1.06884,-1.14363,1000,6951,6,0,32
-1.70309,-1.28574,-1.63129,-1.28711,1000,48329,8,1,14
-0.49315,-0.49315,-0.49315,-0.49315,1000,8858,2,1,6
-1.35099,-1.0414,-1.29417,-1.04217,1000,78475,6,1,11
-1.09524,-1.1111,-1.09544,-1.11379,1000,29763,6,0,27
-1.26358,-1.18657,-1.25082,-1.20033,1000,1274,4,1,41
-1.92957,-1.42837,-1.84935,-1.42955,1000,100000,10,1,43
-1.70497,-1.47958,-1.63578,-1.54252,1000,2636,8,1,39
-2.15552,-1.732,-2.07676,-1.82435,1000,1000,10,1,17
-1.89029,-1.39761,-1.8104,-1.40942,1000,11288,10,1,20
-1.42344,-1.47041,-1.42641,-1.49103,1000,11288,10,0,22
-1.18104,-1.10118,-1.16259,-1.11918,1000,1623,4,1,17
-1.60986,-1.70278,-1.60056,-1.77444,1000,2069,10,0,38
-0.946006,-0.999041,-0.943016,-1.00982,1000,2636,4,0,39
-0.540359,-0.540359,-0.540359,-0.540359,1000,3359,2,1,12
-1.49674,-1.25788,-1.44681,-1.28182,1000,1623,6,1,45
-0.8683,-0.901642,-0.86986,-0.910311,1000,8858,4,0,30
-1.67766,-1.26667,-1.60853,-1.26935,1000,23357,8,1,39
-1.14899,-1.25357,-1.15557,-1.28382,1000,3359,6,0,43
-1.96352,-1.49181,-1.8841,-1.49762,1000,23357,10,1,14
-0.440046,-0.440046,-0.440046,-0.440046,1000,29763,2,0,9
-1.71056,-1.31855,-1.64223,-1.31954,1000,100000,8,1,18
-1.9616,-1.61608,-1.86509,-1.69066,1000,1274,10,1,42
-1.4146,-1.13036,-1.35896,-1.13343,1000,14384,6,1,48
-1.11534,-1.14029,-1.11745,-1.14448,1000,18329,6,0,48
-0.926854,-1.02071,-0.933774,-1.03043,1000,2069,4,0,20
-1.64898,-1.23798,-1.57421,-1.24492,1000,8858,8,1,42
-1.03007,-0.900323,-0.998847,-0.909968,1000,11288,4,1,11
-1.23781,-1.4056,-1.25221,-1.44651,1000,1623,6,0,16
-1.09356,-1.1041,-1.0941,-1.10632,1000,48329,6,0,25
-1.31725,-1.1801,-1.33335,-1.21095,1000,1000,4,1,25
-0.904741,-0.943585,-0.90168,-0.950253,1000,5455,4,0,32
-0.47886,-0.47886,-0.47886,-0.47886,1000,11288,2,0,48
-0.497035,-0.497035,-0.497035,-0.497035,1000,8858,2,1,45
-1.41734,-1.11814,-1.36219,-1.11884,1000,100000,6,1,38
-1.03107,-1.10841,-1.03772,-1.1258,1000,1000,4,0,15
-1.20432,-1.34816,-1.21703,-1.40707,1000,2069,6,0,37
-1.36946,-1.13594,-1.31855,-1.15917,1000,6951,6,1,7
-0.415828,-0.415828,-0.415828,-0.415828,1000,29763,2,0,19
-0.414042,-0.414042,-0.414042,-0.414042,1000,78475,2,1,8
-1.43504,-1.19016,-1.3799,-1.20642,1000,5455,6,1,9
-1.14284,-1.19452,-1.14191,-1.20407,1000,6951,6,0,47
-1.14236,-1.06963,-1.13303,-1.07505,1000,1000,4,1,40
-1.50346,-1.51727,-1.5041,-1.52281,1000,29763,10,0,45
-0.441535,-0.441535,-0.441535,-0.441535,1000,29763,2,1,46
-0.452661,-0.452661,-0.452661,-0.452661,1000,14384,2,0,5
-1.92901,-1.59427,-1.84811,-1.6223,1000,1274,10,1,28
-1.68443,-1.29541,-1.61614,-1.29912,1000,23357,8,1,3
-1.3441,-1.05859,-1.29084,-1.05998,1000,61584,6,1,22
-0.828572,-0.840549,-0.828913,-0.842908,1000,29763,4,0,17
-1.73507,-1.3856,-1.66698,-1.4107,1000,4281,8,1,11
-1.44444,-1.46508,-1.44436,-1.47234,1000,23357,10,0,31
-1.12187,-1.14422,-1.12264,-1.14864,1000,23357,6,0,21
-1.91362,-1.43638,-1.83702,-1.43791,1000,48329,10,1,27
-1.96472,-1.60838,-1.88905,-1.68213,1000,2069,10,1,22
-0.405622,-0.405622,-0.405622,-0.405622,1000,100000,2,1,43
-0.422762,-0.422762,-0.422762,-0.422762,1000,18329,2,0,14
-1.7401,-1.37573,-1.67013,-1.38838,1000,8858,8,1,23
-0.474947,-0.474947,-0.474947,-0.474947,1000,5455,2,0,6
-1.10742,-1.11358,-1.10762,-1.11433,1000,78475,6,0,27
-1.84883,-1.60285,-1.80522,-1.64431,1000,1274,8,1,4
-1.04275,-1.06389,-1.04426,-1.068,1000,23357,6,0,13
-1.89771,-1.43896,-1.82046,-1.44621,1000,29763,10,1,49
-1.09793,-1.12371,-1.09867,-1.13236,1000,14384,6,0,28
-0.620871,-0.620871,-0.620871,-0.620871,1000,1274,2,1,36
-1.41843,-1.46033,-1.42019,-1.48145,1000,8858,10,0,41
-1.46207,-1.19831,-1.40222,-1.20912,1000,5455,6,1,5
-1.42697,-1.44196,-1.4276,-1.44795,1000,29763,10,0,40
-1.42361,-1.16822,-1.37114,-1.17396,1000,18329,6,1,20
-0.870314,-0.894804,-0.871025,-0.900452,1000,11288,4,0,9
-1.07747,-1.09919,-1.07789,-1.10357,1000,18329,6,0,23
-0.428032,-0.428032,-0.428032,-0.428032,1000,37926,2,1,12
-1.03022,-1.13727,-1.04573,-1.17188,1000,2069,4,0,37
-0.438889,-0.438889,-0.438889,-0.438889,1000,37926,2,0,32
-1.38384,-1.38957,-1.384,-1.39093,1000,78475,10,0,39
-1.55086,-1.76869,-1.57195,-1.87446,1000,1000,10,0,14
-1.0018,-0.836382,-0.966315,-0.837761,1000,78475,4,1,6
-1.71588,-1.33421,-1.64737,-1.33942,1000,29763,8,1,43
-1.14448,-1.1715,-1.14688,-1.18081,1000,18329,6,0,20
-1.07173,-1.09156,-1.07292,-1.09605,1000,23357,6,0,44
-1.94399,-1.62072,-1.87532,-1.68267,1000,1000,10,1,13
-1.08854,-1.11758,-1.08801,-1.1257,1000,11288,6,0,14
-1.12118,-1.13739,-1.1221,-1.14069,1000,23357,6,0,32
-1.43317,-1.16066,-1.3792,-1.16668,1000,23357,6,1,45
-1.342,-1.46033,-1.34322,-1.52764,1000,2069,8,0,24
-0.480624,-0.480624,-0.480624,-0.480624,1000,6951,2,1,14
-1.09483,-1.10081,-1.09512,-1.10175,1000,78475,6,0,32
-0.987052,-1.06314,-0.990294,-1.0823,1000,2069,4,0,36
-1.34565,-1.35205,-1.34581,-1.3528,1000,78475,10,0,19
-1.06549,-1.1819,-1.08074,-1.20392,1000,1000,4,0,22
-1.41551,-1.18718,-1.35506,-1.21137,1000,4281,6,1,16
-1.32334,-1.34998,-1.32384,-1.35935,1000,14384,8,0,23
-0.869364,-0.882713,-0.86985,-0.884856,1000,23357,4,0,35
-0.479946,-0.479946,-0.479946,-0.479946,1000,6951,2,1,29
-0.999889,-0.841979,-0.965547,-0.842194,1000,100000,4,1,4
-1.66532,-1.2785,-1.60046,-1.27921,1000,100000,8,1,13
-1.85923,-1.40962,-1.78072,-1.43437,1000,5455,10,1,12
-1.25679,-1.39129,-1.27153,-1.44168,1000,2069,8,0,22
-0.542396,-0.542396,-0.542396,-0.542396,1000,5455,2,0,14
-0.435313,-0.435313,-0.435313,-0.435313,1000,37926,2,1,25
-1.23851,-1.26912,-1.2383,-1.27772,1000,18329,8,0,5
-1.91248,-1.40766,-1.83087,-1.41215,1000,37926,10,1,22
-1.85705,-1.36086,-1.78036,-1.36193,1000,100000,10,1,31
-1.46481,-1.26723,-1.41114,-1.30314,1000,2069,6,1,17
-0.635916,-0.635916,-0.635916,-0.635916,1000,1274,2,1,3
-1.13562,-1.00811,-1.09533,-1.01985,1000,2636,4,1,40
-1.42152,-1.53343,-1.42445,-1.58046,1000,3359,10,0,4
-0.448027,-0.448027,-0.448027,-0.448027,1000,18329,2,1,32
-1.70023,-1.29011,-1.6288,-1.29162,1000,61584,8,1,23
-0.417725,-0.417725,-0.417725,-0.417725,1000,78475,2,0,14
-1.16727,-1.07365,-1.13746,-1.07728,1000,2069,4,1,22
-0.429482,-0.429482,-0.429482,-0.429482,1000,48329,2,1,29
-0.879071,-0.935471,-0.879355,-0.944059,1000,5455,4,0,4
-1.72287,-1.35114,-1.65544,-1.35688,1000,18329,8,1,35
-1.26555,-1.27011,-1.2657,-1.27069,1000,100000,8,0,36
-1.67386,-1.32944,-1.60477,-1.34532,1000,8858,8,1,31
-1.13235,-1.18008,-1.13342,-1.1857,1000,8858,6,0,37
-1.3949,-1.40447,-1.39466,-1.40669,1000,48329,10,0,49
-0.861153,-0.89246,-0.861988,-0.898582,1000,14384,4,0,21
-0.567299,-0.567299,-0.567299,-0.567299,1000,1623,2,0,33
-1.87663,-1.38614,-1.79605,-1.40085,1000,11288,10,1,32
-0.442578,-0.442578,-0.442578,-0.442578,1000,23357,2,1,39
-1.78167,-1.55914,-1.71749,-1.61493,1000,2636,8,1,30
-1.113,-1.02476,-1.08284,-1.04206,1000,2636,4,1,9
-0.641824,-0.641824,-0.641824,-0.641824,1000,1000,2,1,29
-1.92341,-1.45662,-1.84254,-1.46697,1000,14384,10,1,6
-1.44505,-1.45087,-1.44512,-1.45145,1000,100000,10,0,40
-1.1632,-1.20985,-1.16411,-1.23277,1000,6951,6,0,25
-1.15704,-1.21377,-1.16093,-1.23254,1000,6951,6,0,11
-1.285,-1.34043,-1.28843,-1.35292,1000,5455,8,0,8
-1.07593,-0.991679,-1.04769,-1.00735,1000,4281,4,1,39
-1.28608,-1.29141,-1.28634,-1.29278,1000,78475,8,0,35
-1.72024,-1.5019,-1.64828,-1.57901,1000,1274,8,1,19
-1.08798,-1.01159,-1.06455,-1.00804,1000,1274,4,1,14
-1.32984,-1.44079,-1.33158,-1.49166,1000,3359,10,0,46
-1.28609,-1.34088,-1.28949,-1.36234,1000,5455,8,0,43
-1.01823,-0.899174,-0.986584,-0.910874,1000,5455,4,1,31
-1.48667,-1.49458,-1.4867,-1.49562,1000,61584,10,0,47
-1.02911,-1.03717,-1.02992,-1.03986,1000,29763,6,0,22
-1.36208,-1.07707,-1.30786,-1.08095,1000,23357,6,1,47
-1.71045,-1.35357,-1.64289,-1.37174,1000,11288,8,1,15
-1.3616,-1.50575,-1.36268,-1.55126,1000,2069,10,0,15
-1.76714,-1.43429,-1.69739,-1.45936,1000,3359,8,1,6
-1.06679,-1.09658,-1.06765,-1.10706,1000,14384,6,0,43
-0.426349,-0.426349,-0.426349,-0.426349,1000,23357,2,1,43
-1.9088,-1.40023,-1.82766,-1.40147,1000,100000,10,1,22
-1.94482,-1.48689,-1.87125,-1.48756,1000,78475,10,1,14
-0.484003,-0.484003,-0.484003,-0.484003,1000,8858,2,1,2
-0.423861,-0.423861,-0.423861,-0.423861,1000,37926,2,0,3
-1.30408,-1.38107,-1.30698,-1.41833,1000,4281,8,0,39
-1.47662,-1.65931,-1.48405,-1.7292,1000,1274,10,0,47
-0.586042,-0.586042,-0.586042,-0.586042,1000,1274,2,0,0
-0.873343,-0.904009,-0.874566,-0.915309,1000,8858,4,0,13
-1.70596,-1.41009,-1.64288,-1.44982,1000,6951,8,1,40
-1.05829,-0.92358,-1.02292,-0.929655,1000,11288,4,1,33
-1.37887,-1.51755,-1.38419,-1.56171,1000,2069,8,0,29
-0.429548,-0.429548,-0.429548,-0.429548,1000,29763,2,0,46
-1.93212,-1.50459,-1.85866,-1.53948,1000,4281,10,1,42
-1.93581,-1.43996,-1.85581,-1.44125,1000,61584,10,1,3
-0.608531,-0.60853,-0.60853,-0.60853,1000,2636,2,1,17
-1.27574,-1.28846,-1.27626,-1.29149,1000,29763,8,0,20
-1.44872,-1.18777,-1.39179,-1.19943,1000,8858,6,1,38
-1.53395,-1.61115,-1.53644,-1.64745,1000,5455,10,0,47
-1.09302,-0.981733,-1.05515,-0.990823,1000,3359,4,1,5
-1.40458,-1.43309,-1.40552,-1.44542,1000,18329,10,0,7
-1.39028,-1.09916,-1.33538,-1.09984,1000,48329,6,1,22
-1.13656,-1.16309,-1.13736,-1.16884,1000,14384,6,0,39
-1.07096,-1.13883,-1.08891,-1.16038,1000,1000,4,0,17
-1.67281,-1.31089,-1.60599,-1.31941,1000,18329,8,1,10
-0.492664,-0.492664,-0.492664,-0.492664,1000,5455,2,1,11
-1.43111,-1.56818,-1.43055,-1.63557,1000,2636,10,0,17
-1.63144,-1.22224,-1.55957,-1.22762,1000,14384,8,1,37
-0.430881,-0.430881,-0.430881,-0.430881,1000,23357,2,1,0
-1.22895,-1.31675,-1.23007,-1.35507,1000,3359,8,0,33
-1.24193,-1.17179,-1.23268,-1.18766,1000,1274,4,1,20
-1.02189,-0.873557,-0.987853,-0.875807,1000,29763,4,1,43
-0.874058,-0.881447,-0.874369,-0.882733,1000,61584,4,0,26
-1.1213,-1.12807,-1.12143,-1.12922,1000,61584,6,0,20
-1.69864,-1.32365,-1.63213,-1.32456,1000,61584,8,1,29
-1.41909,-1.16093,-1.36719,-1.16711,1000,18329,6,1,31
-0.448901,-0.448901,-0.448901,-0.448901,1000,14384,2,0,24
-1.84596,-1.3929,-1.77162,-1.40132,1000,14384,10,1,9
-0.840454,-0.846099,-0.840615,-0.847071,1000,61584,4,0,39
-1.13883,-1.24169,-1.14571,-1.26228,1000,2069,6,0,42
-1.92342,-1.45022,-1.8402,-1.47044,1000,11288,10,1,12
-1.5008,-1.63152,-1.50033,-1.69223,1000,2636,10,0,16
-1.2975,-1.44618,-1.32451,-1.47553,1000,1000,6,0,26
-0.983188,-0.827868,-0.949923,-0.828874,1000,61584,4,1,14
-1.90446,-1.45001,-1.82918,-1.47411,1000,4281,10,1,41
-1.30605,-1.35989,-1.30832,-1.38792,1000,6951,8,0,9
-0.439963,-0.439963,-0.439963,-0.439963,1000,18329,2,0,30
-1.95825,-1.50966,-1.88189,-1.51939,1000,18329,10,1,49
-1.46037,-1.23219,-1.39712,-1.25915,1000,3359,6,1,41
-1.00871,-0.877183,-0.97738,-0.878329,1000,18329,4,1,2
-1.42609,-1.43617,-1.42645,-1.43923,1000,48329,10,0,46
-1.71838,-1.4876,-1.66131,-1.5501,1000,2069,8,1,13
-0.477176,-0.477176,-0.477176,-0.477176,1000,8858,2,1,22
-1.37105,-1.45484,-1.3648,-1.4692,1000,3359,10,0,49
-1.06905,-1.0803,-1.06957,-1.08271,1000,37926,6,0,16
-1.74426,-1.43159,-1.67965,-1.48764,1000,1274,8,1,3
-1.12911,-1.15869,-1.12963,-1.16309,1000,14384,6,0,32
-1.56618,-1.77828,-1.58959,-1.89809,1000,1000,10,0,29
-1.02905,-0.871247,-0.994583,-0.87157,1000,100000,4,1,5
-1.66738,-1.31085,-1.60143,-1.31614,1000,11288,8,1,4
-1.355,-1.03906,-1.29852,-1.03954,1000,78475,6,1,28
-0.412153,-0.412153,-0.412153,-0.412153,1000,78475,2,1,0
-1.30184,-1.49771,-1.33899,-1.58044,1000,1000,6,0,27
-1.40348,-1.10835,-1.34704,-1.10915,1000,78475,6,1,32
-1.42182,-1.11969,-1.36348,-1.12685,1000,11288,6,1,1
-1.4414,-1.53075,-1.4464,-1.55945,1000,4281,10,0,29
-0.568489,-0.568489,-0.568489,-0.568489,1000,2636,2,0,18
-0.538097,-0.538097,-0.538097,-0.538097,1000,3359,2,0,20
-1.07059,-1.07792,-1.07102,-1.07876,1000,48329,6,0,26
-1.41688,-1.45062,-1.41704,-1.46457,1000,14384,10,0,32
-0.464073,-0.464073,-0.464073,-0.464073,1000,14384,2,1,36
-1.08634,-1.11907,-1.08884,-1.13134,1000,11288,6,0,36
-1.1753,-1.05951,-1.15133,-1.08061,1000,2636,4,1,1
-1.69362,-1.31709,-1.61969,-1.34756,1000,6951,8,1,32
-0.436542,-0.436542,-0.436542,-0.436542,1000,37926,2,0,26
-1.98602,-1.64594,-1.90552,-1.72147,1000,1000,10,1,8
-1.96113,-1.70159,-1.88552,-1.75712,1000,1274,10,1,34
-0.580143,-0.580143,-0.580143,-0.580143,1000,2069,2,0,6
-0.413273,-0.413273,-0.413273,-0.413273,1000,78475,2,0,13
-0.890687,-0.938269,-0.893808,-0.948134,1000,6951,4,0,31
-1.66856,-1.258,-1.59825,-1.25894,1000,100000,8,1,24
-0.889231,-0.922588,-0.890816,-0.92837,1000,11288,4,0,43
-1.26116,-1.27167,-1.26146,-1.27468,1000,48329,8,0,5
-1.13069,-1.18399,-1.13924,-1.19541,1000,1000,4,0,9
-0.552637,-0.552637,-0.552637,-0.552637,1000,2636,2,1,21
-1.38209,-1.08331,-1.32537,-1.09067,1000,23357,6,1,12
-1.41934,-1.45165,-1.41897,-1.47128,1000,14384,10,0,22
-0.435772,-0.435772,-0.435772,-0.435772,1000,14384,2,0,41
-0.413927,-0.413927,-0.413927,-0.413927,1000,18329,2,1,17
-1.46739,-1.48384,-1.4679,-1.4901,1000,37926,10,0,8
-1.74951,-1.47152,-1.68136,-1.51788,1000,2069,8,1,16
-1.39619,-1.09163,-1.33968,-1.0915,1000,100000,6,1,46
-0.403872,-0.403872,-0.403872,-0.403872,1000,100000,2,1,34
-0.480387,-0.480387,-0.480387,-0.480387,1000,6951,2,0,8
-1.51574,-1.66484,-1.51813,-1.70578,1000,1000,10,0,45
-1.93167,-1.42035,-1.84871,-1.42089,1000,100000,10,1,13
-1.33132,-1.34311,-1.33136,-1.34567,1000,37926,8,0,21
-1.5103,-1.69384,-1.53547,-1.77196,1000,1000,8,0,47
-1.71669,-1.33394,-1.65117,-1.33513,1000,48329,8,1,19
-0.4285,-0.4285,-0.4285,-0.4285,1000,29763,2,1,19
-1.34398,-1.37902,-1.34234,-1.39718,1000,6951,8,0,3
-1.91965,-1.42698,-1.83918,-1.42919,1000,61584,10,1,4
-1.24773,-1.2582,-1.24826,-1.26214,1000,37926,8,0,25
-1.51379,-1.54467,-1.5142,-1.55665,1000,14384,10,0,7
-1.05104,-1.13465,-1.06093,-1.16262,1000,1623,4,0,33
-0.439046,-0.439046,-0.439046,-0.439046,1000,23357,2,1,47
-1.54633,-1.70625,-1.55684,-1.78583,1000,1000,10,0,44
-1.74209,-1.37856,-1.67447,-1.39074,1000,14384,8,1,39
-1.45397,-1.47633,-1.45454,-1.48322,1000,29763,10,0,49
-1.9254,-1.4821,-1.8409,-1.50678,1000,5455,10,1,21
-0.500416,-0.500416,-0.500416,-0.500416,1000,6951,2,0,21
-1.42767,-1.43264,-1.42771,-1.43503,1000,78475,10,0,45
-0.538211,-0.538211,-0.538211,-0.538211,1000,2636,2,1,23
-1.45889,-1.51277,-1.46126,-1.53007,1000,6951,10,0,47
-1.9251,-1.44432,-1.84806,-1.44626,1000,61584,10,1,7
-1.8701,-1.36019,-1.78959,-1.36201,1000,78475,10,1,41
-1.6576,-1.23084,-1.58527,-1.23093,1000,100000,8,1,46
-1.06694,-1.07494,-1.0672,-1.07687,1000,48329,6,0,45
-1.103,-1.17537,-1.09987,-1.19351,1000,3359,6,0,6
-0.436624,-0.436624,-0.436624,-0.436624,1000,48329,2,0,21
-1.0305,-0.884424,-0.998033,-0.886465,1000,23357,4,1,47
-1.31486,-1.31959,-1.31493,-1.32036,1000,100000,8,0,39
-0.603736,-0.603736,-0.603736,-0.603736,1000,1623,2,0,25
-1.95166,-1.45692,-1.87118,-1.45798,1000,78475,10,1,17
-1.7397,-1.36377,-1.6712,-1.36777,1000,23357,8,1,47
-1.45146,-1.56798,-1.45454,-1.63134,1000,3359,10,0,3
-1.40189,-1.55185,-1.40772,-1.6135,1000,2069,10,0,31
-1.05991,-0.911358,-1.02311,-0.913737,1000,11288,4,1,13
-0.595682,-0.595682,-0.595682,-0.595682,1000,1000,2,1,46
-1.23894,-1.37908,-1.23558,-1.41971,1000,1274,6,0,15
