HO_BT,HOL_BT,BIN,BINL,N,M,K,L,epoch
-7.42053,-7.83135,-7.42453,-8.02259,1000,18329,8,0,30
-2.01738,-2.04723,-2.01813,-2.0512,1000,61584,4,0,23
-15.0487,-18.2211,-15.1042,-21.5869,1000,3359,10,1,33
-2.07183,-2.09567,-2.07281,-2.09943,1000,78475,4,0,12
-14.8832,-19.9423,-14.9056,-21.4999,1000,37926,10,1,35
-0.637902,-0.637902,-0.637903,-0.637902,1000,1000,2,0,27
-10.7553,-10.9344,-10.7566,-11.0195,1000,100000,10,0,24
-3.04039,-3.25046,-3.04043,-3.48128,1000,4281,4,1,41
-14.8598,-19.9118,-14.8801,-21.1259,1000,48329,10,1,15
-0.435474,-0.435474,-0.435474,-0.435474,1000,11288,2,1,41
-3.44405,-3.33814,-3.49316,-3.51334,1000,1274,4,1,25
-4.42431,-4.49567,-4.42617,-4.52213,1000,78475,6,0,46
-0.647852,-0.647852,-0.647852,-0.647852,1000,1000,2,0,35
-14.9058,-19.3723,-14.9289,-21.0615,1000,23357,10,1,5
-7.63033,-8.59909,-7.65536,-9.15291,1000,4281,8,0,20
-10.3992,-13.3244,-10.422,-14.7402,1000,18329,8,1,47
-15.0015,-19.3805,-15.0447,-22.1022,1000,11288,10,1,18
-4.44414,-4.60669,-4.44792,-4.6794,1000,29763,6,0,5
-0.45042,-0.45042,-0.45042,-0.45042,1000,23357,2,1,25
-10.3838,-13.1046,-10.4027,-14.8276,1000,11288,8,1,7
-14.8229,-20.027,-14.8434,-20.8156,1000,78475,10,1,32
-6.32822,-8.30408,-6.34136,-8.51256,1000,100000,6,1,34
-0.422201,-0.422201,-0.422201,-0.422201,1000,78475,2,0,49
-2.06242,-2.15122,-2.06648,-2.16403,1000,18329,4,0,26
-14.9274,-19.0759,-14.9564,-21.7997,1000,11288,10,1,29
-7.00229,-7.17123,-7.11649,-7.96487,1000,1274,6,1,24
-10.4774,-12.366,-10.5119,-14.4081,1000,4281,8,1,31
-0.450951,-0.450951,-0.450951,-0.450951,1000,23357,2,0,6
-0.42236,-0.42236,-0.42236,-0.42236,1000,78475,2,0,37
-7.6936,-8.8275,-7.71795,-9.29839,1000,2069,8,0,34
-10.3429,-13.6662,-10.3604,-14.5909,1000,37926,8,1,32
-2.2386,-2.42846,-2.2406,-2.48631,1000,3359,4,0,31
-6.28736,-8.16554,-6.29749,-8.4894,1000,61584,6,1,35
-10.389,-12.9006,-10.4054,-14.7203,1000,8858,8,1,38
-4.42989,-4.86404,-4.43831,-5.02041,1000,8858,6,0,24
-2.91178,-3.5738,-2.92024,-3.71328,1000,37926,4,1,49
-10.8788,-12.5375,-10.9336,-13.3521,1000,3359,10,0,32
-10.7769,-11.4341,-10.7828,-11.8171,1000,18329,10,0,10
-0.60312,-0.60312,-0.60312,-0.60312,1000,1623,2,0,27
-10.8526,-11.106,-10.8551,-11.2469,1000,61584,10,0,35
-10.3751,-13.8139,-10.3951,-14.3203,1000,78475,8,1,7
-14.9577,-18.9686,-14.9914,-21.9578,1000,8858,10,1,37
-14.9663,-18.608,-14.9942,-21.7354,1000,6951,10,1,15
-7.68486,-8.44762,-7.71211,-8.91612,1000,5455,8,0,3
-10.8391,-11.3815,-10.8473,-11.7491,1000,23357,10,0,46
-2.98349,-3.44739,-2.99877,-3.68692,1000,8858,4,1,16
-3.23686,-3.17346,-3.27871,-3.35616,1000,1623,4,1,21
-6.33892,-8.16543,-6.35338,-8.44937,1000,61584,6,1,11
-14.9929,-18.0904,-15.0182,-21.4375,1000,4281,10,1,39
-0.575749,-0.575749,-0.575749,-0.575749,1000,2069,2,1,23
-3.02348,-3.32992,-3.03134,-3.56131,1000,5455,4,1,30
-4.41968,-4.51156,-4.42174,-4.5424,1000,48329,6,0,10
-0.550388,-0.550388,-0.550388,-0.550388,1000,4281,2,0,49
-4.48173,-4.97867,-4.4993,-5.18494,1000,5455,6,0,5
-2.0891,-2.13918,-2.09147,-2.15019,1000,29763,4,0,45
-2.90481,-3.44305,-2.90908,-3.58869,1000,23357,4,1,4
-4.85996,-5.72744,-4.9804,-6.04442,1000,1274,6,0,19
-6.40714,-8.06285,-6.42676,-8.70511,1000,18329,6,1,17
-14.864,-19.6507,-14.8852,-21.5139,1000,29763,10,1,14
-4.7126,-5.31421,-4.72892,-5.49472,1000,2636,6,0,34
-7.58952,-8.33031,-7.61139,-8.77657,1000,6951,8,0,45
-0.603407,-0.603407,-0.603407,-0.603407,1000,1623,2,1,18
-0.504322,-0.504322,-0.504322,-0.504322,1000,4281,2,1,9
-4.79934,-5.63036,-4.85687,-5.85768,1000,1623,6,0,45
-2.31418,-2.54323,-2.32788,-2.59207,1000,2069,4,0,32
-10.8536,-11.5654,-10.8709,-12.0102,1000,14384,10,0,42
-0.423311,-0.423311,-0.423311,-0.423311,1000,100000,2,1,26
-3.38063,-3.24193,-3.4664,-3.44144,1000,1274,4,1,37
-2.07089,-2.1354,-2.07211,-2.15237,1000,18329,4,0,13
-2.02799,-2.04897,-2.02871,-2.05269,1000,100000,4,0,49
-15.1917,-17.614,-15.2754,-21.1232,1000,2069,10,1,29
-10.846,-11.1448,-10.8494,-11.2316,1000,48329,10,0,4
-0.434514,-0.434514,-0.434514,-0.434514,1000,48329,2,1,5
-0.424936,-0.424936,-0.424936,-0.424936,1000,61584,2,0,46
-14.9146,-19.4047,-14.9361,-21.0378,1000,29763,10,1,10
-2.06949,-2.13726,-2.07155,-2.14621,1000,23357,4,0,36
-10.6879,-10.8621,-10.6889,-10.9033,1000,100000,10,0,16
-2.09373,-2.16953,-2.09597,-2.1816,1000,18329,4,0,3
-7.46257,-7.76122,-7.46655,-7.93574,1000,23357,8,0,21
-2.90723,-3.48351,-2.91206,-3.6029,1000,29763,4,1,6
-10.7427,-10.9139,-10.745,-10.9744,1000,100000,10,0,2
-10.7424,-11.4885,-10.7563,-11.972,1000,14384,10,0,23
-2.99021,-3.41221,-2.99693,-3.65391,1000,8858,4,1,20
-7.56949,-7.77501,-7.57407,-7.87423,1000,37926,8,0,20
-7.4214,-7.72972,-7.42911,-7.93293,1000,23357,8,0,10
-4.43946,-4.49101,-4.4402,-4.50054,1000,100000,6,0,6
-0.465964,-0.465964,-0.465964,-0.465964,1000,11288,2,1,12
-2.54096,-2.82244,-2.59241,-2.89221,1000,1274,4,0,48
-0.608389,-0.608389,-0.608389,-0.608389,1000,1274,2,1,43
-0.513573,-0.513573,-0.513572,-0.513573,1000,4281,2,1,5
-2.98819,-3.39764,-2.99489,-3.64688,1000,6951,4,1,38
-4.44305,-4.4961,-4.44399,-4.50915,1000,100000,6,0,43
-7.51377,-7.64877,-7.51534,-7.70878,1000,61584,8,0,0
-2.91953,-3.55417,-2.92585,-3.68453,1000,37926,4,1,23
-2.28695,-2.59931,-2.29411,-2.64202,1000,2069,4,0,40
-3.1506,-3.2196,-3.17837,-3.41457,1000,2069,4,1,24
-2.13666,-2.24942,-2.13916,-2.27872,1000,11288,4,0,0
-6.33006,-8.30356,-6.34729,-8.6577,1000,61584,6,1,43
-4.54075,-4.70736,-4.54467,-4.76284,1000,23357,6,0,45
-0.487253,-0.487253,-0.487253,-0.487253,1000,8858,2,0,33
-0.661211,-0.661211,-0.661211,-0.661211,1000,1000,2,0,19
-0.51871,-0.518709,-0.51871,-0.518709,1000,5455,2,1,28
-7.5674,-8.04717,-7.57762,-8.37079,1000,14384,8,0,49
-7.44496,-7.90887,-7.45042,-8.16541,1000,14384,8,0,14
-4.36184,-4.49485,-4.36348,-4.56305,1000,37926,6,0,43
-14.8695,-20.0203,-14.8925,-21.4346,1000,48329,10,1,4
-3.02106,-3.3749,-3.02649,-3.61142,1000,6951,4,1,18
-10.3849,-13.69,-10.4065,-14.6029,1000,37926,8,1,16
-10.5344,-12.3823,-10.5642,-14.4039,1000,4281,8,1,37
-2.93903,-3.62503,-2.94597,-3.72725,1000,61584,4,1,31
-0.540508,-0.540508,-0.540508,-0.540508,1000,3359,2,0,22
-15.0452,-18.1303,-15.1054,-21.4559,1000,4281,10,1,45
-11.049,-12.4045,-11.0982,-13.2827,1000,4281,10,0,45
-0.434906,-0.434906,-0.434906,-0.434906,1000,23357,2,1,31
-0.477487,-0.477487,-0.477487,-0.477487,1000,11288,2,1,6
-6.29339,-8.19669,-6.30493,-8.46617,1000,78475,6,1,37
-2.09718,-2.2119,-2.10282,-2.23419,1000,8858,4,0,9
-4.5561,-5.0656,-4.58026,-5.25859,1000,5455,6,0,29
-0.447381,-0.447381,-0.447381,-0.447381,1000,14384,2,1,28
-10.6184,-11.9582,-10.6854,-13.8972,1000,2069,8,1,12
-15.0583,-18.191,-15.1258,-21.5062,1000,3359,10,1,34
-2.9292,-3.61935,-2.93557,-3.70483,1000,78475,4,1,33
-2.06681,-2.09196,-2.06759,-2.09706,1000,78475,4,0,46
-7.34827,-7.98745,-7.3675,-8.37665,1000,11288,8,0,40
-0.449461,-0.449461,-0.449461,-0.449461,1000,23357,2,1,45
-0.42798,-0.42798,-0.42798,-0.42798,1000,37926,2,0,30
-0.628719,-0.628719,-0.628719,-0.628719,1000,1000,2,1,28
-0.514506,-0.514506,-0.514506,-0.514506,1000,3359,2,0,28
-0.420744,-0.420744,-0.420744,-0.420744,1000,100000,2,1,15
-2.301,-2.58601,-2.32357,-2.63853,1000,2636,4,0,32
-0.632069,-0.632069,-0.632069,-0.632069,1000,1000,2,1,9
-7.42591,-8.15194,-7.43835,-8.52486,1000,6951,8,0,21
-6.30743,-8.21119,-6.32133,-8.55013,1000,61584,6,1,2
-0.48526,-0.48526,-0.48526,-0.485259,1000,6951,2,1,25
-4.42438,-4.5466,-4.4257,-4.57738,1000,37926,6,0,30
-0.42268,-0.42268,-0.42268,-0.42268,1000,78475,2,1,28
-10.3598,-13.7405,-10.3785,-14.3847,1000,61584,8,1,15
-3.00739,-3.5051,-3.02051,-3.75687,1000,8858,4,1,49
-10.9199,-11.2883,-10.9255,-11.4753,1000,37926,10,0,20
-10.5559,-12.211,-10.6001,-14.1974,1000,3359,8,1,17
-0.416646,-0.416646,-0.416646,-0.416646,1000,61584,2,0,27
-15.3373,-17.4637,-15.4806,-20.6277,1000,1623,10,1,10
-2.94743,-3.37156,-2.94473,-3.57076,1000,11288,4,1,28
-2.06078,-2.09715,-2.06184,-2.107,1000,48329,4,0,45
-0.508247,-0.508247,-0.508247,-0.508247,1000,5455,2,1,38
-10.5179,-12.4503,-10.5561,-14.4341,1000,4281,8,1,1
-0.431317,-0.431317,-0.431317,-0.431317,1000,78475,2,0,41
-6.67353,-7.35656,-6.70926,-8.30226,1000,2636,6,1,39
-3.07392,-3.24615,-3.0695,-3.50926,1000,3359,4,1,16
-10.5368,-11.4254,-10.5504,-12.0223,1000,11288,10,0,21
-10.3291,-13.4524,-10.3501,-14.6262,1000,23357,8,1,31
-3.20986,-3.46288,-3.23141,-3.7181,1000,3359,4,1,37
-3.06696,-3.4262,-3.08535,-3.70529,1000,5455,4,1,44
-4.44547,-4.63172,-4.451,-4.70963,1000,23357,6,0,12
-0.420549,-0.420549,-0.420549,-0.420549,1000,48329,2,0,22
-4.52571,-4.5933,-4.52735,-4.6068,1000,78475,6,0,25
-4.39253,-4.46641,-4.39418,-4.48654,1000,78475,6,0,28
-7.50843,-7.72438,-7.50956,-7.83566,1000,37926,8,0,24
-2.98336,-3.3404,-2.98488,-3.58955,1000,6951,4,1,46
-4.66435,-5.1729,-4.67568,-5.31879,1000,4281,6,0,19
-14.8565,-20.3941,-14.8782,-21.1526,1000,100000,10,1,3
-10.3216,-13.7217,-10.34,-14.2802,1000,78475,8,1,42
-6.36608,-7.96665,-6.38053,-8.71581,1000,14384,6,1,15
-1.99856,-2.01634,-1.99894,-2.01916,1000,100000,4,0,44
-10.3581,-14.1313,-10.3792,-14.9138,1000,61584,8,1,4
-0.501728,-0.501728,-0.501728,-0.501728,1000,8858,2,1,23
-2.95311,-3.40592,-2.95894,-3.63781,1000,8858,4,1,14
-10.8637,-11.7812,-10.8839,-12.4494,1000,8858,10,0,39
-6.33074,-8.11749,-6.34573,-8.71944,1000,23357,6,1,16
-0.416826,-0.416826,-0.416826,-0.416826,1000,100000,2,1,0
-2.26094,-2.44561,-2.27577,-2.48773,1000,4281,4,0,29
-3.05966,-3.48695,-3.06616,-3.72976,1000,6951,4,1,3
-6.52965,-7.48027,-6.56386,-8.46049,1000,3359,6,1,3
-10.3419,-13.9576,-10.3596,-14.4432,1000,100000,8,1,48
-0.438123,-0.438123,-0.438123,-0.438123,1000,14384,2,0,1
-10.7227,-11.1639,-10.7263,-11.3813,1000,29763,10,0,35
-10.5381,-10.8754,-10.5411,-11.063,1000,48329,10,0,3
-10.3852,-13.8699,-10.4064,-14.8701,1000,37926,8,1,3
-2.52875,-2.74474,-2.5594,-2.8054,1000,1274,4,0,10
-0.431119,-0.431119,-0.431119,-0.431119,1000,48329,2,0,20
-10.3782,-13.7627,-10.401,-14.7583,1000,37926,8,1,38
-0.590231,-0.590231,-0.590231,-0.590231,1000,2069,2,0,13
-10.3135,-13.9697,-10.3325,-14.4671,1000,100000,8,1,32
-4.56482,-5.10863,-4.5865,-5.34638,1000,5455,6,0,42
-7.31908,-7.43299,-7.32066,-7.48691,1000,100000,8,0,31
-14.8217,-19.6592,-14.838,-20.3401,1000,78475,10,1,5
-10.3791,-13.4313,-10.3956,-14.3965,1000,29763,8,1,6
-11.3129,-13.0451,-11.4133,-14.0548,1000,2069,10,0,40
-7.33674,-7.66271,-7.34046,-7.85541,1000,23357,8,0,26
-11.2699,-11.8832,-11.5213,-13.4652,1000,1000,8,1,33
-6.348,-8.04652,-6.36249,-8.6319,1000,23357,6,1,44
-2.9215,-3.46774,-2.92548,-3.66621,1000,18329,4,1,16
-10.7507,-11.8664,-10.7775,-12.6987,1000,6951,10,0,38
-5.26352,-5.94219,-5.38502,-6.19955,1000,1000,6,0,6
-0.438437,-0.438437,-0.438437,-0.438437,1000,23357,2,0,2
-6.52778,-7.25636,-6.58537,-8.20795,1000,2636,6,1,32
-2.15716,-2.32462,-2.16466,-2.36707,1000,6951,4,0,49
-0.62517,-0.62517,-0.62517,-0.62517,1000,1000,2,1,2
-7.59371,-8.75458,-7.6453,-9.24551,1000,2069,8,0,26
-6.3532,-8.15307,-6.36993,-8.47131,1000,48329,6,1,25
-10.5891,-12.5801,-10.6463,-14.6909,1000,3359,8,1,7
-0.540939,-0.540939,-0.540939,-0.540939,1000,3359,2,0,34
-10.3715,-13.1913,-10.3946,-14.4299,1000,18329,8,1,18
-2.19192,-2.43815,-2.20651,-2.47762,1000,3359,4,0,18
-7.52119,-8.56204,-7.57336,-9.08851,1000,3359,8,0,47
-7.69897,-7.89246,-7.70198,-8.0005,1000,37926,8,0,0
-10.3828,-12.6397,-10.412,-14.7026,1000,5455,8,1,13
-0.56621,-0.56621,-0.56621,-0.56621,1000,1000,2,0,37
-0.547038,-0.547038,-0.547038,-0.547038,1000,3359,2,0,23
-0.554839,-0.554839,-0.554839,-0.554839,1000,2069,2,1,40
-6.73353,-7.59972,-6.78087,-8.55044,1000,2636,6,1,44
-0.420581,-0.420581,-0.420581,-0.420581,1000,48329,2,1,8
-7.64466,-8.62047,-7.68984,-9.07848,1000,3359,8,0,23
-11.0316,-12.0655,-11.0471,-12.8054,1000,6951,10,0,28
-10.9772,-11.5395,-10.9859,-11.8958,1000,18329,10,0,32
-4.73089,-5.26865,-4.75337,-5.48154,1000,4281,6,0,0
-6.84541,-7.27479,-6.96031,-8.26632,1000,1623,6,1,46
-4.61868,-5.02426,-4.63795,-5.25393,1000,6951,6,0,28
-7.77273,-9.20955,-7.89186,-9.81406,1000,1623,8,0,23
-2.95735,-3.47502,-2.96442,-3.64842,1000,18329,4,1,48
-2.92308,-3.50179,-2.92778,-3.63646,1000,29763,4,1,12
-0.568768,-0.568769,-0.568769,-0.568769,1000,2636,2,1,22
-0.506315,-0.506315,-0.506315,-0.506315,1000,5455,2,1,17
-0.429638,-0.429638,-0.429638,-0.429638,1000,29763,2,0,34
-4.64421,-5.47116,-4.70985,-5.69978,1000,1623,6,0,32
-0.531411,-0.531411,-0.531411,-0.531411,1000,5455,2,1,31
-15.5157,-17.3704,-15.5904,-20.4917,1000,1623,10,1,24
-0.468113,-0.468113,-0.468113,-0.468113,1000,14384,2,1,29
-2.12473,-2.2262,-2.12696,-2.24953,1000,11288,4,0,10
-14.9094,-19.4899,-14.9367,-21.2954,1000,23357,10,1,23
-2.49731,-2.68337,-2.51011,-2.69962,1000,1000,4,0,19
-6.31391,-8.08038,-6.32608,-8.33141,1000,61584,6,1,32
-4.49411,-4.71225,-4.49882,-4.79765,1000,18329,6,0,43
-6.36032,-8.17438,-6.37361,-8.73747,1000,29763,6,1,11
-0.418801,-0.418801,-0.418801,-0.418801,1000,100000,2,1,42
-4.5463,-4.91397,-4.55948,-5.0717,1000,11288,6,0,17
-2.12752,-2.28932,-2.13422,-2.32087,1000,6951,4,0,37
-2.90009,-3.57855,-2.90777,-3.6486,1000,100000,4,1,43
-2.06453,-2.12881,-2.06794,-2.14358,1000,29763,4,0,14
-15.7113,-16.9116,-15.8384,-19.564,1000,1000,10,1,42
-2.21244,-2.41687,-2.21894,-2.42654,1000,3359,4,0,8
-2.97358,-3.4275,-2.97504,-3.65354,1000,11288,4,1,42
-14.936,-18.9086,-14.9649,-21.5167,1000,11288,10,1,22
-2.90906,-3.53821,-2.91536,-3.65925,1000,37926,4,1,30
-15.0333,-17.9939,-15.0705,-21.3239,1000,4281,10,1,18
-7.44832,-7.82437,-7.45682,-8.05017,1000,18329,8,0,40
-14.9037,-20.0011,-14.9277,-20.6839,1000,100000,10,1,25
-14.9514,-19.3642,-14.9859,-22.232,1000,11288,10,1,28
-7.13123,-7.05538,-7.33379,-7.66268,1000,1000,6,1,21
-2.97307,-3.32961,-2.97089,-3.57194,1000,6951,4,1,37
-6.33446,-8.15989,-6.34768,-8.45484,1000,61584,6,1,34
-0.600954,-0.600954,-0.600954,-0.600954,1000,1274,2,1,4
-0.460574,-0.460574,-0.460574,-0.460574,1000,11288,2,0,14
-10.6848,-10.8975,-10.6863,-11.0018,1000,78475,10,0,21
-10.4851,-12.8888,-10.5239,-14.7986,1000,6951,8,1,44
-10.4336,-12.9684,-10.4645,-14.9583,1000,6951,8,1,13
-0.414534,-0.414534,-0.414534,-0.414534,1000,78475,2,1,48
-6.33393,-7.9861,-6.34559,-8.64126,1000,18329,6,1,19
-6.28122,-8.25952,-6.29285,-8.55384,1000,61584,6,1,15
-2.92876,-3.5309,-2.93461,-3.66873,1000,29763,4,1,2
-10.4502,-12.8027,-10.488,-14.621,1000,6951,8,1,22
-10.3471,-13.5882,-10.3634,-14.6688,1000,29763,8,1,15
-0.427999,-0.427999,-0.427999,-0.427999,1000,61584,2,1,47
-4.97829,-5.81232,-5.04276,-6.09065,1000,1274,6,0,18
-4.49344,-4.74005,-4.50585,-4.84408,1000,14384,6,0,48
-10.3638,-13.5735,-10.3827,-13.873,1000,100000,8,1,40
-4.50718,-4.62585,-4.50933,-4.6598,1000,48329,6,0,18
-0.446497,-0.446497,-0.446497,-0.446497,1000,14384,2,1,43
-7.66264,-8.73232,-7.70289,-9.21482,1000,2636,8,0,46
-0.428603,-0.428603,-0.428603,-0.428603,1000,48329,2,0,26
-10.9209,-12.0169,-10.9387,-12.8438,1000,6951,10,0,6
-11.0037,-12.777,-11.0519,-13.5489,1000,2069,10,0,37
-0.466585,-0.466585,-0.466585,-0.466585,1000,8858,2,0,23
-0.641994,-0.641994,-0.641994,-0.641994,1000,1000,2,1,18
-2.9235,-3.4565,-2.92733,-3.6392,1000,18329,4,1,23
-2.93435,-3.48174,-2.9406,-3.6675,1000,18329,4,1,34
-4.46392,-4.54144,-4.46518,-4.56656,1000,61584,6,0,5
-0.431991,-0.431991,-0.431991,-0.431991,1000,48329,2,0,36
-0.424446,-0.424446,-0.424446,-0.424446,1000,100000,2,1,6
-11.5836,-13.5304,-11.7547,-14.4478,1000,1274,10,0,40
-0.607239,-0.60724,-0.607239,-0.607239,1000,1623,2,1,10
-2.16232,-2.37206,-2.17328,-2.41185,1000,4281,4,0,40
-2.89624,-3.5434,-2.90283,-3.60128,1000,78475,4,1,0
-0.434348,-0.434348,-0.434348,-0.434348,1000,23357,2,0,40
-14.9666,-18.6127,-15.0049,-21.6996,1000,6951,10,1,8
-2.91611,-3.62559,-2.92499,-3.72576,1000,61584,4,1,0
-10.6196,-11.8663,-10.6372,-12.4473,1000,5455,10,0,12
-2.89674,-3.62306,-2.9037,-3.69773,1000,100000,4,1,49
-10.9848,-11.2541,-10.9876,-11.4041,1000,48329,10,0,12
-10.9612,-11.7056,-10.9784,-12.2579,1000,14384,10,0,29
-15.0678,-18.5539,-15.1223,-21.8358,1000,5455,10,1,23
-3.02739,-3.38461,-3.03271,-3.61851,1000,6951,4,1,36
-10.3578,-13.7512,-10.378,-14.4669,1000,61584,8,1,26
-4.49217,-4.83168,-4.50431,-4.96349,1000,11288,6,0,47
-3.09244,-3.09642,-3.1152,-3.2974,1000,2069,4,1,44
-2.04776,-2.07961,-2.04849,-2.0849,1000,48329,4,0,35
-10.4648,-12.9658,-10.4979,-14.931,1000,6951,8,1,4
-10.9118,-11.4241,-10.9211,-11.7982,1000,23357,10,0,20
-2.23659,-2.43271,-2.25577,-2.49154,1000,3359,4,0,24
-7.33951,-8.0052,-7.357,-8.34035,1000,11288,8,0,18
-10.6971,-11.1811,-10.7024,-11.5077,1000,29763,10,0,3
-10.9731,-12.7186,-11.0117,-13.555,1000,2636,10,0,22
-6.39736,-7.99239,-6.41531,-8.72361,1000,14384,6,1,4
-0.647442,-0.647442,-0.647442,-0.647442,1000,1000,2,1,24
-0.430933,-0.430933,-0.430933,-0.430933,1000,37926,2,0,39
-15.2478,-17.8626,-15.3512,-21.2038,1000,2636,10,1,14
-10.8133,-11.3432,-10.8208,-11.6711,1000,23357,10,0,26
-10.5921,-12.8186,-10.6445,-14.9616,1000,4281,8,1,32
-2.93164,-3.42933,-2.9358,-3.64954,1000,14384,4,1,24
-10.4996,-12.6482,-10.5289,-14.6804,1000,5455,8,1,4
-4.60768,-4.74702,-4.61092,-4.80401,1000,29763,6,0,15
-10.9159,-12.3024,-10.9413,-13.2182,1000,4281,10,0,28
-7.68682,-9.1512,-7.7631,-9.69957,1000,1623,8,0,42
-14.9469,-18.779,-14.9724,-21.6896,1000,8858,10,1,41
-15.628,-17.2274,-15.717,-20.2869,1000,1274,10,1,14
-2.11667,-2.28316,-2.12132,-2.32104,1000,8858,4,0,11
-0.690559,-0.690559,-0.690559,-0.690559,1000,1000,2,1,40
-2.91495,-3.52199,-2.92081,-3.62258,1000,37926,4,1,5
-11.0295,-11.7737,-11.1999,-13.392,1000,1000,8,1,47
-2.25169,-2.54058,-2.27009,-2.57787,1000,2069,4,0,43
-6.35311,-8.1443,-6.37633,-8.87466,1000,18329,6,1,35
-10.4392,-12.5616,-10.4761,-14.5276,1000,5455,8,1,11
-0.454092,-0.454092,-0.454092,-0.454092,1000,18329,2,1,13
-3.13881,-3.15551,-3.17605,-3.37668,1000,2069,4,1,12
-2.08792,-2.1064,-2.08851,-2.10808,1000,100000,4,0,19
-6.90534,-6.9471,-7.13376,-7.68209,1000,1000,6,1,9
-6.72955,-7.48096,-6.79541,-8.41171,1000,2636,6,1,18
-6.33697,-7.71515,-6.34555,-8.49264,1000,11288,6,1,24
-14.895,-19.8603,-14.9237,-21.5436,1000,29763,10,1,1
-4.52779,-5.04925,-4.5543,-5.22109,1000,5455,6,0,16
-6.31485,-8.32558,-6.32864,-8.57426,1000,100000,6,1,1
-0.607009,-0.607009,-0.607009,-0.607009,1000,1623,2,0,46
-4.50871,-4.88557,-4.51939,-5.0503,1000,6951,6,0,0
-10.9329,-12.1581,-10.9583,-13.0544,1000,5455,10,0,22
-4.4888,-4.56777,-4.48987,-4.5862,1000,61584,6,0,26
-2.93654,-3.52441,-2.94019,-3.69164,1000,23357,4,1,27
-7.38081,-7.49175,-7.3821,-7.5327,1000,100000,8,0,35
-6.53649,-7.26534,-6.59681,-8.22352,1000,2636,6,1,0
-10.4065,-13.5563,-10.4349,-15.0439,1000,18329,8,1,30
-11.1313,-11.4679,-11.1365,-11.6345,1000,37926,10,0,29
-10.6408,-11.1238,-10.6488,-11.4369,1000,29763,10,0,29
-2.04774,-2.072,-2.04867,-2.07641,1000,78475,4,0,45
-2.93905,-3.45671,-2.94497,-3.66399,1000,14384,4,1,21
-14.9345,-19.4026,-14.9627,-21.5906,1000,18329,10,1,41
-0.509628,-0.509628,-0.509628,-0.509628,1000,5455,2,1,22
-0.576287,-0.576287,-0.576287,-0.576287,1000,1623,2,0,11
-14.9815,-18.445,-15.0121,-21.846,1000,5455,10,1,7
-6.35771,-7.88029,-6.37674,-8.71333,1000,11288,6,1,23
-2.10162,-2.22143,-2.10661,-2.24927,1000,11288,4,0,16
-10.3899,-13.7153,-10.413,-14.7127,1000,37926,8,1,25
-0.416652,-0.416652,-0.416652,-0.416652,1000,61584,2,1,28
-2.10226,-2.19746,-2.10759,-2.22605,1000,14384,4,0,33
-2.10076,-2.20641,-2.10415,-2.22902,1000,14384,4,0,30
-4.45584,-4.51167,-4.45674,-4.52088,1000,100000,6,0,42
-4.46778,-4.68259,-4.47641,-4.73907,1000,18329,6,0,24
-7.48742,-7.8803,-7.49273,-8.06026,1000,18329,8,0,1
-0.46224,-0.46224,-0.46224,-0.46224,1000,11288,2,0,12
-6.34897,-8.13541,-6.36719,-8.66426,1000,29763,6,1,32
-0.422165,-0.422165,-0.422165,-0.422165,1000,78475,2,0,11
-14.8325,-20.0248,-14.8579,-21.5607,1000,37926,10,1,14
-2.29494,-2.52207,-2.31511,-2.56616,1000,2069,4,0,1
-6.32177,-8.10238,-6.33306,-8.59111,1000,37926,6,1,16
-0.626013,-0.626013,-0.626013,-0.626013,1000,2636,2,0,35
-10.5979,-12.2658,-10.6076,-14.3173,1000,3359,8,1,12
-10.9238,-11.7611,-10.937,-12.4453,1000,11288,10,0,35
-0.426387,-0.426387,-0.426387,-0.426387,1000,78475,2,0,8
-10.6198,-11.9523,-10.6342,-12.712,1000,5455,10,0,38
-0.440729,-0.440729,-0.440729,-0.440729,1000,23357,2,1,24
-2.90979,-3.58013,-2.917,-3.66426,1000,78475,4,1,4
-4.48129,-4.54941,-4.48294,-4.56124,1000,78475,6,0,47
-7.50987,-7.80554,-7.51383,-7.9657,1000,29763,8,0,8
-11.0836,-11.5331,-11.0874,-11.7947,1000,29763,10,0,39
-2.95353,-3.53837,-2.96457,-3.69056,1000,23357,4,1,19
-0.580122,-0.580122,-0.580122,-0.580122,1000,1623,2,0,10
-10.3131,-13.8049,-10.3288,-14.2367,1000,100000,8,1,8
-2.15327,-2.29277,-2.15716,-2.33263,1000,8858,4,0,31
-4.65285,-5.20916,-4.67645,-5.42689,1000,4281,6,0,40
-7.07156,-7.05753,-7.28408,-7.75489,1000,1000,6,1,42
-4.47337,-4.52886,-4.47469,-4.54413,1000,100000,6,0,22
-6.35556,-8.10929,-6.37349,-8.61794,1000,29763,6,1,1
-7.6065,-7.75287,-7.60907,-7.8192,1000,61584,8,0,10
-14.8195,-19.6831,-14.838,-21.164,1000,37926,10,1,8
-10.4016,-13.2989,-10.4185,-14.9015,1000,14384,8,1,44
-0.519305,-0.519305,-0.519305,-0.519305,1000,1623,2,1,6
-2.95384,-3.53683,-2.96079,-3.71199,1000,23357,4,1,5
-0.448132,-0.448132,-0.448132,-0.448132,1000,23357,2,0,0
-4.34942,-4.45852,-4.35005,-4.48926,1000,48329,6,0,48
-0.440924,-0.440924,-0.440924,-0.440924,1000,11288,2,0,49
-11.047,-12.1827,-11.1413,-14.1096,1000,1623,8,1,43
