N,M,K1,K2,train_size,graph_accuracy,hyper_graph_accuracy,loss_measurement
500,250,4,6,0.2,1.6072661354583941,1.6144741189542817,rms
500,250,4,6,0.30000000000000004,1.540315347359558,1.5507316052922782,rms
500,250,4,6,0.4,1.489174811346074,1.4946384196007412,rms
500,250,4,6,0.5,1.415437881072868,1.4212364722250521,rms
500,250,4,6,0.6000000000000001,1.3847193352293106,1.3822866094959587,rms
500,250,4,6,0.7000000000000001,1.2805326505749037,1.2849093951629147,rms
500,250,4,6,0.8,1.2609001587019832,1.2533258627810218,rms
500,250,4,6,0.9,1.202574434868953,1.2039001272922372,rms
500,250,4,6,1.0,1.165644500679305,1.1666926696659183,rms
500,250,5,7,0.0,1.8023636257717455,1.8023636257717455,rms
500,250,5,7,0.1,1.7078454866082615,1.7101688741406187,rms
500,250,5,7,0.2,1.5624082631188616,1.56983296424231,rms
500,250,5,7,0.30000000000000004,1.4400836499501615,1.4551690030833315,rms
500,250,5,7,0.4,1.353570186684392,1.378987789601782,rms
500,250,5,7,0.5,1.3187808495690945,1.334713376295774,rms
500,250,5,7,0.6000000000000001,1.238442184382708,1.2563097440736193,rms
500,250,5,7,0.7000000000000001,1.09338987365547,1.1090947044191009,rms
500,250,5,7,0.8,1.1332239989988315,1.1299700119703233,rms
500,250,5,7,0.9,1.0653351686199168,1.0783813487999747,rms
500,250,5,7,1.0,0.9989686326522041,1.0026798382521958,rms
500,250,6,8,0.0,1.8473650343870287,1.8473650343870287,rms
500,250,6,8,0.1,1.7167449538861452,1.721010676347154,rms
500,250,6,8,0.2,1.6206743618233603,1.6142233162042188,rms
500,250,6,8,0.30000000000000004,1.4663236703565428,1.4801669270643982,rms
500,250,6,8,0.4,1.3908021431023507,1.3984613169953182,rms
500,250,6,8,0.5,1.3063582613266296,1.3067842068318123,rms
500,250,6,8,0.6000000000000001,1.1716747552165871,1.1773496552196199,rms
500,250,6,8,0.7000000000000001,1.0668639779335285,1.0946530703542736,rms
500,250,6,8,0.8,1.1049864578163833,1.093110769222855,rms
500,250,6,8,0.9,1.0489103503605395,1.0554425432200003,rms
500,250,6,8,1.0,0.9796947580692673,0.9849753930832743,rms
500,250,7,9,0.0,1.8995506886370477,1.8995506886370477,rms
500,250,7,9,0.1,1.7567558425306122,1.7606837146889684,rms
500,250,7,9,0.2,1.5103939597387952,1.5340565695680335,rms
500,250,7,9,0.30000000000000004,1.4550535869468486,1.463147437379568,rms
500,250,7,9,0.4,1.3423085136519797,1.3757290061170604,rms
500,250,7,9,0.5,1.2746643756860736,1.2774972938377906,rms
500,250,7,9,0.6000000000000001,1.2371531649316894,1.2153433591278657,rms
500,250,7,9,0.7000000000000001,1.0861856139882933,1.101857634317027,rms
500,250,7,9,0.8,1.067173724751763,1.0725342455089413,rms
500,250,7,9,0.9,0.921589733385197,0.9582471427519406,rms
500,250,7,9,1.0,0.8894838615078673,0.9099225265108067,rms
500,250,8,10,0.0,1.7884848300757292,1.7884848300757292,rms
500,250,8,10,0.1,1.5829973744480443,1.5835298289377462,rms
500,250,8,10,0.2,1.4644264053089755,1.422919950853217,rms
500,250,8,10,0.30000000000000004,1.2625832085946582,1.254571038876121,rms
500,250,8,10,0.4,1.1037488844468164,1.0799427141466873,rms
500,250,8,10,0.5,1.064273443048587,1.0318177491277942,rms
500,250,8,10,0.6000000000000001,0.9747609554184048,0.95054555077665,rms
500,250,8,10,0.7000000000000001,0.8879952141094568,0.8712800254878859,rms
500,250,8,10,0.8,0.8489760267017693,0.8202168222152627,rms
500,250,8,10,0.9,0.8258084656622179,0.7954215647800443,rms
500,250,8,10,1.0,0.7617251336938774,0.7299025871503881,rms
500,250,9,11,0.0,1.7242502462153673,1.7242502462153673,rms
500,250,9,11,0.1,1.5858360725786755,1.5453002954528257,rms
500,250,9,11,0.2,1.4149861124011276,1.3838328022383584,rms
500,250,9,11,0.30000000000000004,1.271627814914517,1.2367968765422233,rms
500,250,9,11,0.4,1.0885315495295447,1.0298350415089663,rms
500,250,9,11,0.5,1.0586007648757505,0.9881830948498004,rms
500,250,9,11,0.6000000000000001,0.9514900459527648,0.9015590861498609,rms
500,250,9,11,0.7000000000000001,0.937847108412507,0.8463728243780734,rms
500,250,9,11,0.8,0.8275932580373793,0.7593333173773753,rms
500,250,9,11,0.9,0.8220792569065998,0.7472235115316969,rms
500,250,9,11,1.0,0.7570692356198595,0.695927101476101,rms
500,250,10,12,0.0,1.9964782823358282,1.9964782823358282,rms
500,250,10,12,0.1,1.6908726692326734,1.70564020598007,rms
500,250,10,12,0.2,1.5400824319169883,1.5400587882112555,rms
500,250,10,12,0.30000000000000004,1.353065040429414,1.3505159929089567,rms
500,250,10,12,0.4,1.3131310452784921,1.2841801090466867,rms
500,250,10,12,0.5,1.033827611082897,1.065102543991536,rms
500,250,10,12,0.6000000000000001,1.1477860061643883,1.1045084483855794,rms
500,250,10,12,0.7000000000000001,0.9071726318302675,0.9306789623968016,rms
500,250,10,12,0.8,0.9113142116411774,0.8897465202825324,rms
500,250,10,12,0.9,0.8661188321480422,0.8444442343677432,rms
500,250,10,12,1.0,0.8039898795256989,0.7970965231139515,rms
500,250,11,13,0.0,1.7709025824583093,1.7709025824583093,rms
500,250,11,13,0.1,1.5497338747349176,1.5055385772343874,rms
500,250,11,13,0.2,1.482222539160274,1.3913262467760268,rms
500,250,11,13,0.30000000000000004,1.2639950773263335,1.2001478211902266,rms
500,250,11,13,0.4,1.125364632213645,1.0477170540457599,rms
500,250,11,13,0.5,0.9566801506094643,0.9091029717775174,rms
500,250,11,13,0.6000000000000001,0.8758346934704904,0.8343233103953348,rms
500,250,11,13,0.7000000000000001,0.8347153250617025,0.7984945911520199,rms
500,250,11,13,0.8,0.7880639662088438,0.7491372637877414,rms
500,250,11,13,0.9,0.722983397006214,0.675358040007893,rms
500,250,11,13,1.0,0.6894983101751638,0.6424215418224757,rms
500,250,12,14,0.0,1.7584774027997965,1.7584774027997965,rms
500,250,12,14,0.1,1.5735127443741639,1.5074633029147382,rms
500,250,12,14,0.2,1.3911924786860455,1.2864071336698084,rms
500,250,12,14,0.30000000000000004,1.2701455910450146,1.1438872695439561,rms
500,250,12,14,0.4,1.1052296027034387,0.9795037930655967,rms
500,250,12,14,0.5,1.0459225541894697,0.9404531998581076,rms
500,250,12,14,0.6000000000000001,0.8609328757525978,0.7803661679125943,rms
500,250,12,14,0.7000000000000001,0.8166067140785808,0.7059903838617239,rms
500,250,12,14,0.8,0.7248398081612868,0.6514014488919273,rms
500,250,12,14,0.9,0.6978006337398056,0.6258033293502664,rms
500,250,12,14,1.0,0.6583341495532881,0.5893259900839026,rms
500,250,13,15,0.0,1.835018525388895,1.835018525388895,rms
500,250,13,15,0.1,1.6208064987913788,1.5690067583360912,rms
500,250,13,15,0.2,1.437548849750244,1.3465864242673853,rms
500,250,13,15,0.30000000000000004,1.2311201152764344,1.1136570752530814,rms
500,250,13,15,0.4,1.012803622857521,0.9299388000594937,rms
500,250,13,15,0.5,0.9975516925945382,0.887753550141736,rms
500,250,13,15,0.6000000000000001,0.8922047063023719,0.7805256354635061,rms
500,250,13,15,0.7000000000000001,0.7877251023478973,0.7119569323250928,rms
500,250,13,15,0.8,0.7928348445099584,0.6823303541969571,rms
500,250,13,15,0.9,0.6793727873294613,0.6160582832946044,rms
500,250,13,15,1.0,0.6425969545993344,0.5777173871300623,rms
500,250,14,16,0.0,1.769324228444143,1.769324228444143,rms
500,250,14,16,0.1,1.5149401975789551,1.421030395002641,rms
500,250,14,16,0.2,1.4289913891676693,1.292362739424587,rms
500,250,14,16,0.30000000000000004,1.174489410422887,1.0300535182251334,rms
500,250,14,16,0.4,1.025100945750489,0.8700805806610279,rms
500,250,14,16,0.5,0.9086054399959217,0.7654119567507071,rms
500,250,14,16,0.6000000000000001,0.7980964075234934,0.6849307286279274,rms
500,250,14,16,0.7000000000000001,0.726076669226541,0.6241281148709708,rms
500,250,14,16,0.8,0.6795725308306596,0.5951956950557604,rms
500,250,14,16,0.9,0.6230765701037915,0.5465571168851902,rms
500,250,14,16,1.0,0.5835892260011609,0.516862012207276,rms
500,200,2,6,0.0,1.8180041204691686,1.8180041204691686,rms
500,200,2,6,0.1,1.7457402737059697,1.7479702892212092,rms
500,200,2,6,0.2,1.7143303496065236,1.71943089810313,rms
500,200,2,6,0.30000000000000004,1.6502940270351902,1.6626767026628675,rms
500,200,2,6,0.4,1.6283300580427036,1.62878064743945,rms
500,200,2,6,0.5,1.5610762839895305,1.5718263217853072,rms
500,200,2,6,0.6000000000000001,1.4788846405903922,1.4996543817038583,rms
500,200,2,6,0.7000000000000001,1.4488388738583649,1.4689932455202863,rms
500,200,2,6,0.8,1.4243811383331155,1.4427025555363406,rms
500,200,2,6,0.9,1.4003653736045731,1.4161388110873436,rms
500,200,2,6,1.0,1.359766972771814,1.377679883276073,rms
500,300,2,6,0.0,1.871134013121809,1.871134013121809,rms
500,300,2,6,0.1,1.7989596428193373,1.7994011576326112,rms
500,300,2,6,0.2,1.7368924109772916,1.7400971730190669,rms
500,300,2,6,0.30000000000000004,1.6363653884353542,1.650180041350261,rms
500,300,2,6,0.4,1.5520545950677225,1.5696443859588998,rms
500,300,2,6,0.5,1.586653268211241,1.5841860248179112,rms
500,300,2,6,0.6000000000000001,1.4644103783733593,1.4755507246663306,rms
500,300,2,6,0.7000000000000001,1.408720502183299,1.4296761379869238,rms
500,300,2,6,0.8,1.3893363980810574,1.402370852205348,rms
500,300,2,6,0.9,1.3305337951664293,1.3479283338441594,rms
500,300,2,6,1.0,1.2988280405232409,1.3172506202681835,rms
500,400,2,6,0.0,1.783373221947164,1.783373221947164,rms
500,400,2,6,0.1,1.6552931973928338,1.6607900716943813,rms
500,400,2,6,0.2,1.632956474879839,1.6269749728093577,rms
500,400,2,6,0.30000000000000004,1.497428307008175,1.5019137509254203,rms
500,400,2,6,0.4,1.438624418892393,1.4509640810260471,rms
500,400,2,6,0.5,1.3214775934055434,1.3325436644811826,rms
500,400,2,6,0.6000000000000001,1.2980511115032047,1.3078801011584926,rms
500,400,2,6,0.7000000000000001,1.2502447360564197,1.2548258135880728,rms
500,400,2,6,0.8,1.2207254794989022,1.2245283332718706,rms
500,400,2,6,0.9,1.1514592155975019,1.1643954270851253,rms
500,400,2,6,1.0,1.115228781956194,1.12597938825132,rms
500,500,2,6,0.0,1.7684504121443707,1.7684504121443707,rms
500,500,2,6,0.1,1.6511775225846081,1.6525041017733422,rms
500,500,2,6,0.2,1.5663173171490774,1.5731446049937063,rms
500,500,2,6,0.30000000000000004,1.4828504360866301,1.482373032891091,rms
500,500,2,6,0.4,1.4262021151853213,1.4215272671154606,rms
500,500,2,6,0.5,1.3070265961776517,1.3082480297633199,rms
500,500,2,6,0.6000000000000001,1.2459491236107618,1.251598228791539,rms
500,500,2,6,0.7000000000000001,1.205978646756688,1.2147328448094423,rms
500,500,2,6,0.8,1.1496551849524979,1.1407584937624506,rms
500,500,2,6,0.9,1.0971997889434317,1.1019647985281873,rms
500,500,2,6,1.0,1.0466609076950266,1.054047367299205,rms
500,600,2,6,0.0,1.7995457754976367,1.7995457754976367,rms
500,600,2,6,0.1,1.6942356285391784,1.6943543593987083,rms
500,600,2,6,0.2,1.5333117645778398,1.5446901714619345,rms
500,600,2,6,0.30000000000000004,1.4076904348617794,1.4241832287699692,rms
500,600,2,6,0.4,1.3202509276664876,1.3337492816418006,rms
500,600,2,6,0.5,1.174797334474813,1.203448094563637,rms
500,600,2,6,0.6000000000000001,1.1531596256176673,1.164101601875312,rms
500,600,2,6,0.7000000000000001,1.123199676398449,1.121633667717357,rms
500,600,2,6,0.8,1.028900511610332,1.0371155148450641,rms
500,600,2,6,0.9,0.9921977303407141,1.0002878330027063,rms
500,600,2,6,1.0,0.9395280613337649,0.9459985390542489,rms
500,700,2,6,0.0,1.8568631473814559,1.8568631473814559,rms
500,700,2,6,0.1,1.7070859079045553,1.7091790234511235,rms
500,700,2,6,0.2,1.513604914127185,1.53606667562916,rms
500,700,2,6,0.30000000000000004,1.4137077102897764,1.422146624915351,rms
500,700,2,6,0.4,1.2653683799549895,1.277016677983275,rms
500,700,2,6,0.5,1.1431927552652084,1.1643469868043763,rms
500,700,2,6,0.6000000000000001,1.093464649642996,1.1261022823859734,rms
500,700,2,6,0.7000000000000001,1.0094048299712075,1.0426825884709974,rms
500,700,2,6,0.8,0.9148976414472505,0.940701688089647,rms
500,700,2,6,0.9,0.8911829825115446,0.9068269448326648,rms
500,700,2,6,1.0,0.8503522117705192,0.8685436349893815,rms
500,800,2,6,0.0,1.8153277915676316,1.8153277915676316,rms
500,800,2,6,0.1,1.6058584521490318,1.6146731158330372,rms
500,800,2,6,0.2,1.3985070544158433,1.4339200022762388,rms
500,800,2,6,0.30000000000000004,1.2338005834442907,1.2614970813207274,rms
500,800,2,6,0.4,1.1558970396312283,1.1730124039381407,rms
500,800,2,6,0.5,1.0249384034214177,1.0533764167202448,rms
500,800,2,6,0.6000000000000001,0.9569259978916996,0.9855001215791107,rms
500,800,2,6,0.7000000000000001,0.9126627659135481,0.9192664502963833,rms
500,800,2,6,0.8,0.8923879396749037,0.8958534379121459,rms
500,800,2,6,0.9,0.8300205802747006,0.828459437781496,rms
500,800,2,6,1.0,0.7818714891642699,0.7734529579694857,rms
500,900,2,6,0.0,1.7567579190510356,1.7567579190510356,rms
500,900,2,6,0.1,1.5735275384402234,1.5712946286534297,rms
500,900,2,6,0.2,1.3064792937483312,1.3313073080836826,rms
500,900,2,6,0.30000000000000004,1.2466917451745194,1.240227869305247,rms
500,900,2,6,0.4,1.0673558429515115,1.0877638042298636,rms
500,900,2,6,0.5,1.0260642527993935,1.0372113420717513,rms
500,900,2,6,0.6000000000000001,0.9609803219478648,0.9600263307427734,rms
500,900,2,6,0.7000000000000001,0.887336010657215,0.8775049609705761,rms
500,900,2,6,0.8,0.847121746086191,0.8499197600488718,rms
500,900,2,6,0.9,0.7949953343985815,0.797023220554333,rms
500,900,2,6,1.0,0.7583020116618407,0.7497092808568712,rms
500,1000,2,6,0.0,1.8050762288851572,1.8050762288851572,rms
500,1000,2,6,0.1,1.5450369075065473,1.5597424287190795,rms
500,1000,2,6,0.2,1.3711552137125267,1.3792207029970123,rms
500,1000,2,6,0.30000000000000004,1.2802033967781759,1.2749151424544172,rms
500,1000,2,6,0.4,1.1252629629639017,1.1366126323112875,rms
500,1000,2,6,0.5,0.9598791246036029,0.9760068617847248,rms
500,1000,2,6,0.6000000000000001,0.9537597867877246,0.9566932322090502,rms
500,1000,2,6,0.7000000000000001,0.8621648422776845,0.8698690260319217,rms
500,1000,2,6,0.8,0.8310066234690656,0.8359129418754446,rms
500,1000,2,6,0.9,0.7832359511266853,0.7751171376663425,rms
500,1000,2,6,1.0,0.7624650713980913,0.7513788915777869,rms
500,1100,2,6,0.0,1.7436775728084857,1.7436775728084857,rms
500,1100,2,6,0.1,1.4960005997227113,1.4964017526967588,rms
500,1100,2,6,0.2,1.3292933915470824,1.3331379253939966,rms
500,1100,2,6,0.30000000000000004,1.2036006771471095,1.1966410238940162,rms
500,1100,2,6,0.4,1.0317324128974288,1.027403260810381,rms
500,1100,2,6,0.5,0.9586810788401157,0.9717667342203118,rms
500,1100,2,6,0.6000000000000001,0.8734264401667114,0.8716003836759506,rms
500,1100,2,6,0.7000000000000001,0.8302483155148014,0.8230755923582078,rms
500,1100,2,6,0.8,0.7830935678473219,0.7772014253277761,rms
500,1100,2,6,0.9,0.7574828623255043,0.7553800888620101,rms
500,1100,2,6,1.0,0.7155678089752183,0.7126446293186625,rms
500,1200,2,6,0.0,1.7849652527453097,1.7849652527453097,rms
500,1200,2,6,0.1,1.5318070486909219,1.5284986955432929,rms
500,1200,2,6,0.2,1.3039952015383618,1.3114052952035409,rms
500,1200,2,6,0.30000000000000004,1.0474393023438577,1.0667223728682373,rms
500,1200,2,6,0.4,1.0542062567727724,1.067119172444392,rms
500,1200,2,6,0.5,0.8963268835448763,0.9050072068108282,rms
500,1200,2,6,0.6000000000000001,0.8451286636032325,0.8447741425111644,rms
500,1200,2,6,0.7000000000000001,0.8246689724678008,0.8128274060733446,rms
500,1200,2,6,0.8,0.7558031678408614,0.7418292411859981,rms
500,1200,2,6,0.9,0.693931231029682,0.67939333315194,rms
500,1200,2,6,1.0,0.6808617525918652,0.6647588638483736,rms
500,1300,2,6,0.0,1.872447199423679,1.872447199423679,rms
500,1300,2,6,0.1,1.5253910828727424,1.5428606985225224,rms
500,1300,2,6,0.2,1.280301924632296,1.2914666293840107,rms
500,1300,2,6,0.30000000000000004,1.0940431081421211,1.128567598232362,rms
500,1300,2,6,0.4,0.9507903594443345,0.97197140373162,rms
500,1300,2,6,0.5,0.8666021402334713,0.8752564331652892,rms
500,1300,2,6,0.6000000000000001,0.7978084765479179,0.8171521948050358,rms
500,1300,2,6,0.7000000000000001,0.766832841456651,0.7845947770811457,rms
500,1300,2,6,0.8,0.6990094364077876,0.7136875078806362,rms
500,1300,2,6,0.9,0.6350923249919228,0.6517739533581217,rms
500,1300,2,6,1.0,0.6135234742620467,0.6273796971953557,rms
500,1400,2,6,0.0,1.8527718916278066,1.8527718916278066,rms
500,1400,2,6,0.1,1.493905836293661,1.5119074036625006,rms
500,1400,2,6,0.2,1.3169436470565845,1.3334612051127028,rms
500,1400,2,6,0.30000000000000004,1.088459767723146,1.111325870551719,rms
500,1400,2,6,0.4,0.9662218525637288,0.9796625296283543,rms
500,1400,2,6,0.5,0.931276116516094,0.9348849617036066,rms
500,1400,2,6,0.6000000000000001,0.7951516812314521,0.8075039301757572,rms
500,1400,2,6,0.7000000000000001,0.7725981949726908,0.7725031888099662,rms
500,1400,2,6,0.8,0.7253229236610963,0.7355855723792133,rms
500,1400,2,6,0.9,0.6965988652103802,0.6953022168277024,rms
500,1400,2,6,1.0,0.6445894402415477,0.6444211139114563,rms
500,1500,2,6,0.0,1.7928904302260995,1.7928904302260995,rms
500,1500,2,6,0.1,1.4392526350289523,1.4556339288226212,rms
500,1500,2,6,0.2,1.2411167324728323,1.2479406696885125,rms
500,1500,2,6,0.30000000000000004,1.1092249812010564,1.1048016703907717,rms
500,1500,2,6,0.4,0.927830155583236,0.9149899575085365,rms
500,1500,2,6,0.5,0.8181422052860328,0.819993681360263,rms
500,1500,2,6,0.6000000000000001,0.7750235524555141,0.7632906128089534,rms
500,1500,2,6,0.7000000000000001,0.7218418025837517,0.7098006816567025,rms
500,1500,2,6,0.8,0.6800024220212106,0.6755454047275916,rms
500,1500,2,6,0.9,0.6329522683251547,0.6245672616645497,rms
500,1500,2,6,1.0,0.6015468649003465,0.5969863943412963,rms
500,1600,2,6,0.0,1.8575967018932509,1.8575967018932509,rms
500,1600,2,6,0.1,1.464217236363267,1.485339296178164,rms
500,1600,2,6,0.2,1.1959243528330945,1.210620690511859,rms
500,1600,2,6,0.30000000000000004,1.0808985088622471,1.0840238920022025,rms
500,1600,2,6,0.4,0.9383577548747246,0.9460356770078244,rms
500,1600,2,6,0.5,0.8279602880377449,0.8351130978562806,rms
500,1600,2,6,0.6000000000000001,0.7749616490104969,0.7774004873477689,rms
500,1600,2,6,0.7000000000000001,0.7040277683488817,0.6969591113826742,rms
500,1600,2,6,0.8,0.6623781075240758,0.6619493304400333,rms
500,1600,2,6,0.9,0.6195540528755638,0.6158735158395294,rms
500,1600,2,6,1.0,0.6014451714039367,0.5926643888657845,rms
500,1700,2,6,0.0,1.8113287828676357,1.8113287828676357,rms
500,1700,2,6,0.1,1.4804197183883467,1.478280177475035,rms
500,1700,2,6,0.2,1.3009706067537452,1.3014812025211417,rms
500,1700,2,6,0.30000000000000004,1.1079131106776356,1.098594404950096,rms
500,1700,2,6,0.4,0.9305645422636826,0.9332737785840444,rms
500,1700,2,6,0.5,0.8703125147269325,0.861917184886686,rms
500,1700,2,6,0.6000000000000001,0.7996621343697902,0.8067685314147479,rms
500,1700,2,6,0.7000000000000001,0.7303776600876478,0.7295680841888218,rms
500,1700,2,6,0.8,0.6875966953756723,0.6841410496118708,rms
500,1700,2,6,0.9,0.6349604632109476,0.6318150329414423,rms
500,1700,2,6,1.0,0.6135436287085893,0.6083260685402005,rms
500,1800,2,6,0.0,1.9031678422318128,1.9031678422318128,rms
500,1800,2,6,0.1,1.4488262624013093,1.4664973146010034,rms
500,1800,2,6,0.2,1.2206771297001866,1.242329161694184,rms
500,1800,2,6,0.30000000000000004,1.0020633841707187,1.0139919527006866,rms
500,1800,2,6,0.4,0.8270091652141724,0.8457288963425581,rms
500,1800,2,6,0.5,0.7585055869722918,0.774906057179936,rms
500,1800,2,6,0.6000000000000001,0.7457216673174308,0.7453645196910357,rms
500,1800,2,6,0.7000000000000001,0.6563327042504817,0.6487401595340025,rms
500,1800,2,6,0.8,0.6558048591236793,0.6579550060913294,rms
500,1800,2,6,0.9,0.6068834453146733,0.5932458022555959,rms
500,1800,2,6,1.0,0.5698819239608027,0.5591969897667143,rms
500,1900,2,6,0.0,1.732641726991427,1.732641726991427,rms
500,1900,2,6,0.1,1.3393783411319031,1.3584283480329782,rms
500,1900,2,6,0.2,1.1167353772800528,1.1292302608670193,rms
500,1900,2,6,0.30000000000000004,0.9684909791824355,0.9614471043432209,rms
500,1900,2,6,0.4,0.8049791979101538,0.8037835471887468,rms
500,1900,2,6,0.5,0.7079348506938723,0.7011275701164776,rms
500,1900,2,6,0.6000000000000001,0.6535754877231378,0.6517788080858903,rms
500,1900,2,6,0.7000000000000001,0.6030510825563784,0.6008792898727261,rms
500,1900,2,6,0.8,0.5701025440737153,0.5776966020807457,rms
500,1900,2,6,0.9,0.5115029363873737,0.5029516839196368,rms
500,1900,2,6,1.0,0.4845288861583381,0.4826680326698571,rms
200,250,2,6,0.0,1.946408922608049,1.946408922608049,rms
200,250,2,6,0.1,1.8113081870639716,1.8161991827139612,rms
200,250,2,6,0.2,1.4895786027769822,1.5404410222959752,rms
200,250,2,6,0.30000000000000004,1.553245652554643,1.5705083613555748,rms
200,250,2,6,0.4,1.36776500037044,1.3920066187489848,rms
200,250,2,6,0.5,1.1102242269645222,1.1787390212293543,rms
200,250,2,6,0.6000000000000001,1.0936683089716206,1.1471513450111974,rms
200,250,2,6,0.7000000000000001,1.006391024233773,1.039033233936422,rms
200,250,2,6,0.8,0.9554590441219715,0.9931590870401857,rms
200,250,2,6,0.9,0.895453905823856,0.9331843270314775,rms
200,250,2,6,1.0,0.8353950143175723,0.8591128349219774,rms
300,250,2,6,0.0,1.9068263182871408,1.9068263182871408,rms
300,250,2,6,0.1,1.7741768005908003,1.7819300850303421,rms
300,250,2,6,0.2,1.6039018298315464,1.632414043605324,rms
300,250,2,6,0.30000000000000004,1.5329152980291476,1.5559811511399477,rms
300,250,2,6,0.4,1.5672963925920724,1.58376016727683,rms
300,250,2,6,0.5,1.380240739441446,1.4049954271231329,rms
300,250,2,6,0.6000000000000001,1.3089087493798905,1.3339180241393247,rms
300,250,2,6,0.7000000000000001,1.3114620961951748,1.3374823019532265,rms
300,250,2,6,0.8,1.1906973628794482,1.2243005724273461,rms
300,250,2,6,0.9,1.158492746699502,1.1798530769804603,rms
300,250,2,6,1.0,1.1078178071974458,1.1373205609219663,rms
400,250,2,6,0.0,1.7855280237380133,1.7855280237380133,rms
400,250,2,6,0.1,1.7143114443927951,1.7174836927640582,rms
400,250,2,6,0.2,1.6234331721514712,1.6378466451178821,rms
400,250,2,6,0.30000000000000004,1.5473306492961991,1.5592927116300972,rms
400,250,2,6,0.4,1.4859334676710985,1.4985367463877421,rms
400,250,2,6,0.5,1.4657996272916745,1.476693636656834,rms
400,250,2,6,0.6000000000000001,1.419085298619664,1.4204342052452081,rms
400,250,2,6,0.7000000000000001,1.346657939334023,1.360599678123502,rms
400,250,2,6,0.8,1.2651186502465817,1.2734020072016838,rms
400,250,2,6,0.9,1.219235982672291,1.2309944065939367,rms
400,250,2,6,1.0,1.164535754324049,1.1768873532854995,rms
500,250,2,6,0.0,1.7793123280362353,1.7793123280362353,rms
500,250,2,6,0.1,1.7224059205238418,1.7270222336965588,rms
500,250,2,6,0.2,1.7006328615844981,1.698498553266215,rms
500,250,2,6,0.30000000000000004,1.5772529151525498,1.5909750372640006,rms
500,250,2,6,0.4,1.5537170389799553,1.5601330508346107,rms
500,250,2,6,0.5,1.5009101236234113,1.5053515469128738,rms
500,250,2,6,0.6000000000000001,1.4909179290437193,1.4909900230567157,rms
500,250,2,6,0.7000000000000001,1.408802265840514,1.4154676494156744,rms
500,250,2,6,0.8,1.3410240326384908,1.358206857450794,rms
500,250,2,6,0.9,1.3310846329529304,1.3418461773265187,rms
500,250,2,6,1.0,1.297055430009166,1.303840292995794,rms
600,250,2,6,0.0,1.888895035948723,1.888895035948723,rms
600,250,2,6,0.1,1.8092344977771027,1.815791906775245,rms
600,250,2,6,0.2,1.772028232102804,1.7771921736388856,rms
600,250,2,6,0.30000000000000004,1.7157868693271405,1.7273871765597095,rms
600,250,2,6,0.4,1.6589274855628013,1.6699694825553666,rms
600,250,2,6,0.5,1.5899658063608706,1.6099967355547395,rms
600,250,2,6,0.6000000000000001,1.5790871695069508,1.5917144767059956,rms
600,250,2,6,0.7000000000000001,1.4895090923934267,1.5170002318318212,rms
600,250,2,6,0.8,1.4456952862852201,1.4714560127598064,rms
600,250,2,6,0.9,1.3671396026833078,1.4002456710931557,rms
600,250,2,6,1.0,1.341475217105483,1.3746915918193867,rms
700,250,2,6,0.0,1.8067680340722292,1.8067680340722292,rms
700,250,2,6,0.1,1.7581660562582992,1.761311355318,rms
700,250,2,6,0.2,1.678586900392444,1.6889105659337365,rms
700,250,2,6,0.30000000000000004,1.657832454789543,1.6623411221829514,rms
700,250,2,6,0.4,1.637557868543102,1.6486188875715708,rms
700,250,2,6,0.5,1.5472721189510963,1.5657504489714325,rms
700,250,2,6,0.6000000000000001,1.4944122022164608,1.520300099544119,rms
700,250,2,6,0.7000000000000001,1.4529877396864492,1.4766001962279793,rms
700,250,2,6,0.8,1.4136864860488687,1.438583245467733,rms
700,250,2,6,0.9,1.3846807961429124,1.4155030208133101,rms
700,250,2,6,1.0,1.343699941372227,1.372339025924121,rms
800,250,2,6,0.0,1.8493486081484074,1.8493486081484074,rms
800,250,2,6,0.1,1.8064009329146384,1.806757651402678,rms
800,250,2,6,0.2,1.7796305782605377,1.7816401682873926,rms
800,250,2,6,0.30000000000000004,1.6958670273538607,1.7065414165798158,rms
800,250,2,6,0.4,1.7157572085999997,1.7235030673753005,rms
800,250,2,6,0.5,1.6330903330076374,1.6439551493373947,rms
800,250,2,6,0.6000000000000001,1.5767497877801948,1.5929970372415656,rms
800,250,2,6,0.7000000000000001,1.57119041709782,1.5831850676411932,rms
800,250,2,6,0.8,1.5394361448628395,1.5544591159336854,rms
800,250,2,6,0.9,1.5163353178175978,1.5286751916545258,rms
800,250,2,6,1.0,1.4844476396221062,1.4968459977466724,rms
900,250,2,6,0.0,1.7114212012793375,1.7114212012793375,rms
900,250,2,6,0.1,1.6753803049361977,1.6762644751391895,rms
900,250,2,6,0.2,1.6619781903490787,1.6636860374352518,rms
900,250,2,6,0.30000000000000004,1.6242660515952076,1.6267854777031567,rms
900,250,2,6,0.4,1.5867889141569724,1.588226714420568,rms
900,250,2,6,0.5,1.5522422910965175,1.5544767701835647,rms
900,250,2,6,0.6000000000000001,1.5352024844883476,1.5351985630119003,rms
900,250,2,6,0.7000000000000001,1.4922009010864683,1.4954840592332395,rms
900,250,2,6,0.8,1.4913608781995038,1.4904902851837103,rms
900,250,2,6,0.9,1.4732724890942421,1.470137803337019,rms
900,250,2,6,1.0,1.4405749388062596,1.438479469833645,rms
1000,250,2,6,0.0,1.8591101917931145,1.8591101917931145,rms
1000,250,2,6,0.1,1.8390822208810544,1.8391797507628898,rms
