prop_ho_greater_std,prop_hol_greater_std,N,M,K1,K2,rep,model
0.5384615384615384,0.46153846153846156,1000,64,8,9,24,ho
0.41379310344827586,0.2413793103448276,1000,141,8,9,21,ho
0.32131147540983607,0.3540983606557377,1000,1521,2,3,27,ho
0.3448275862068966,0.41379310344827586,1000,141,6,7,26,hol
0.45889487870619944,0.09366576819407008,1000,7419,12,13,36,ho
0.2413793103448276,0.1724137931034483,1000,141,2,3,4,hol
0.3115942028985507,0.4057971014492754,1000,689,6,7,2,hol
0.36507936507936506,0.2857142857142857,1000,312,2,3,42,hol
0.22708894878706198,0.38274932614555257,1000,7419,6,7,21,hol
0.3639344262295082,0.10163934426229508,1000,1521,10,11,45,ho
0.42857142857142855,0.1111111111111111,1000,312,10,11,5,ho
0.3333333333333333,0.18840579710144928,1000,689,8,9,5,ho
0.6923076923076923,0.5384615384615384,1000,64,12,13,1,ho
0.47101449275362317,0.4927536231884058,1000,689,6,7,25,hol
0.23039365273115656,0.374122673176686,1000,16384,4,5,47,hol
0.41304347826086957,0.36231884057971014,1000,689,2,3,32,hol
0.39517851693622214,0.3109551418980775,1000,16384,4,5,33,ho
0.463768115942029,0.4927536231884058,1000,689,8,9,30,hol
0.2857142857142857,0.2222222222222222,1000,312,6,7,28,ho
0.2971014492753623,0.15942028985507245,1000,689,6,7,39,ho
0.40921574610924627,0.17943240768996033,1000,16384,8,9,20,ho
0.25846811107720474,0.41257247482453463,1000,16384,2,3,48,hol
0.6923076923076923,0.38461538461538464,1000,64,12,13,8,ho
0.32589285714285715,0.18601190476190477,1000,3360,4,5,26,ho
0.39855072463768115,0.463768115942029,1000,689,4,5,36,hol
0.34523809523809523,0.11458333333333333,1000,3360,8,9,19,ho
0.20689655172413793,0.13793103448275862,1000,141,2,3,13,ho
0.3793103448275862,0.5862068965517241,1000,141,10,11,35,hol
0.37398921832884097,0.2398921832884097,1000,7419,4,5,32,ho
0.5172413793103449,0.5862068965517241,1000,141,6,7,34,hol
0.40327380952380953,0.06845238095238096,1000,3360,12,13,21,ho
0.4482758620689655,0.41379310344827586,1000,141,4,5,23,hol
0.31845238095238093,0.11904761904761904,1000,3360,6,7,25,ho
0.3333333333333333,0.4444444444444444,1000,312,12,13,20,hol
0.20872749465974977,0.389075373817516,1000,16384,8,9,49,hol
0.36065573770491804,0.40327868852459015,1000,1521,6,7,24,hol
0.36160714285714285,0.35714285714285715,1000,3360,2,3,44,ho
0.38461538461538464,0.38461538461538464,1000,64,10,11,41,hol
0.44522429050961243,0.2371071101617333,1000,16384,6,7,14,ho
0.4778761061946903,0.1422032346658529,1000,16384,12,13,49,ho
0.21428571428571427,0.353099730458221,1000,7419,12,13,19,hol
0.3492063492063492,0.2857142857142857,1000,312,6,7,34,ho
0.49206349206349204,0.6031746031746031,1000,312,10,11,41,hol
0.4482758620689655,0.3448275862068966,1000,141,6,7,30,ho
0.24918032786885247,0.34098360655737703,1000,1521,8,9,8,hol
0.3344262295081967,0.2459016393442623,1000,1521,4,5,4,ho
0.3901639344262295,0.36721311475409835,1000,1521,4,5,32,hol
0.4855072463768116,0.4492753623188406,1000,689,2,3,45,hol
0.20689655172413793,0.1724137931034483,1000,141,2,3,43,ho
0.37534330180042724,0.33384192859322553,1000,16384,4,5,7,ho
0.2322245956667684,0.3863289594140983,1000,16384,12,13,20,hol
0.5172413793103449,0.4827586206896552,1000,141,8,9,30,hol
0.3968253968253968,0.5079365079365079,1000,312,8,9,8,hol
0.21238938053097345,0.4028074458346048,1000,16384,12,13,4,hol
0.38405797101449274,0.5289855072463768,1000,689,4,5,33,hol
0.3793103448275862,0.41379310344827586,1000,141,12,13,18,hol
0.38461538461538464,0.38461538461538464,1000,64,10,11,43,ho
0.3103448275862069,0.3448275862068966,1000,141,4,5,0,ho
0.25,0.36755952380952384,1000,3360,10,11,23,hol
0.39880952380952384,0.3601190476190476,1000,3360,2,3,38,ho
0.5517241379310345,0.5862068965517241,1000,141,4,5,3,hol
0.29180327868852457,0.17049180327868851,1000,1521,4,5,30,ho
0.45652173913043476,0.47101449275362317,1000,689,6,7,35,hol
0.4827586206896552,0.3793103448275862,1000,141,6,7,18,hol
0.391304347826087,0.41304347826086957,1000,689,4,5,10,hol
0.29464285714285715,0.19642857142857142,1000,3360,4,5,16,ho
0.2413793103448276,0.2413793103448276,1000,141,2,3,23,ho
0.4290509612450412,0.14098260604211169,1000,16384,10,11,44,ho
0.27529761904761907,0.34077380952380953,1000,3360,4,5,47,hol
0.3968253968253968,0.5555555555555556,1000,312,6,7,30,hol
0.2898550724637681,0.38405797101449274,1000,689,2,3,41,ho
0.38839285714285715,0.34970238095238093,1000,3360,2,3,22,ho
0.5172413793103449,0.3448275862068966,1000,141,4,5,41,hol
0.32608695652173914,0.13043478260869565,1000,689,8,9,46,ho
0.23076923076923078,0.07692307692307693,1000,64,2,3,37,ho
0.30654761904761907,0.37351190476190477,1000,3360,10,11,20,hol
0.33490566037735847,0.23450134770889489,1000,7419,4,5,27,ho
0.30434782608695654,0.2391304347826087,1000,689,4,5,38,ho
0.3221024258760108,0.27897574123989216,1000,7419,4,5,6,ho
0.5517241379310345,0.3103448275862069,1000,141,6,7,9,ho
0.38746630727762804,0.21495956873315364,1000,7419,6,7,12,ho
0.3448275862068966,0.4827586206896552,1000,141,8,9,38,hol
0.23809523809523808,0.36507936507936506,1000,312,2,3,8,ho
0.3968253968253968,0.5238095238095238,1000,312,12,13,38,hol
0.23076923076923078,0.38461538461538464,1000,64,12,13,38,hol
0.4876411351846201,0.16783643576441867,1000,16384,12,13,25,ho
0.19713152273420811,0.36771437290204456,1000,16384,12,13,35,hol
0.3103448275862069,0.3103448275862069,1000,141,6,7,5,ho
0.5396825396825397,0.5873015873015873,1000,312,12,13,24,hol
0.25396825396825395,0.38095238095238093,1000,312,2,3,45,ho
0.2113095238095238,0.34672619047619047,1000,3360,12,13,29,hol
0.3081967213114754,0.05901639344262295,1000,1521,12,13,35,ho
0.4057971014492754,0.4420289855072464,1000,689,10,11,9,hol
0.5384615384615384,0.23076923076923078,1000,64,12,13,29,ho
0.4524590163934426,0.39672131147540984,1000,1521,2,3,21,hol
0.39853524565151055,0.42691486115349403,1000,16384,2,3,8,ho
0.3333333333333333,0.41304347826086957,1000,689,12,13,13,hol
0.23076923076923078,0.3076923076923077,1000,64,4,5,48,ho
0.26811594202898553,0.11594202898550725,1000,689,8,9,4,ho
0.46841623436069574,0.24290509612450412,1000,16384,6,7,32,ho
0.3076923076923077,0.3076923076923077,1000,64,12,13,6,hol
0.07692307692307693,0.23076923076923078,1000,64,2,3,43,ho
0.36507936507936506,0.07936507936507936,1000,312,12,13,46,ho
0.07692307692307693,0.07692307692307693,1000,64,2,3,30,hol
0.3244047619047619,0.23214285714285715,1000,3360,4,5,8,ho
0.24702380952380953,0.33630952380952384,1000,3360,10,11,11,hol
0.35737704918032787,0.3770491803278688,1000,1521,4,5,24,hol
0.4126984126984127,0.031746031746031744,1000,312,12,13,9,ho
0.6923076923076923,0.5384615384615384,1000,64,12,13,41,ho
0.2753623188405797,0.26811594202898553,1000,689,4,5,42,ho
0.38461538461538464,0.6153846153846154,1000,64,4,5,26,hol
0.35737704918032787,0.35081967213114756,1000,1521,4,5,17,hol
0.21605126640219713,0.4211168751907232,1000,16384,6,7,41,hol
0.2857142857142857,0.23809523809523808,1000,312,4,5,17,ho
0.4492753623188406,0.08695652173913043,1000,689,12,13,8,ho
0.5517241379310345,0.41379310344827586,1000,141,6,7,33,hol
0.3333333333333333,0.1746031746031746,1000,312,10,11,44,ho
0.4603174603174603,0.5714285714285714,1000,312,6,7,41,hol
0.38461538461538464,0.38461538461538464,1000,64,12,13,27,hol
0.5507246376811594,0.4782608695652174,1000,689,2,3,2,hol
0.375,0.13392857142857142,1000,3360,8,9,23,ho
0.2663690476190476,0.34970238095238093,1000,3360,4,5,5,hol
0.35081967213114756,0.14426229508196722,1000,1521,6,7,7,ho
0.42264266097039976,0.2181873664937443,1000,16384,8,9,5,ho
0.3115942028985507,0.1956521739130435,1000,689,6,7,24,ho
0.3081967213114754,0.1901639344262295,1000,1521,4,5,26,ho
0.3475409836065574,0.1180327868852459,1000,1521,8,9,34,ho
0.20689655172413793,0.1724137931034483,1000,141,2,3,43,hol
0.4482758620689655,0.4827586206896552,1000,141,10,11,31,hol
0.41369047619047616,0.13095238095238096,1000,3360,8,9,6,ho
0.46153846153846156,0.15384615384615385,1000,64,6,7,33,hol
0.2145254806225206,0.3805309734513274,1000,16384,8,9,21,hol
0.29508196721311475,0.4098360655737705,1000,1521,10,11,49,hol
0.3103448275862069,0.4482758620689655,1000,141,10,11,21,hol
0.3997558742752518,0.3750381446444919,1000,16384,2,3,9,ho
0.5172413793103449,0.3103448275862069,1000,141,12,13,37,ho
0.23809523809523808,0.32142857142857145,1000,3360,8,9,44,hol
0.4827586206896552,0.5517241379310345,1000,141,6,7,49,hol
0.38877021666158074,0.324382056759231,1000,16384,4,5,45,ho
0.2183288409703504,0.39892183288409705,1000,7419,6,7,42,hol
0.2197131522734208,0.4202014037229173,1000,16384,6,7,0,hol
0.35507246376811596,0.10869565217391304,1000,689,10,11,3,ho
0.4430881904180653,0.164174549893195,1000,16384,10,11,43,ho
0.2187976808056149,0.40219713152273423,1000,16384,4,5,13,hol
0.26785714285714285,0.37202380952380953,1000,3360,12,13,49,hol
0.32459016393442625,0.15081967213114755,1000,1521,6,7,1,ho
0.39151663106499845,0.4156240463838877,1000,16384,2,3,28,ho
0.3377049180327869,0.04590163934426229,1000,1521,12,13,34,ho
0.24262295081967214,0.35081967213114756,1000,1521,12,13,16,hol
0.2857142857142857,0.20386904761904762,1000,3360,4,5,14,ho
0.44461397619774184,0.1281660054928288,1000,16384,12,13,8,ho
0.36507936507936506,0.36507936507936506,1000,312,4,5,42,ho
0.40341776014647546,0.40036618858712236,1000,16384,2,3,24,ho
0.3076923076923077,0.23076923076923078,1000,64,8,9,12,ho
0.25,0.38392857142857145,1000,3360,10,11,27,hol
0.21757705218187368,0.40341776014647546,1000,16384,6,7,27,hol
0.31398809523809523,0.38095238095238093,1000,3360,4,5,6,hol
0.46153846153846156,0.3076923076923077,1000,64,4,5,16,hol
0.15384615384615385,0.3076923076923077,1000,64,2,3,49,hol
0.24797843665768193,0.3921832884097035,1000,7419,6,7,33,hol
0.3645833333333333,0.10714285714285714,1000,3360,8,9,43,ho
0.23660714285714285,0.34523809523809523,1000,3360,8,9,6,hol
0.3564690026954178,0.22371967654986524,1000,7419,4,5,40,ho
0.20689655172413793,0.1724137931034483,1000,141,2,3,46,hol
0.3807277628032345,0.3753369272237197,1000,7419,2,3,44,ho
0.38746630727762804,0.14353099730458221,1000,7419,8,9,31,ho
0.1916386939273726,0.38114128776319806,1000,16384,10,11,46,hol
0.38839285714285715,0.37351190476190477,1000,3360,2,3,4,hol
0.5517241379310345,0.4482758620689655,1000,141,6,7,13,hol
0.3968253968253968,0.5873015873015873,1000,312,8,9,5,hol
0.26811594202898553,0.21739130434782608,1000,689,4,5,30,ho
0.37681159420289856,0.5217391304347826,1000,689,6,7,0,hol
0.34057971014492755,0.41304347826086957,1000,689,12,13,21,hol
0.28422619047619047,0.3854166666666667,1000,3360,4,5,34,hol
0.6551724137931034,0.5172413793103449,1000,141,8,9,41,ho
0.3793103448275862,0.4482758620689655,1000,141,10,11,3,hol
0.35507246376811596,0.4057971014492754,1000,689,12,13,4,hol
0.21495956873315364,0.35377358490566035,1000,7419,12,13,44,hol
0.22916666666666666,0.3333333333333333,1000,3360,8,9,4,hol
0.19255416539517853,0.38999084528532196,1000,16384,10,11,33,hol
0.4029649595687331,0.1522911051212938,1000,7419,8,9,35,ho
0.3160377358490566,0.3719676549865229,1000,7419,2,3,6,hol
0.36231884057971014,0.42028985507246375,1000,689,2,3,3,ho
0.3976197741837046,0.336283185840708,1000,16384,4,5,34,ho
0.3540983606557377,0.40327868852459015,1000,1521,4,5,20,hol
0.3114754098360656,0.03278688524590164,1000,1521,12,13,49,ho
0.13793103448275862,0.13793103448275862,1000,141,2,3,18,hol
0.24702380952380953,0.37351190476190477,1000,3360,6,7,36,hol
0.37331536388140163,0.1664420485175202,1000,7419,8,9,40,ho
0.5862068965517241,0.3103448275862069,1000,141,12,13,16,ho
0.2721311475409836,0.08196721311475409,1000,1521,8,9,5,ho
0.3968253968253968,0.25396825396825395,1000,312,2,3,38,hol
0.22950819672131148,0.29180327868852457,1000,1521,10,11,34,hol
0.3076923076923077,0.38461538461538464,1000,64,2,3,3,hol
0.15384615384615385,0.23076923076923078,1000,64,6,7,25,hol
0.32681940700808626,0.36253369272237196,1000,7419,2,3,13,hol
0.38461538461538464,0.3076923076923077,1000,64,10,11,22,hol
0.2486522911051213,0.39016172506738545,1000,7419,4,5,45,hol
0.4110466890448581,0.3875495880378395,1000,16384,2,3,46,ho
0.35737704918032787,0.05573770491803279,1000,1521,12,13,40,ho
0.20415013732072018,0.3506255721696674,1000,16384,12,13,16,hol
0.21428571428571427,0.3586309523809524,1000,3360,12,13,42,hol
0.5517241379310345,0.4827586206896552,1000,141,6,7,4,ho
0.30727762803234504,0.37331536388140163,1000,7419,2,3,22,hol
0.38175160207506864,0.39151663106499845,1000,16384,2,3,47,ho
0.2983606557377049,0.24262295081967214,1000,1521,4,5,14,ho
0.22154409520903265,0.42660970399755876,1000,16384,4,5,34,hol
0.2536231884057971,0.1956521739130435,1000,689,4,5,28,ho
0.4482758620689655,0.5517241379310345,1000,141,6,7,20,hol
0.46153846153846156,0.6923076923076923,1000,64,10,11,40,hol
0.3639344262295082,0.46229508196721314,1000,1521,10,11,11,hol
0.41846361185983827,0.1091644204851752,1000,7419,12,13,20,ho
0.4036388140161725,0.14824797843665768,1000,7419,8,9,1,ho
0.3103448275862069,0.4827586206896552,1000,141,8,9,26,hol
0.20231919438510834,0.3973146170277693,1000,16384,6,7,6,hol
0.25744047619047616,0.30654761904761907,1000,3360,12,13,0,hol
0.43478260869565216,0.42028985507246375,1000,689,4,5,41,hol
0.5384615384615384,0.46153846153846156,1000,64,12,13,13,ho
0.2857142857142857,0.23809523809523808,1000,312,2,3,3,hol
0.23958333333333334,0.33482142857142855,1000,3360,8,9,37,hol
0.23076923076923078,0.38461538461538464,1000,64,8,9,17,hol
0.5144927536231884,0.3695652173913043,1000,689,2,3,35,hol
0.38095238095238093,0.3492063492063492,1000,312,2,3,28,ho
0.282575526396094,0.41257247482453463,1000,16384,2,3,23,hol
0.2971014492753623,0.050724637681159424,1000,689,12,13,9,ho
0.34970238095238093,0.3482142857142857,1000,3360,2,3,20,hol
0.42452830188679247,0.08153638814016173,1000,7419,12,13,42,ho
0.1724137931034483,0.2413793103448276,1000,141,8,9,45,hol
0.47619047619047616,0.5714285714285714,1000,312,4,5,19,hol
0.42752517546536467,0.4162343606957583,1000,16384,2,3,41,ho
0.204177897574124,0.3551212938005391,1000,7419,12,13,36,hol
0.42857142857142855,0.5396825396825397,1000,312,6,7,18,hol
0.23517520215633422,0.3793800539083558,1000,7419,6,7,6,hol
0.41304347826086957,0.41304347826086957,1000,689,2,3,10,ho
0.49206349206349204,0.23809523809523808,1000,312,10,11,46,ho
0.25901639344262295,0.35737704918032787,1000,1521,12,13,36,hol
0.37870619946091644,0.14285714285714285,1000,7419,8,9,41,ho
0.2754098360655738,0.33114754098360655,1000,1521,10,11,14,hol
0.4191374663072776,0.14487870619946092,1000,7419,8,9,0,ho
0.34057971014492755,0.391304347826087,1000,689,2,3,24,ho
0.49595687331536387,0.10512129380053908,1000,7419,12,13,35,ho
0.26670735428745806,0.43484894720781203,1000,16384,2,3,1,hol
0.375,0.3541666666666667,1000,3360,2,3,48,hol
0.32608695652173914,0.10869565217391304,1000,689,10,11,41,ho
0.6923076923076923,0.5384615384615384,1000,64,12,13,18,ho
0.3973146170277693,0.25389075373817516,1000,16384,6,7,18,ho
0.4827586206896552,0.41379310344827586,1000,141,10,11,7,ho
0.44644491913335366,0.19926762282575528,1000,16384,8,9,28,ho
0.26548672566371684,0.40860543179737563,1000,16384,2,3,26,hol
0.3611859838274933,0.3867924528301887,1000,7419,2,3,48,ho
0.20833333333333334,0.34672619047619047,1000,3360,12,13,35,hol
0.22673176685993288,0.39365273115654564,1000,16384,6,7,38,hol
0.23076923076923078,0.23076923076923078,1000,64,4,5,2,ho
0.29508196721311475,0.1180327868852459,1000,1521,6,7,40,ho
0.3908355795148248,0.1610512129380054,1000,7419,8,9,34,ho
0.35507246376811596,0.15942028985507245,1000,689,8,9,42,ho
0.2754098360655738,0.1180327868852459,1000,1521,6,7,26,ho
0.8461538461538461,0.7692307692307693,1000,64,8,9,49,ho
0.3705357142857143,0.09523809523809523,1000,3360,8,9,45,ho
0.2698412698412698,0.2857142857142857,1000,312,4,5,48,ho
0.38461538461538464,0.38461538461538464,1000,64,10,11,17,hol
0.15384615384615385,0.0,1000,64,2,3,5,hol
0.7241379310344828,0.41379310344827586,1000,141,12,13,45,ho
0.3333333333333333,0.12698412698412698,1000,312,12,13,4,ho
0.20628623741226731,0.37595361611229783,1000,16384,12,13,5,hol
0.29017857142857145,0.3630952380952381,1000,3360,4,5,0,hol
0.20689655172413793,0.20689655172413793,1000,141,2,3,41,ho
0.4211590296495957,0.14555256064690028,1000,7419,10,11,33,ho
0.3076923076923077,0.23076923076923078,1000,64,4,5,7,hol
0.30997304582210244,0.37129380053908356,1000,7419,2,3,12,hol
0.4420485175202156,0.09905660377358491,1000,7419,12,13,45,ho
0.32589285714285715,0.3898809523809524,1000,3360,4,5,23,hol
0.3344262295081967,0.36721311475409835,1000,1521,8,9,43,hol
0.2786885245901639,0.36065573770491804,1000,1521,12,13,13,hol
0.36507936507936506,0.2857142857142857,1000,312,2,3,34,hol
0.2608695652173913,0.13043478260869565,1000,689,6,7,31,ho
0.4492753623188406,0.5072463768115942,1000,689,4,5,14,hol
0.3333333333333333,0.3968253968253968,1000,312,10,11,0,hol
0.4855072463768116,0.427536231884058,1000,689,2,3,40,hol
0.40494354592615195,0.30790357033872445,1000,16384,4,5,27,ho
0.3793103448275862,0.1724137931034483,1000,141,8,9,42,ho
0.28273809523809523,0.3854166666666667,1000,3360,8,9,22,hol
0.4482758620689655,0.16295392126945377,1000,16384,10,11,8,ho
0.39622641509433965,0.11522911051212938,1000,7419,10,11,13,ho
0.391304347826087,0.37681159420289856,1000,689,2,3,30,ho
0.37681159420289856,0.07246376811594203,1000,689,10,11,9,ho
0.7692307692307693,0.38461538461538464,1000,64,12,13,33,ho
0.45652173913043476,0.09420289855072464,1000,689,12,13,48,ho
0.26229508196721313,0.36065573770491804,1000,1521,6,7,48,hol
0.4164420485175202,0.1522911051212938,1000,7419,8,9,12,ho
0.42857142857142855,0.5396825396825397,1000,312,10,11,34,hol
0.3492063492063492,0.23809523809523808,1000,312,2,3,4,hol
0.25396825396825395,0.2857142857142857,1000,312,2,3,1,ho
0.3805309734513274,0.3912114739090632,1000,16384,2,3,27,ho
0.5289855072463768,0.4855072463768116,1000,689,4,5,49,hol
0.2604166666666667,0.3601190476190476,1000,3360,6,7,34,hol
0.2857142857142857,0.15773809523809523,1000,3360,6,7,9,ho
0.3492063492063492,0.23809523809523808,1000,312,6,7,20,ho
0.3770491803278688,0.04262295081967213,1000,1521,12,13,30,ho
0.39855072463768115,0.3695652173913043,1000,689,2,3,31,hol
0.3793103448275862,0.27586206896551724,1000,141,4,5,7,ho
0.32547169811320753,0.39892183288409705,1000,7419,2,3,30,hol
0.30434782608695654,0.08695652173913043,1000,689,10,11,36,ho
0.4330357142857143,0.3854166666666667,1000,3360,2,3,43,ho
0.2754098360655738,0.3770491803278688,1000,1521,6,7,23,hol
0.26823314006713456,0.4006713457430577,1000,16384,2,3,40,hol
0.3695652173913043,0.09420289855072464,1000,689,12,13,23,ho
0.23787061994609165,0.35107816711590295,1000,7419,4,5,4,hol
0.6153846153846154,0.5384615384615384,1000,64,10,11,19,ho
0.15384615384615385,0.15384615384615385,1000,64,4,5,25,ho
0.4786885245901639,0.36721311475409835,1000,1521,2,3,40,hol
0.5172413793103449,0.5517241379310345,1000,141,12,13,37,hol
0.4444444444444444,0.1746031746031746,1000,312,12,13,21,ho
0.28852459016393445,0.36065573770491804,1000,1521,12,13,2,hol
0.15384615384615385,0.07692307692307693,1000,64,2,3,6,hol
0.28125,0.3586309523809524,1000,3360,6,7,44,hol
0.4827586206896552,0.6896551724137931,1000,141,12,13,39,hol
0.3448275862068966,0.20689655172413793,1000,141,6,7,22,ho
0.3968253968253968,0.25396825396825395,1000,312,6,7,26,ho
0.3968253968253968,0.38095238095238093,1000,312,4,5,46,hol
0.3933475740006103,0.16356423558132438,1000,16384,10,11,13,ho
0.4786885245901639,0.3442622950819672,1000,1521,2,3,9,hol
0.3076923076923077,0.38461538461538464,1000,64,4,5,5,ho
0.49206349206349204,0.4603174603174603,1000,312,4,5,10,hol
0.20872749465974977,0.4095209032651816,1000,16384,8,9,30,hol
0.2648809523809524,0.4166666666666667,1000,3360,10,11,21,hol
0.29910714285714285,0.23214285714285715,1000,3360,4,5,27,ho
0.36507936507936506,0.30158730158730157,1000,312,2,3,2,hol
0.3333333333333333,0.14732142857142858,1000,3360,6,7,1,ho
0.3881401617250674,0.25,1000,7419,4,5,49,ho
0.5238095238095238,0.5238095238095238,1000,312,12,13,34,hol
0.4126984126984127,0.4603174603174603,1000,312,2,3,32,ho
0.18733153638814015,0.35175202156334234,1000,7419,12,13,26,hol
0.38405797101449274,0.463768115942029,1000,689,12,13,2,hol
0.3524258760107817,0.2715633423180593,1000,7419,4,5,42,ho
0.23076923076923078,0.0,1000,64,2,3,41,hol
0.3968253968253968,0.5079365079365079,1000,312,10,11,25,hol
0.29464285714285715,0.3705357142857143,1000,3360,4,5,4,hol
0.4827586206896552,0.3103448275862069,1000,141,6,7,4,hol
0.19835215135794934,0.3872444308819042,1000,16384,12,13,12,hol
0.3540983606557377,0.3901639344262295,1000,1521,2,3,5,ho
0.44345238095238093,0.3958333333333333,1000,3360,2,3,40,hol
0.40773809523809523,0.10119047619047619,1000,3360,8,9,44,ho
0.1724137931034483,0.1724137931034483,1000,141,2,3,16,ho
0.5079365079365079,0.6031746031746031,1000,312,6,7,45,hol
0.36507936507936506,0.3333333333333333,1000,312,2,3,5,ho
0.3975741239892183,0.1765498652291105,1000,7419,6,7,0,ho
0.4238544474393531,0.09097035040431267,1000,7419,12,13,17,ho
0.27586206896551724,0.2413793103448276,1000,141,4,5,28,ho
0.5079365079365079,0.4126984126984127,1000,312,2,3,26,hol
0.34057971014492755,0.43478260869565216,1000,689,12,13,26,hol
0.2459016393442623,0.12786885245901639,1000,1521,6,7,19,ho
0.46153846153846156,0.3076923076923077,1000,64,4,5,1,ho
0.2090326518156851,0.37808971620384496,1000,16384,8,9,4,hol
0.391304347826087,0.43478260869565216,1000,689,6,7,44,hol
0.5384615384615384,0.38461538461538464,1000,64,10,11,42,hol
0.41287763198046995,0.20018309429356118,1000,16384,8,9,13,ho
0.25968873970094597,0.3933475740006103,1000,16384,2,3,9,hol
0.38244047619047616,0.36755952380952384,1000,3360,2,3,13,ho
0.215633423180593,0.3915094339622642,1000,7419,12,13,18,hol
0.38461538461538464,0.38461538461538464,1000,64,6,7,3,hol
0.5517241379310345,0.27586206896551724,1000,141,12,13,24,ho
0.3968253968253968,0.23809523809523808,1000,312,2,3,35,hol
0.36590296495956875,0.38544474393531,1000,7419,2,3,9,ho
0.30434782608695654,0.2536231884057971,1000,689,6,7,6,ho
0.41379310344827586,0.5517241379310345,1000,141,8,9,49,hol
0.37681159420289856,0.4420289855072464,1000,689,10,11,45,hol
0.41379310344827586,0.13793103448275862,1000,141,4,5,24,hol
0.3377049180327869,0.39344262295081966,1000,1521,4,5,36,hol
0.3448275862068966,0.2413793103448276,1000,141,4,5,7,hol
0.6153846153846154,0.6153846153846154,1000,64,4,5,45,ho
0.39016172506738545,0.14420485175202155,1000,7419,8,9,39,ho
0.2961309523809524,0.13541666666666666,1000,3360,6,7,19,ho
0.3244047619047619,0.1488095238095238,1000,3360,6,7,6,ho
0.36792452830188677,0.3780323450134771,1000,7419,2,3,41,ho
0.46153846153846156,0.5384615384615384,1000,64,8,9,28,hol
0.38839285714285715,0.07738095238095238,1000,3360,10,11,21,ho
0.20689655172413793,0.4482758620689655,1000,141,12,13,27,hol
0.42857142857142855,0.25396825396825395,1000,312,2,3,49,ho
0.4827586206896552,0.27586206896551724,1000,141,6,7,27,ho
0.3884650595056454,0.28867866951480015,1000,16384,4,5,48,ho
0.4603174603174603,0.42857142857142855,1000,312,4,5,11,ho
0.2754098360655738,0.35737704918032787,1000,1521,12,13,32,hol
0.26819407008086255,0.37264150943396224,1000,7419,4,5,37,hol
0.4057971014492754,0.41304347826086957,1000,689,4,5,48,hol
0.2391304347826087,0.2028985507246377,1000,689,4,5,35,ho
0.27586206896551724,0.1724137931034483,1000,141,2,3,31,hol
0.3793103448275862,0.4482758620689655,1000,141,12,13,22,hol
0.15384615384615385,0.15384615384615385,1000,64,2,3,3,ho
0.3968253968253968,0.3492063492063492,1000,312,2,3,41,ho
0.34098360655737703,0.38688524590163936,1000,1521,4,5,4,hol
0.42857142857142855,0.4603174603174603,1000,312,8,9,23,hol
0.3076923076923077,0.3076923076923077,1000,64,6,7,5,hol
0.25901639344262295,0.18360655737704917,1000,1521,4,5,12,ho
0.3869047619047619,0.12351190476190477,1000,3360,8,9,37,ho
0.5172413793103449,0.20689655172413793,1000,141,10,11,26,ho
0.26811594202898553,0.21739130434782608,1000,689,4,5,34,ho
0.38095238095238093,0.3333333333333333,1000,312,6,7,44,ho
0.3333333333333333,0.4420289855072464,1000,689,8,9,13,hol
0.45652173913043476,0.4420289855072464,1000,689,2,3,3,hol
0.4420289855072464,0.463768115942029,1000,689,6,7,1,hol
0.15384615384615385,0.07692307692307693,1000,64,2,3,16,ho
0.31746031746031744,0.47619047619047616,1000,312,4,5,13,hol
0.4192859322551114,0.24290509612450412,1000,16384,6,7,46,ho
0.4827586206896552,0.5172413793103449,1000,141,8,9,47,hol
0.44064693317058284,0.2502288678669515,1000,16384,6,7,47,ho
0.1959108941104669,0.3783948733597803,1000,16384,12,13,37,hol
0.3076923076923077,0.23076923076923078,1000,64,4,5,47,ho
0.21391516631065,0.4259993896856881,1000,16384,6,7,35,hol
0.37351190476190477,0.38095238095238093,1000,3360,2,3,17,hol
0.4123989218328841,0.19811320754716982,1000,7419,6,7,18,ho
0.5384615384615384,0.6153846153846154,1000,64,12,13,49,hol
0.3793103448275862,0.4482758620689655,1000,141,10,11,14,hol
0.23161428135489778,0.3841928593225511,1000,16384,4,5,19,hol
0.21495956873315364,0.3490566037735849,1000,7419,8,9,1,hol
0.2754098360655738,0.13114754098360656,1000,1521,6,7,12,ho
0.2663690476190476,0.375,1000,3360,6,7,14,hol
0.22978333841928594,0.3988404028074458,1000,16384,4,5,22,hol
0.26229508196721313,0.3704918032786885,1000,1521,12,13,4,hol
0.4613976197741837,0.1513579493439121,1000,16384,10,11,24,ho
0.3557951482479784,0.192722371967655,1000,7419,6,7,3,ho
0.5079365079365079,0.5873015873015873,1000,312,10,11,36,hol
0.41348794629234054,0.2996643271284712,1000,16384,4,5,17,ho
0.5172413793103449,0.5517241379310345,1000,141,10,11,39,hol
0.38839285714285715,0.06696428571428571,1000,3360,12,13,30,ho
0.26885245901639343,0.10819672131147541,1000,1521,6,7,21,ho
0.375,0.36160714285714285,1000,3360,2,3,8,ho
0.2191028379615502,0.3756484589563625,1000,16384,6,7,25,hol
0.3076923076923077,0.07692307692307693,1000,64,4,5,28,ho
0.450717119316448,0.168141592920354,1000,16384,10,11,4,ho
0.41745498931949954,0.3152273420811718,1000,16384,4,5,18,ho
