newman,newman_leadership,higher_order_newman,higher_order_leadership,spring_rank,spring_rank_leadership,page_rank,page_rank_leadership,point_wise,M,rep
-1.3205713200368383,-1.3147802238156294,-1.3206698895531532,-1.3199200907383888,-1.351279646518048,-1.332281217868071,-2.6098294558178448,-2.524915116717778,-9.382726016228462,406,35
-1.3698696907185306,-1.2440006917737685,-1.3433247896595362,-1.2306743752369436,-1.3334094582520692,-1.2795569163732397,-4.061856962199212,-3.82064511235334,-5.9660179897536345,2580,26
-1.0815337987009508,-1.0166438177997257,-1.112126659418484,-1.0006193262008576,-1.258677189278606,-1.165772862082218,-1.7895103675622364,-1.6395186023252921,-1.2677997985187832,16384,49
-0.9757384948856195,-0.8604071863659766,-1.0088735448712975,-0.8592089286286613,-1.0252623149968805,-0.9827561759376225,-1.7365381533409896,-1.8523063950847265,-1.2594079049952671,262144,93
-0.9691349459700248,-0.8534415814143895,-1.003754987929635,-0.851541555014667,-1.089944938151422,-1.0239224211692899,-1.7568878012792035,-1.8295851890681802,-1.2552456494400783,104031,55
-1.386294361044892,-1.3862943610448097,-1.3862943610449039,-1.386294361044843,-1.386294361045972,-1.3862943610461564,-1.3862943610595786,-1.386294361059305,0.0,64,63
-1.347996365096192,-1.3504967165587989,-1.3492734604400343,-1.3515369443458571,-1.3800402122816022,-1.6330334127269934,-2.069877029509057,-2.0442452122562367,-2.7449569080832843,161,43
-0.9811969580799701,-0.8718494104990913,-1.0149844141508884,-0.8695768581541974,-1.0817602906319566,-1.0196859461985261,-1.7422742100968673,-1.8086089557052847,-1.259157970928265,104031,70
-1.0587003405350444,-0.9997166475099537,-1.0902018696451918,-0.9885721965015034,-1.2034506469573782,-1.1436575925353651,-1.7914258630283741,-1.6334697546303714,-1.2621050353495604,16384,84
-1.2021332817384114,-1.132637990854666,-1.2140023150221064,-1.1105868105112242,-1.2810998488326972,-1.2101101480308232,-2.1877319693630586,-1.8697847950710642,-1.4364274545035034,6501,70
-1.0106223913089083,-0.9238370649238014,-1.0453303027393168,-0.9176401474032883,-1.1463870861474321,-1.071014525433571,-1.7606215346226661,-1.7619634713030519,-1.2613254749159073,41285,5
-1.367091495249951,-1.4172714422285837,-1.3653151360847495,-1.412304558709753,-1.3700170696149436,-1.4518567391488235,-2.148867039274427,-2.106652430339244,-3.3824815629846987,64,57
-1.0048965232641907,-0.9098094682545091,-1.040925541542716,-0.9028119788708456,-1.1871104572665254,-1.0798651583193979,-1.7601517164040943,-1.756822607717379,-1.2604194417049563,41285,98
-1.3669662035207113,-1.3637299690298703,-1.3638613339611254,-1.3613656504050518,-1.3751486497512804,-1.3762941579577275,-2.818141931566903,-2.745788376674963,-8.897746388317428,406,93
-1.0045691294674934,-0.9117354739117999,-1.0402318473699177,-0.903131651327596,-1.144355717716175,-1.0825537401555418,-1.759011178295157,-1.7561913549137125,-1.2612865147988113,41285,13
-1.1731483171578618,-1.1057384498791571,-1.1889285417149993,-1.0932336669324065,-1.2547389006097243,-1.2088331515551853,-2.224312150842743,-1.8967199588384582,-1.463121679403973,6501,21
-0.9919063915420152,-0.907086330782259,-1.0263684512427123,-0.8980987544236028,-1.1334804561685197,-1.0534921035624454,-1.7737419516488424,-1.7584015730870497,-1.2564580538913028,41285,50
-1.3713408807565033,-1.3802832170556287,-1.372239702616952,-1.3810646202651973,-1.3641675416938226,-1.3760216226802022,-1.3643915311445745,-1.3643004110581056,-1.6645812745554283,64,14
-0.9878843566767214,-0.878988635244042,-1.022118868576688,-0.8764076278042643,-1.0769386248401345,-1.0319850319231907,-1.7409878258919482,-1.8160499988135366,-1.2603654944324818,104031,23
-1.1882185580500846,-1.10375489294447,-1.1989266370905158,-1.0948203634092255,-1.2682709617630983,-1.2115147149236691,-2.2180772443227705,-1.882154168332937,-1.4985280857320238,6501,55
-1.4190739950803568,-1.3670005834625067,-1.4114702498831642,-1.3665332570054824,-1.3959060841269875,-1.3825272213526962,-2.651000706319078,-2.6354449526472625,-9.749436197198587,406,39
-0.9909067011870839,-0.8886309952222886,-1.0252973779108954,-0.8847094366946087,-1.0845579661985087,-1.028619960498192,-1.734060948598686,-1.797939608118977,-1.2611143101962472,104031,92
-1.3621700073600753,-1.33085315435105,-1.3596045076582637,-1.3346281410185876,-1.3718206517700158,-1.3437385851007626,-2.528476063244041,-2.4769961568912247,-9.200458527129902,406,9
-1.3209289743119854,-1.2114993495616513,-1.3024920048812285,-1.2083187602158836,-1.30501671580113,-1.2746300914844335,-4.146631942972631,-3.8686389124940552,-4.79370541634954,2580,91
-1.0503700414415182,-1.0005432221220933,-1.0847160065517667,-0.9867100194116877,-1.2139639910172335,-1.121178329100974,-1.8180390564131463,-1.6487629416181386,-1.2593989697377321,16384,28
-1.3799859091994149,-1.3802833711365674,-1.3814262293368538,-1.3810647146469357,-1.3796018794694356,-1.3760216223330144,-1.3642880981844476,-1.364299519831008,-1.7179002884292705,64,95
-1.3917448090141034,-1.3720121428290581,-1.3860774215097595,-1.3698068287293617,-1.3761793976435703,-1.3470151003288284,-1.4809606653791734,-1.4668661560763123,-8.161412828939808,161,88
-0.9686999131869946,-0.8492509147387076,-1.002698796577159,-0.8481617395433839,-1.0510262909956758,-0.9804292744247075,-1.7401944912449636,-1.851254954769241,-1.2574184423370502,262144,29
